case,moment,target,model,gap,weight,loss_contribution
rebated_tax1_baseline,tfr,1.918,1.9801532180066586,0.06215321800665863,1425.7389910084596,5.5076618136304285
rebated_tax1_baseline,childless_rate,0.188,0.10208370692159521,-0.08591629307840479,17180.743822072007,126.82154037663487
rebated_tax1_baseline,mean_age_first_birth,25.310560799362,25.520046530768262,0.2094857314062608,16.0,0.7021483466050568
rebated_tax1_baseline,share_first_births_age30plus,0.270062376851342,0.3245279434941355,0.054465566642793506,15625.0,46.351530464384076
rebated_tax1_baseline,housing_increment_0to1,0.664435,0.6542912193862656,-0.010143780613734443,906.0558911497827,0.09322978532813953
rebated_tax1_baseline,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.32312493343462556,-0.04457462537537443,2958.514988007638,5.878265226760511
rebated_tax1_baseline,own_family_gap,0.16766167,0.11997960460537416,-0.047682065394625855,14229.590955975675,32.35210430298051
rebated_tax1_baseline,own_rate,0.575472,0.6433236870746681,0.06785168707466815,1207.8460856134493,5.560743939195471
rebated_tax1_baseline,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.736638196533862,0.9566677145918945,11.973159013172177,10.95799217051471
rebated_tax1_baseline,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,5.884505139228182,-0.9885948607718182,6.287669427540395,6.145063819495414
rebated_tax1_baseline,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008860770817233111,6.0770817233110966e-05,5165289.256198346,0.019075889603203385
rebated_tax1_baseline,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,2.0203766388147417,-1.4277341156307783,56.95977216091135,116.10820676032753
rebated_tax2,tfr,1.918,1.9876357870882129,0.06963578708821294,1425.7389910084596,6.9136120247977715
rebated_tax2,childless_rate,0.188,0.1010914394805275,-0.0869085605194725,17180.743822072007,129.76783993804165
rebated_tax2,mean_age_first_birth,25.310560799362,25.492820097168153,0.18225929780615147,16.0,0.5314952261886625
rebated_tax2,share_first_births_age30plus,0.270062376851342,0.322941833151997,0.05287945630065499,15625.0,43.691201541451264
rebated_tax2,housing_increment_0to1,0.664435,0.6463669818700475,-0.018068018129952512,906.0558911497827,0.2957849167538509
rebated_tax2,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.31881800341465016,-0.04888155539534983,2958.514988007638,7.069094818046653
rebated_tax2,own_family_gap,0.16766167,0.0763557698732189,-0.09130590012678111,14229.590955975675,118.62878996810905
rebated_tax2,own_rate,0.575472,0.7123501355730031,0.1368781355730031,1207.8460856134493,22.629750107438944
rebated_tax2,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.901973620534404,1.1220031385924365,11.973159013172177,15.072902638232208
rebated_tax2,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,5.933088117696777,-0.9400118823032226,6.287669427540395,5.555925165612483
rebated_tax2,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00881763176864689,1.7631768646889784e-05,5165289.256198346,0.0016057813306686235
rebated_tax2,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,2.006116131495391,-1.441994622950129,56.95977216091135,118.4392163826036
rebated_tax2_grant0p4_Hge6,tfr,1.918,1.9950003778807894,0.0770003778807895,1425.7389910084596,8.453289446836578
rebated_tax2_grant0p4_Hge6,childless_rate,0.188,0.09964070569408844,-0.08835929430591156,17180.743822072007,134.13633610463035
rebated_tax2_grant0p4_Hge6,mean_age_first_birth,25.310560799362,25.470486093003732,0.1599252936417308,16.0,0.4092175927423012
rebated_tax2_grant0p4_Hge6,share_first_births_age30plus,0.270062376851342,0.32159140844799805,0.05152903159665606,15625.0,41.488142145143414
rebated_tax2_grant0p4_Hge6,housing_increment_0to1,0.664435,0.8198528872420864,0.15541788724208638,906.0558911497827,21.885526060418556
rebated_tax2_grant0p4_Hge6,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.5710017211986207,0.2033021623886207,2958.514988007638,122.28065875341684
rebated_tax2_grant0p4_Hge6,own_family_gap,0.16766167,0.3128526585361519,0.1451909885361519,14229.590955975675,299.9657986333334
rebated_tax2_grant0p4_Hge6,own_rate,0.575472,0.6371882611006798,0.06171626110067985,1207.8460856134493,4.600561192143351
rebated_tax2_grant0p4_Hge6,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.819001588002971,1.0390311060610031,11.973159013172177,12.926050528422588
rebated_tax2_grant0p4_Hge6,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,6.176096862791226,-0.6970031372087737,6.287669427540395,3.0546338946558373
rebated_tax2_grant0p4_Hge6,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008583745204081835,-0.0002162547959181655,5165289.256198346,0.24156062374797208
rebated_tax2_grant0p4_Hge6,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,1.9854880331489793,-1.4626227212965408,56.95977216091135,121.85205979938189
