scenario,policy_case,period_from_2007,calendar_year,years_from_2023,psi_child,asset_price,asset_price_index,adult_population,population_index,population_index_2023,entry_flow_E,birth_children,birth_children_topcode_adjusted,topcode_adjusted_births_per_adult,effective_mature_entrant_flow_B,raw_state_scheduled_mature_entrant_flow_B,queue_B_over_current_E,outside_entry_flow_M,renewal_retention_rho,retained_mature_entrants,entrant_flow_next,adult_deaths,housing_demand,housing_demand_per_adult,housing_supply,relative_market_residual,mass_accounting_residual,owner_rate,dependent_child_owner_rate,parent_owner_rate,childless_owner_rate,birth_queue_scheduled_flows,birth_queue_raw_state_scheduled_flows,model_state_same_period_mature_flow_B,census_age_bridge_net_residual,census_age_bridge_maximum_target_gap,grid_resolution_fallback,feasibility_frontier_projection_mass,min_distribution_mass,nonfinite_distribution_count,adult_household_units,dependent_child_units,model_population_units,policy_label,supply_intercept_multiplier,dependent_child_ltv95,annual_property_tax_rate,housing_user_cost,property_tax_revenue_discarded,property_tax_revenue_discarded_per_adult,property_tax_lump_sum_transfer,purchase_grant
baseline,baseline,4,2023,0,-0.11968940758162755,0.717011139921824,1.1291554424761363,1.1292476712477653,1.129247671247763,1.0,0.014337122049139226,0.07740302195663862,0.08929851177877238,0.07907787994825063,0.06332473273402191,0.055079616284428416,4.416837111170704,0.0,1.0,0.06332473273402191,0.06332473273402191,0.04995973857292572,6.001598744069677,5.314687731379773,6.000452197470538,0.00019107669912326252,-8.881784197001252e-16,0.4926786632685218,0.49807671077009946,0.5003644300125208,0.4697259729762287,"[0.055506394960766384, 0.0504339824698121, 0.045859495218867334, 0.042523100847034465]","[0.04810009806316603, 0.04359330742967915, 0.03969439512803544, 0.036858581884113624]",0.05600931091103908,0.0,0.0,True,0.0,0.0,0,1.1292476712477653,0.5094795571462793,1.6387272283940446,No policy,1.0,False,0.01,0.11881696954321701,0.17212852627355144,0.152427612344211,0.0,False
baseline,baseline,5,2027,4,-0.11968940758162755,0.7209182904694449,1.135308457484942,1.1426126654088604,1.1426126654088582,1.011835308144871,0.06332473273402192,0.0718301183975941,0.0821887653557005,0.07193055691036904,0.055506394960766384,0.04810009806316603,0.8765357951672009,0.0,1.0,0.055506394960766384,0.055506394960766384,0.060251780761319984,6.0213300708709045,5.2697911139609985,6.021031081685189,4.9657472558967105e-05,4.440892098500626e-16,0.48032781536279107,0.49327716776478026,0.49852873721023144,0.4316908004122748,"[0.0504339824698121, 0.045859495218867334, 0.042523100847034465, 0.03913750731223833]","[0.04359330742967915, 0.03969439512803544, 0.036858581884113624, 0.03420481828456862]",0.05083719998024566,0.0,0.0,False,0.0,0.0,0,1.1426126654088604,0.4638952947747893,1.6065079601836496,No policy,1.0,False,0.01,0.1194644292014701,0.1736354792417806,0.15196355204031778,0.0,False
