candidate,period,calendar_year,moment,model,role,target,weight,gap,loss_contribution
task_001,0,2007.0,tfr,2.10000648320889,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,childless_rate,0.15466063718550077,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,mean_age_first_birth,26.18807998166115,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,share_first_births_age30plus,0.23954176446191666,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,housing_increment_0to1,0.3652576996887378,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.3272069415339889,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,own_family_gap,0.003818274519021725,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,own_rate,0.5019041387891435,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,aggregate_mean_occupied_rooms_18_85,5.548816541627854,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,aggregate_wealth_to_annual_gross_labor_earnings,6.028532507215616,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,annual_bequest_flow_to_aggregate_wealth,0.007104962590079283,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,old_total_wealth_to_annual_income_p90_p50_7684,3.1324503311258285,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,tfr,2.08891843961331,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,childless_rate,0.15618522264651152,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,mean_age_first_birth,26.15589780730077,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,share_first_births_age30plus,0.23816778571596006,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,housing_increment_0to1,0.36536658044774306,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.3185153449000202,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,own_family_gap,0.004047917968914794,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,own_rate,0.5017841325551173,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,aggregate_mean_occupied_rooms_18_85,5.517599834982383,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,aggregate_wealth_to_annual_gross_labor_earnings,6.408934349515467,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,annual_bequest_flow_to_aggregate_wealth,0.007122371508800841,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,old_total_wealth_to_annual_income_p90_p50_7684,3.1324503311258285,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,tfr,2.057976724944945,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,childless_rate,0.16097536012944014,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,mean_age_first_birth,26.07180669703646,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,share_first_births_age30plus,0.23381835320595432,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,housing_increment_0to1,0.3806901003129415,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.32186460639080305,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,own_family_gap,0.004258089795992126,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,own_rate,0.5017216807070974,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,aggregate_mean_occupied_rooms_18_85,5.451706377005263,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,aggregate_wealth_to_annual_gross_labor_earnings,6.785871067597432,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,annual_bequest_flow_to_aggregate_wealth,0.007352196110062693,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,old_total_wealth_to_annual_income_p90_p50_7684,3.064116915004936,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,tfr,2.00047821204135,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,childless_rate,0.17204188236115742,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,mean_age_first_birth,25.924284072941877,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,share_first_births_age30plus,0.22357753782273856,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,housing_increment_0to1,0.3758093366101507,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.34530150125733083,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,own_family_gap,0.004540419536499141,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,own_rate,0.5015838328206281,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,aggregate_mean_occupied_rooms_18_85,5.38057365217294,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,aggregate_wealth_to_annual_gross_labor_earnings,7.069765498976001,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,annual_bequest_flow_to_aggregate_wealth,0.007866751238540323,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,old_total_wealth_to_annual_income_p90_p50_7684,3.051480592283804,untargeted_transition_diagnostic,,,,
task_001,4,2023.0,tfr,1.9093375336642784,calibration_moment_at_2023_model_state,1.918,1425.7389910084596,-0.008662466335721541,0.10698506294595014
task_001,4,2023.0,childless_rate,0.1929660422690665,calibration_moment_at_2023_model_state,0.188,17180.743822072007,0.004966042269066495,0.4237042163803287
task_001,4,2023.0,mean_age_first_birth,25.741230136677284,calibration_moment_at_2023_model_state,26.0446272574833,44.44444444444444,-0.30339712080601444,4.091102796150192
task_001,4,2023.0,share_first_births_age30plus,0.20344704938534125,calibration_moment_at_2023_model_state,0.260327401666964,10000.0,-0.05688035228162275,32.35374475681506
task_001,4,2023.0,housing_increment_0to1,0.36537057405461315,calibration_moment_at_2023_model_state,0.7202462623815278,137.5652749002964,-0.35487568832691463,17.324524206828254
task_001,4,2023.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.3588784413156958,calibration_moment_at_2023_model_state,0.36769955881,2958.514988007638,-0.008821117494304198,0.23020830506881013
