candidate,period,calendar_year,age_index,age_cell_start,age_cell_midpoint,age,age_mass,birth_flow_first,birth_flow_second,birth_flow_third_bin_entry,birth_flow_explicit,birth_flow_topcode_adjusted,childless_at_risk_mass,first_birth_hazard,first_birth_rate_all_households,age_specific_birth_rate_explicit,age_specific_birth_rate_topcode_adjusted
task_001,0,2007.0,0,18.0,20.0,20.0,0.016622662021820056,0.004583917060147794,0.0,0.0,0.004583917060147794,0.004583917060147794,0.01662266202182005,0.27576311508533524,0.27576311508533513,0.27576311508533513,0.27576311508533513
task_001,0,2007.0,1,22.0,24.0,24.0,0.0452967671957116,0.009758802401879095,0.0036407758913458853,0.0,0.01339957829322498,0.01339957829322498,0.03280558957052696,0.297473769855566,0.21544147642401715,0.2958175411355529,0.2958175411355529
task_001,0,2007.0,2,26.0,28.0,28.0,0.0635969478209915,0.009643884971082796,0.008815358108717041,0.000890133897582325,0.019349376977382163,0.01988555751744047,0.03235783504533978,0.2980386344627133,0.15164068876745104,0.30425008809928294,0.3126810043370796
task_001,0,2007.0,3,30.0,32.0,32.0,0.06696559869635463,0.006371474652571881,0.010944473436009731,0.002869731341730423,0.020185679430312034,0.021914289142637884,0.02391707963349257,0.2663985214837647,0.09514548927520784,0.30143356922471404,0.3272469681336668
task_001,0,2007.0,4,34.0,36.0,36.0,0.07884514768615891,0.004291976606412559,0.011676527628463176,0.006530798563416446,0.02249930279829218,0.026433190846208918,0.020658156469808526,0.20776184035033307,0.05443551990664869,0.28536065260287263,0.33525450356723985
task_001,0,2007.0,5,38.0,40.0,40.0,0.08072893564675263,0.002552886640242319,0.008163421350903892,0.009369358313862744,0.020085666305008958,0.02572938756354254,0.016757204720249524,0.15234561389331197,0.031622944360533145,0.24880380428769988,0.3187133257414316
task_001,0,2007.0,6,42.0,44.0,44.0,0.08968295548613259,0.0019093616909802624,0.004591961742807204,0.009069140279986034,0.015570463713773502,0.021033345810944428,0.01577978473114437,0.121000490406677,0.021290128995308383,0.17361675503859947,0.2345300252086
task_001,0,2007.0,7,46.0,48.0,48.0,0.09115500500154555,0.0,0.0,0.0,0.0,0.0,0.014098091156186543,0.0,0.0,0.0,0.0
task_001,0,2007.0,8,50.0,52.0,52.0,0.0868434552625437,0.0,0.0,0.0,0.0,0.0,0.013431264126295972,0.0,0.0,0.0,0.0
task_001,0,2007.0,9,54.0,56.0,56.0,0.07812470544072869,0.0,0.0,0.0,0.0,0.0,0.01208281672339287,0.0,0.0,0.0,0.0
task_001,0,2007.0,10,58.0,60.0,60.0,0.07104778040230687,0.0,0.0,0.0,0.0,0.0,0.010988294987636208,0.0,0.0,0.0,0.0
task_001,0,2007.0,11,62.0,64.0,64.0,0.05661696446968044,0.0,0.0,0.0,0.0,0.0,0.008756415800389852,0.0,0.0,0.0,0.0
task_001,0,2007.0,12,66.0,68.0,68.0,0.04505232136554871,0.0,0.0,0.0,0.0,0.0,0.006967820729082676,0.0,0.0,0.0,0.0
