candidate,moment,target,model,gap,weight,loss_contribution,standardized_gap
matched_pf_sequential,tfr,1.918,1.7770817210948047,-0.14091827890519526,1425.7389910084596,28.312269749552332,-5.320927527184742
matched_pf_sequential,childless_rate,0.188,0.23360283812580115,0.045602838125801154,17180.743822072007,35.729398625697804,5.977407349821309
matched_pf_sequential,mean_age_first_birth,26.0446272574833,26.233214133931167,0.18858687644786798,44.44444444444444,1.580667109705041,1.2572458429857867
matched_pf_sequential,share_first_births_age30plus,0.260327401666964,0.24409088773982618,-0.01623651392713782,10000.0,2.636243845061404,-1.623651392713782
matched_pf_sequential,housing_increment_0to1,0.7202462623815278,0.4117363888721215,-0.3085098735094063,137.5652749002964,13.09323478904648,-3.6184575151639518
matched_pf_sequential,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.34748077743824446,-0.020218781371755534,2958.514988007638,1.2094383240742888,-1.099744663126077
matched_pf_sequential,own_family_gap,0.16766167,0.14651973874785568,-0.021141931252144336,14229.590955975675,6.360360453099564,-2.521975506046711
matched_pf_sequential,own_rate,0.575472,0.5874852692080138,0.012013269208013821,1207.8460856134493,0.17431470085907777,0.41751012066664656
matched_pf_sequential,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.325190099638409,0.545219617696441,11.973159013172177,3.559194307561803,1.886582706260662
matched_pf_sequential,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.057391412276147,0.18429141227614743,6.287669427540395,0.2135501579886157,0.46211487531631756
matched_pf_sequential,annual_bequest_flow_to_aggregate_wealth,0.0088,0.0083542889664206,-0.0004457110335794011,5165289.256198346,1.0261277141240597,-1.012979621771366
matched_pf_sequential,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3465895782221367,-0.10152117622338341,56.95977216091135,0.5870586954377655,-0.7661975564028937
