age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.012290986206286752,0.0,0.0,0.0,1.2559516718521723e-19,8.881784197001252e-16
18.0,1,0.0009541015210832065,0.0,0.0,2.4509752630271382e-08,2.193641383789518e-20,1.1102230246251565e-16
18.0,2,0.0007669365958675174,0.0,0.0,0.0,3.0467118251830436e-20,1.1102230246251565e-16
18.0,3,8.504718599179595e-05,0.0,0.0,0.0,1.6703605245768746e-21,2.220446049250313e-16
18.0,4,7.269895854605275e-05,0.0,0.0,0.0,2.960536034917241e-21,4.440892098500626e-16
18.0,5,0.00016735158136390536,0.0,0.0,0.0,1.9692372492457088e-20,4.440892098500626e-16
22.0,0,0.02626085668360506,0.0,0.0,0.0,5.107989777468233e-19,1.7763568394002505e-15
22.0,1,0.00910370969702442,0.0,0.0,1.4161731834460713e-07,1.6830900142854507e-19,1.1102230246251565e-16
22.0,2,0.006457474764197288,0.0,0.0,0.0,2.3979289380824755e-19,2.220446049250313e-16
22.0,3,0.000736662265684667,0.0,0.0,0.0,2.6874277325200775e-20,4.440892098500626e-16
22.0,4,0.0006238016716789466,0.0,0.0,0.0,8.060853773581258e-20,4.440892098500626e-16
22.0,5,0.0015587230456786073,0.0,0.0,0.0,9.079546588449725e-20,4.440892098500626e-16
26.0,0,0.034123546384978685,0.0,0.0,0.0,8.098666634407651e-19,8.881784197001252e-16
26.0,1,0.012870086455683317,0.0,0.0,0.0,6.809218513796689e-20,1.1102230246251565e-16
26.0,2,0.011307509259547084,0.0,0.0,0.0,1.6419436898309317e-19,2.220446049250313e-16
26.0,3,0.0026541349290024854,0.0,0.0,0.0,1.1912877890540237e-19,4.440892098500626e-16
26.0,4,0.0010406536079395161,0.0,0.0,0.0,5.783116354162905e-20,8.881784197001252e-16
26.0,5,0.003106784758120671,0.0,0.0,0.0,9.762179782827881e-20,8.881784197001252e-16
30.0,0,0.03929187655299552,0.0,0.0,0.0,5.238393410351746e-19,8.881784197001252e-16
30.0,1,0.010940601595526152,0.0,0.0,0.0,9.449455017706146e-20,1.1102230246251565e-16
30.0,2,0.01630385104220402,0.0,0.0,0.0,5.434263327938564e-19,2.220446049250313e-16
30.0,3,0.005374461157558231,0.0,0.0,0.0,2.716101577333331e-19,4.440892098500626e-16
30.0,4,0.0011574514905275948,0.0,0.0,0.0,9.231781417365418e-20,8.881784197001252e-16
30.0,5,0.0047434383517014605,0.0,0.0,0.0,1.9834230094275687e-19,8.881784197001252e-16
34.0,0,0.040765257612398756,0.0,0.0,0.0,2.9838316139559e-19,8.881784197001252e-16
34.0,1,0.009385641894940991,0.0,0.0,0.0,2.389045629342314e-19,1.1102230246251565e-16
34.0,2,0.01648528798631995,0.0,0.0,0.0,3.2434975079261002e-19,2.220446049250313e-16
34.0,3,0.007836531049742426,0.0,0.0,0.0,2.556441293515069e-19,4.440892098500626e-16
34.0,4,0.001528972898396468,0.0,0.0,0.0,8.680607715003387e-20,4.440892098500626e-16
34.0,5,0.0055626604084653645,0.0,0.0,0.0,5.123774182079308e-19,7.105427357601002e-15
38.0,0,0.04118745025359749,0.0,0.0,0.0,3.0453417194150034e-19,8.881784197001252e-16
38.0,1,0.007896320452454943,0.0,0.0,0.0,2.508454757197489e-19,1.1102230246251565e-16
38.0,2,0.015351917973944609,0.0,0.0,0.0,2.2741336751675925e-19,2.220446049250313e-16
38.0,3,0.010200199960756585,0.0,0.0,0.0,2.282162200263e-19,4.440892098500626e-16
38.0,4,0.00209058440698148,0.0,0.0,0.0,8.670983893727184e-20,4.440892098500626e-16
38.0,5,0.006085401532829781,0.0,0.0,0.0,8.845611185304768e-19,7.105427357601002e-15
42.0,0,0.04046273011024223,0.0,0.0,2.0261586004584892e-11,3.675860761079964e-19,8.881784197001252e-16
42.0,1,0.0071341270565551205,0.0,0.0,0.0,1.946704677844939e-19,1.1102230246251565e-16
42.0,2,0.01356129777918916,0.0,0.0,0.0,1.934766569659265e-19,2.220446049250313e-16
42.0,3,0.011277921295724682,0.0,0.0,0.0,2.239257435367005e-19,4.440892098500626e-16
42.0,4,0.0027670098706465166,0.0,0.0,0.0,6.817001100947563e-20,4.440892098500626e-16
42.0,5,0.0062767439614256895,0.0,0.0,0.0,1.329078427985811e-18,7.105427357601002e-15
46.0,0,0.03732266465827376,0.0,0.0,2.953765947676915e-10,3.027322329266624e-19,8.881784197001252e-16
46.0,1,0.006229093881071076,0.0,0.0,0.0,9.463990004646509e-20,1.1102230246251565e-16
46.0,2,0.011781500778084384,0.0,0.0,0.0,5.397591918629604e-19,2.220446049250313e-16
46.0,3,0.010660638067982673,0.0,0.0,0.0,1.5126249260097775e-19,4.440892098500626e-16
46.0,4,0.003148545493679906,0.0,0.0,0.0,4.3598110965720164e-20,4.440892098500626e-16
46.0,5,0.006020541540973855,0.0,0.0,0.0,1.653480654076559e-18,7.105427357601002e-15
50.0,0,0.04006219475791601,0.0,0.0,5.417322648237959e-10,3.3515379497002976e-19,8.881784197001252e-16
50.0,1,0.006487216310030653,0.0,0.0,5.737325695412278e-07,8.956066140380732e-20,1.1102230246251565e-16
50.0,2,0.011971770479721866,0.0,0.0,0.0,4.71986813623716e-19,2.220446049250313e-16
50.0,3,0.011449416470741212,0.0,0.0,0.0,9.576863103463923e-20,4.440892098500626e-16
50.0,4,0.003950048386781815,0.0,0.0,0.0,2.4406906208164085e-20,4.440892098500626e-16
50.0,5,0.006739550778663312,0.0,0.0,0.0,2.924412809167553e-18,7.105427357601002e-15
54.0,0,0.03904051885392688,0.0,0.0,0.0,1.4061464103558537e-19,8.881784197001252e-16
54.0,1,0.006049866828831572,0.0,0.0,0.0,7.59353800514731e-20,1.1102230246251565e-16
54.0,2,0.011271160855011474,0.0,0.0,0.0,3.710987063330347e-19,2.220446049250313e-16
54.0,3,0.011005126034028203,0.0,0.0,0.0,6.25771239261093e-20,4.440892098500626e-16
54.0,4,0.0043682138319637125,0.0,0.0,0.0,1.2256417181158254e-20,4.440892098500626e-16
54.0,5,0.006851516493158778,0.0,0.0,0.0,4.3196660855385744e-18,7.105427357601002e-15
58.0,0,0.04295962757722256,0.0,0.0,0.0,9.775693932312377e-20,8.881784197001252e-16
58.0,1,0.0062800840560974305,0.0,0.0,0.0,1.2144077656920976e-19,1.1102230246251565e-16
58.0,2,0.012095101983744711,0.0,0.0,0.0,4.589931088423939e-19,2.220446049250313e-16
