wealth_measure,group,parent_status,tenure_status,wealth,liquid_wealth,total_wealth,ergodic_mass,population_share,within_group_share,group_population_share,total_population_mass,liquidated_housing_discount_1_minus_psi
liquid_wealth,all,all,all,5.186046511628,5.186046511628,nan,0.001172238404488016,0.0011722384044880673,0.0011722384044880673,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,5.325581395349,5.325581395349,nan,0.000860616785341216,0.0008606167853412538,0.0008606167853412538,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,5.46511627907,5.46511627907,nan,0.0007543841216243632,0.0007543841216243963,0.0007543841216243963,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,5.604651162791,5.604651162791,nan,0.0007768686848522577,0.0007768686848522917,0.0007768686848522917,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,5.744186046512,5.744186046512,nan,0.0006743939011307084,0.000674393901130738,0.000674393901130738,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,5.883720930233,5.883720930233,nan,0.000513404094039237,0.0005134040940392595,0.0005134040940392595,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,6.023255813953,6.023255813953,nan,0.0004746852495725671,0.00047468524957258794,0.00047468524957258794,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,6.162790697674,6.162790697674,nan,0.0004764660404661493,0.00047646604046617017,0.00047646604046617017,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,6.302325581395,6.302325581395,nan,0.0003804036513868709,0.0003804036513868876,0.0003804036513868876,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,6.441860465116,6.441860465116,nan,0.0003454990245098312,0.00034549902450984633,0.00034549902450984633,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,6.581395348837,6.581395348837,nan,0.00029091193688904815,0.0002909119368890609,0.0002909119368890609,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,6.720930232558,6.720930232558,nan,0.00029499023332862874,0.0002949902333286417,0.0002949902333286417,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,6.860465116279,6.860465116279,nan,0.00024317153273641058,0.00024317153273642123,0.00024317153273642123,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,7.0,7.0,nan,0.0005159700170612917,0.0005159700170613143,0.0005159700170613143,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,7.571428571429,7.571428571429,nan,0.0005697633038926199,0.0005697633038926448,0.0005697633038926448,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,8.142857142857,8.142857142857,nan,0.00033275730257929976,0.00033275730257931435,0.00033275730257931435,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,8.714285714286,8.714285714286,nan,0.00018243365824237328,0.00018243365824238128,0.00018243365824238128,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,9.285714285714,9.285714285714,nan,9.660961096134008e-05,9.660961096134432e-05,9.660961096134432e-05,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,9.857142857143,9.857142857143,nan,5.433536819029447e-05,5.4335368190296855e-05,5.4335368190296855e-05,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,10.428571428571,10.428571428571,nan,3.2218770753913786e-05,3.22187707539152e-05,3.22187707539152e-05,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,11.0,11.0,nan,1.9768177405451086e-05,1.9768177405451953e-05,1.9768177405451953e-05,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,11.571428571429,11.571428571429,nan,1.2838257831292645e-05,1.2838257831293208e-05,1.2838257831293208e-05,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,12.142857142857,12.142857142857,nan,8.339204089726023e-06,8.339204089726389e-06,8.339204089726389e-06,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,12.714285714286,12.714285714286,nan,5.734470743923585e-06,5.734470743923837e-06,5.734470743923837e-06,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,13.285714285714,13.285714285714,nan,3.986923836634797e-06,3.986923836634972e-06,3.986923836634972e-06,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,13.857142857143,13.857142857143,nan,2.9011978408583413e-06,2.9011978408584684e-06,2.9011978408584684e-06,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,14.428571428571,14.428571428571,nan,2.0748867205826802e-06,2.0748867205827713e-06,2.0748867205827713e-06,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,15.474341649025,15.474341649025,nan,1.389451936510248e-06,1.389451936510309e-06,1.389451936510309e-06,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,16.3416407865,16.3416407865,nan,4.945123824102074e-07,4.945123824102291e-07,4.945123824102291e-07,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,17.464751508773,17.464751508773,nan,1.2918326597207426e-07,1.2918326597207993e-07,1.2918326597207993e-07,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,18.794733192202,18.794733192202,nan,1.020488645584386e-08,1.0204886455844308e-08,1.0204886455844308e-08,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,20.303300858899,20.303300858899,nan,2.6253081401870034e-11,2.6253081401871184e-11,2.6253081401871184e-11,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,21.971370023173,21.971370023173,nan,7.0376917663428825e-15,7.037691766343191e-15,7.037691766343191e-15,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,23.784930278608,23.784930278608,nan,6.761859965746697e-21,6.7618599657469935e-21,6.7618599657469935e-21,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,25.733126291999,25.733126291999,nan,6.393061356291894e-30,6.393061356292174e-30,6.393061356292174e-30,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,27.807224523682,27.807224523682,nan,1.4224236443296197e-38,1.422423644329682e-38,1.422423644329682e-38,1.0,0.9999999999999561,0.94
liquid_wealth,all,all,all,30.0,30.0,nan,0.0,0.0,0.0,1.0,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-12.0,-12.0,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-11.3,-11.3,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-10.6,-10.6,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-9.9,-9.9,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-9.2,-9.2,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-8.5,-8.5,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-7.8,-7.8,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-7.1,-7.1,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-6.4,-6.4,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-5.7,-5.7,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-5.0,-5.0,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-4.860465116279,-4.860465116279,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-4.720930232558,-4.720930232558,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-4.581395348837,-4.581395348837,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-4.441860465116,-4.441860465116,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-4.302325581395,-4.302325581395,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-4.162790697674,-4.162790697674,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-4.023255813953,-4.023255813953,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-3.883720930233,-3.883720930233,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-3.744186046512,-3.744186046512,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-3.604651162791,-3.604651162791,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-3.46511627907,-3.46511627907,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-3.325581395349,-3.325581395349,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-3.186046511628,-3.186046511628,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-3.046511627907,-3.046511627907,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-2.906976744186,-2.906976744186,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-2.767441860465,-2.767441860465,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-2.627906976744,-2.627906976744,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-2.488372093023,-2.488372093023,nan,0.0006967058467390667,0.0006967058467390973,0.0029177583972185258,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-2.348837209302,-2.348837209302,nan,7.274675101289559e-05,7.274675101289877e-05,0.0003046586226191625,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-2.209302325581,-2.209302325581,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-2.06976744186,-2.06976744186,nan,0.000758549124552907,0.0007585491245529403,0.003176753989113467,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-1.93023255814,-1.93023255814,nan,0.002319261266454942,0.0023192612664550438,0.009712914090237284,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-1.790697674419,-1.790697674419,nan,0.0,0.0,0.0,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-1.651162790698,-1.651162790698,nan,0.0015805858491939318,0.0015805858491940012,0.00661938988397436,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-1.511627906977,-1.511627906977,nan,0.007665047312095684,0.00766504731209602,0.032100715480748096,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-1.372093023256,-1.372093023256,nan,0.008975073789724397,0.00897507378972479,0.03758702045948519,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-1.232558139535,-1.232558139535,nan,0.009466561216614223,0.009466561216614638,0.03964533757229134,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-1.093023255814,-1.093023255814,nan,0.0029492522723352332,0.0029492522723353625,0.01235127510899848,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-0.953488372093,-0.953488372093,nan,0.006256703948988204,0.006256703948988478,0.026202665833099846,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-0.813953488372,-0.813953488372,nan,0.0019144559927906444,0.0019144559927907283,0.00801761615065403,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-0.674418604651,-0.674418604651,nan,0.004077917757184929,0.0040779177571851075,0.017078052143358998,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-0.53488372093,-0.53488372093,nan,0.0014743860967721366,0.0014743860967722012,0.006174632285252394,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-0.395348837209,-0.395348837209,nan,0.0012815486935326436,0.0012815486935326998,0.005367041886473133,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-0.255813953488,-0.255813953488,nan,0.0013412651639643184,0.0013412651639643771,0.0056171305485244035,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,-0.116279069767,-0.116279069767,nan,0.007794791424479521,0.007794791424479862,0.032644075314987274,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,0.0,0.0,nan,0.037187562483394,0.03718756248339563,0.15573907297587092,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,0.162790697674,0.162790697674,nan,0.03227258943449795,0.032272589434499364,0.13515548816365658,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,0.302325581395,0.302325581395,nan,0.02305543334621256,0.02305543334621357,0.09655464291319207,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,0.441860465116,0.441860465116,nan,0.013686108006741842,0.013686108006742442,0.05731652281779472,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,0.581395348837,0.581395348837,nan,0.008123932420001662,0.008123932420002018,0.03402249621966108,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,0.720930232558,0.720930232558,nan,0.007995425199350866,0.007995425199351217,0.03348431640688637,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,0.860465116279,0.860465116279,nan,0.007152285472145211,0.007152285472145525,0.029953302521188073,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,1.0,1.0,nan,0.0059662741625932545,0.0059662741625935165,0.02498636493362768,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,1.139534883721,1.139534883721,nan,0.004819711575769612,0.004819711575769823,0.02018463600986538,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,1.279069767442,1.279069767442,nan,0.004212296764137317,0.0042122967641375015,0.017640822612101828,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,1.418604651163,1.418604651163,nan,0.004464656716115932,0.004464656716116128,0.018697689541601045,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,1.558139534884,1.558139534884,nan,0.0032434717737673327,0.003243471773767475,0.013583447086522406,0.2387811984032883,0.9999999999999561,0.94
liquid_wealth,childless_renter,childless,renter,1.697674418605,1.697674418605,nan,0.0032586811325843804,0.0032586811325845235,0.013647142883841256,0.2387811984032883,0.9999999999999561,0.94
