f_c_y,control,K,rows
2014,0,-19,5
2014,0,-18,4
2014,0,-17,5
2014,0,-15,15
2014,0,-13,25
2014,0,-11,36
2014,0,-9,44
2014,0,-7,47
2014,0,-5,58
2014,0,-3,70
2014,0,-1,68
2014,0,1,68
2014,0,3,65
2014,0,5,61
2015,0,-23,1
2015,0,-22,2
2015,0,-21,4
2015,0,-20,6
2015,0,-19,7
2015,0,-18,8
2015,0,-16,12
2015,0,-14,21
2015,0,-12,30
2015,0,-10,37
2015,0,-8,47
2015,0,-6,59
2015,0,-4,64
2015,0,-2,77
2015,0,0,73
2015,0,2,77
2015,0,4,74
2016,0,-21,1
2016,0,-20,2
2016,0,-19,6
2016,0,-17,11
2016,0,-15,22
2016,0,-13,25
2016,0,-11,36
2016,0,-9,44
2016,0,-7,72
2016,0,-5,73
2016,0,-3,85
2016,0,-1,83
2016,0,1,84
2016,0,3,81
2017,0,-29,1
2017,0,-28,1
2017,0,-27,1
2017,0,-26,2
2017,0,-25,3
2017,0,-24,4
2017,0,-23,4
2017,0,-22,3
2017,0,-21,4
2017,0,-20,9
2017,0,-18,11
2017,0,-16,21
2017,0,-14,28
2017,0,-12,38
2017,0,-10,43
2017,0,-8,50
2017,0,-6,66
2017,0,-4,72
2017,0,-2,82
2017,0,0,80
2017,0,2,77
2018,0,-24,1
2018,0,-23,1
2018,0,-22,1
2018,0,-21,4
2018,0,-19,7
2018,0,-17,14
2018,0,-15,21
2018,0,-13,27
2018,0,-11,34
2018,0,-9,47
2018,0,-7,56
2018,0,-5,64
2018,0,-3,74
2018,0,-1,71
2018,0,1,74
2019,0,-22,1
2019,0,-20,1
2019,0,-18,4
2019,0,-16,5
2019,0,-14,5
2019,0,-12,12
2019,0,-10,15
2019,0,-8,18
2019,0,-6,22
2019,0,-4,23
2019,0,-2,27
2019,0,0,27
,1,,58209
