policy,year,births_percent,ownership_pp,rooms_percent
supply-plus-20,2023,0.9384722191192685,0.06612399684783332,6.218043076863933
supply-plus-20,2027,1.2330279550672785,-0.0078099531405639855,7.4198066822514175
dependent-child-ltv95,2023,0.5257035482736594,0.0206019829296078,0.38529456404432505
dependent-child-ltv95,2027,0.6546196640832447,0.03033607021252771,0.29042990178829164
property-tax-2pct-no-rebate,2023,-1.0652133272559539,0.006239645397082549,-4.884436061246977
property-tax-2pct-no-rebate,2027,-1.0874279247286012,-0.025276845571398088,-5.626113191847382
