candidate,period,calendar_year,status,origin_period,destination_period,origin_price,destination_price,origin_mass,destination_mass,survival_loss,treated_feasibility_projection_mass,control_feasibility_projection_mass,treated_continuation_births,treated_mean_housing,control_mean_housing,housing_response,census_age_bridge_applied
task_001,0,2007.0,same_policy_one_period_diagnostic_no_prior_date,,0,,,,,,,,,,,0.39822541627617575,False
task_001,1,2011.0,complete_one_period_dated_matched_branch_did,0,1,0.610289520417277,0.6349633350122724,0.04039363446717512,0.04039363446717513,0.0,0.0,0.0,0.013371795576309622,6.0219295947787215,5.533360734749844,0.48856886002887734,False
task_001,2,2015.0,complete_one_period_dated_matched_branch_did,1,2,0.6349633350122724,0.6609137408426079,0.03410704719317759,0.03410704719317772,0.0,0.0,0.0,0.010600419577483058,5.892725928910654,5.412231979632005,0.48049394927864864,False
task_001,3,2019.0,complete_one_period_dated_matched_branch_did,2,3,0.6609137408426079,0.6817673765522023,0.031011859122601213,0.03101185912260117,0.0,0.0,0.0,0.008994483853524608,5.836501613539507,5.357774463000809,0.4787271505386981,False
task_001,4,2023.0,complete_one_period_dated_matched_branch_did,3,4,0.6817673765522023,0.6939313316006483,0.029449542957074862,0.029449542957074883,0.0,0.0,0.0,0.007961729618305123,5.807702022512759,5.331056608478052,0.4766454140347065,False
