coefficient,estimate,standard_error
Dleft,.3447176177311836,.21338747
Dm7,-.0991659593787001,.19533078
Dm5,-.0066180640175507,.16037716
Dm1,.1250844275618753,.12073544
Dp1,.5815289914235967,.12965256
Dp3,.7855117811555358,.13357776
Dp5,1.023177125904209,.1376245
Dp7,.9875440148534884,.14062199
Dp9,1.003049505116215,.1480256
Dright,.9693555744000029,.14904435
