age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.012285315406948584,0.0,0.0,0.0,2.7212173565700604e-19,8.881784197001252e-16
18.0,1,0.0007972927178650051,0.0,0.0,0.0,1.6272983905826293e-20,1.7763568394002505e-15
18.0,2,0.0008361488409555907,0.0,0.0,0.0,0.0,0.0
18.0,3,0.0001782113692675329,0.0,0.0,0.0,6.2297516484001535e-21,2.220446049250313e-16
18.0,4,6.252908911525143e-05,0.0,0.0,0.0,0.0,0.0
18.0,5,0.00017762462498723601,0.0,0.0,0.0,0.0,0.0
22.0,0,0.026234701218760426,0.0,0.0,0.0,3.3009623807192683e-19,8.881784197001252e-16
22.0,1,0.008773805716309153,0.0,0.0,0.0,9.374174858189379e-20,1.7763568394002505e-15
22.0,2,0.006041600116031421,0.0,0.0,0.0,2.934966653506125e-20,8.881784197001252e-16
22.0,3,0.0017843295437906701,0.0,0.0,0.0,1.9971371674450063e-20,8.881784197001252e-16
22.0,4,0.0004173315497992434,0.0,0.0,0.0,6.398646620441238e-20,8.881784197001252e-16
22.0,5,0.0014894599831779755,0.0,0.0,0.0,2.7892257662247175e-22,4.440892098500626e-16
26.0,0,0.034129356227461355,0.0,0.0,0.0,6.50283250713823e-19,8.881784197001252e-16
26.0,1,0.012114167739284733,0.0,0.0,0.0,1.1947185705148278e-20,1.7763568394002505e-15
26.0,2,0.011007190139597597,0.0,0.0,0.0,1.2102651843962117e-19,4.440892098500626e-16
26.0,3,0.0038921175200785736,0.0,0.0,0.0,9.885464166157419e-20,8.881784197001252e-16
26.0,4,0.0007908647587198138,0.0,0.0,0.0,1.3336049980593029e-20,8.881784197001252e-16
26.0,5,0.0031690190101294575,0.0,0.0,0.0,1.221765221661696e-21,4.440892098500626e-16
30.0,0,0.03928918305942737,0.0,0.0,0.0,5.8149048695622255e-19,8.881784197001252e-16
30.0,1,0.0102335061507937,0.0,0.0,0.0,3.2951432207516163e-21,2.220446049250313e-16
30.0,2,0.01515709168418487,0.0,0.0,0.0,1.8520085349107953e-19,4.440892098500626e-16
30.0,3,0.0069588323534020315,0.0,0.0,0.0,3.0147597198436363e-19,1.7763568394002505e-15
30.0,4,0.0012387858933470932,0.0,0.0,0.0,1.0711716320574155e-20,8.881784197001252e-16
30.0,5,0.004934281049357709,0.0,0.0,0.0,6.373058082011624e-21,7.105427357601002e-15
34.0,0,0.04078215165818606,0.0,0.0,0.0,1.0288724166046385e-18,1.7763568394002505e-15
34.0,1,0.009065797914042828,0.0,0.0,0.0,2.190964678346685e-20,2.220446049250313e-16
34.0,2,0.01430583546183535,0.0,0.0,0.0,1.3257554397378565e-19,3.552713678800501e-15
34.0,3,0.009723804556275223,0.0,0.0,0.0,6.24830073046957e-19,1.7763568394002505e-15
34.0,4,0.001935959146509373,0.0,0.0,0.0,3.0621448710583357e-20,8.881784197001252e-16
34.0,5,0.0057508031134144,0.0,0.0,0.0,3.383500667438903e-19,7.105427357601002e-15
38.0,0,0.04119716348252316,0.0,0.0,0.0,8.791341260816172e-19,8.881784197001252e-16
38.0,1,0.007434031569302686,0.0,0.0,0.0,3.071765620070119e-20,2.220446049250313e-16
38.0,2,0.013251947964097606,0.0,0.0,0.0,1.0696715766381125e-19,3.552713678800501e-15
38.0,3,0.011856805936786778,0.0,0.0,0.0,9.094287474473206e-19,1.7763568394002505e-15
38.0,4,0.0026196115081415345,0.0,0.0,0.0,1.5125589640328826e-20,8.881784197001252e-16
38.0,5,0.006452314119711283,0.0,0.0,0.0,6.884699463906035e-19,7.105427357601002e-15
42.0,0,0.040465863530276217,0.0,0.0,0.0,7.806506986622396e-19,8.881784197001252e-16
42.0,1,0.006608535924263574,0.0,0.0,0.0,3.826052997064884e-20,2.220446049250313e-16
42.0,2,0.011745690038828898,0.0,0.0,0.0,1.111113522196903e-19,3.552713678800501e-15
42.0,3,0.01248249099671701,0.0,0.0,0.0,1.0339604072602511e-18,1.7763568394002505e-15
42.0,4,0.0034513770640936174,0.0,0.0,0.0,1.0049211501550422e-20,8.881784197001252e-16
42.0,5,0.0067258725196035546,0.0,0.0,0.0,1.0982350082605966e-18,7.105427357601002e-15
46.0,0,0.03731408098496415,0.0,0.0,0.0,6.232080441611039e-19,8.881784197001252e-16
46.0,1,0.005758331454538008,0.0,0.0,0.0,2.806613106213739e-20,2.220446049250313e-16
46.0,2,0.01023516088621659,0.0,0.0,0.0,8.341934036537938e-20,4.440892098500626e-16
46.0,3,0.011438289960861058,0.0,0.0,0.0,1.449981660990159e-18,8.881784197001252e-16
46.0,4,0.003916482437296279,0.0,0.0,0.0,5.093868448026522e-21,8.881784197001252e-16
46.0,5,0.006500638696189766,0.0,0.0,0.0,1.5123648064095178e-18,7.105427357601002e-15
50.0,0,0.04004708395813569,0.0,0.0,1.179588318075531e-11,9.149769318326424e-19,8.881784197001252e-16
50.0,1,0.00588438259100326,0.0,0.0,0.0,1.336342902807327e-20,2.220446049250313e-16
50.0,2,0.01056146508739422,0.0,0.0,0.0,5.985959297120745e-20,4.440892098500626e-16
50.0,3,0.012117112571168364,0.0,0.0,0.0,1.6894654035262978e-18,8.881784197001252e-16
50.0,4,0.0046966054786114235,0.0,0.0,0.0,4.385654592860436e-21,8.881784197001252e-16
50.0,5,0.007353547497542544,0.0,0.0,0.0,2.566062580732688e-18,7.105427357601002e-15
54.0,0,0.03902484431413078,0.0,0.0,0.0,6.464875855663382e-19,8.881784197001252e-16
54.0,1,0.005365188913935275,0.0,0.0,0.0,6.978673039363196e-20,2.220446049250313e-16
54.0,2,0.010055865686848702,0.0,0.0,0.0,6.139208101551298e-20,4.440892098500626e-16
54.0,3,0.011450879425387576,0.0,0.0,0.0,1.7806469822419978e-18,8.881784197001252e-16
54.0,4,0.005201189546170898,0.0,0.0,0.0,4.652174467994298e-21,8.881784197001252e-16
54.0,5,0.007488435010446478,0.0,0.0,0.0,3.698374051321761e-18,7.105427357601002e-15
58.0,0,0.04294455955895624,0.0,0.0,0.0,6.228271501228281e-19,8.881784197001252e-16
58.0,1,0.005471739230714423,0.0,0.0,0.0,5.2934329605885465e-20,1.1102230246251565e-16
58.0,2,0.01084990284095171,0.0,0.0,0.0,5.679353691912499e-21,4.440892098500626e-16
58.0,3,0.012330711448516366,0.0,0.0,0.0,1.6605527889562189e-18,8.881784197001252e-16
58.0,4,0.006088432255948765,0.0,0.0,0.0,4.5221602625448215e-21,8.881784197001252e-16
58.0,5,0.008775680022840848,0.0,0.0,0.0,4.266222882077513e-18,7.105427357601002e-15
62.0,0,0.04371774985100191,0.0,0.0,0.0,7.478309901445137e-19,8.881784197001252e-16
62.0,1,0.0050223712613072955,0.0,0.0,0.0,1.9615160823832178e-21,1.1102230246251565e-16
62.0,2,0.011107300956982659,0.0,0.0,0.0,1.0264377254933925e-20,4.440892098500626e-16
