candidate,theta,new_psi_child,transition_loss,terminal_tfr,terminal_childless_rate,terminal_mean_age_first_birth,terminal_share_first_births_age30plus,terminal_first_birth_housing_response,terminal_synthetic_childless_consistency_gap,terminal_population_index,census_household_population_target_index,population_target_gap,terminal_housing_cost_index,policy_case,post_2023_periods,endpoint_year,endpoint_population_index,endpoint_housing_cost_index,endpoint_owner_rate,endpoint_dependent_child_owner_rate,endpoint_topcode_adjusted_births,model_solve_count,elapsed_seconds,max_market_residual,max_mass_residual
task_001,"{'H0': 11.504738714387747, 'alpha_cons': 0.733, 'beta': 0.9853118619493788, 'chi': 1.251672493395819, 'delta_alpha': 0.0, 'delta_alpha_jump': 0.0, 'hbar_child_rooms': 0.29312885140894224, 'psi_child': 0.0, 'tenure_choice_kappa': 2.0383678960910228, 'theta0': 0.5954891250484261, 'theta1': 0.0928750306307684, 'theta_n': 0.0, 'first_birth_fixed_cost': 4.9199969296692725, 'hbar_first_child_jump': 0.39544482702557116, 'joint_nest_lambda': 0.9951219079689325}",-0.1203616292227872,450.7052931460765,1.9133352895164544,0.19116019885322164,25.75639490192344,0.20458678024129062,0.36548427309297793,0.0,1.129247671247763,1.1292476712477624,6.661338147750939e-16,1.1296441385019853,none,0,2023,1.129247671247763,1.1296441385019853,0.49275200317932555,0.49807222305134397,0.09012851576682443,51,768.6564448364079,2.0311859838633822e-05,1.1102230246251565e-15
