age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.012287836148370104,0.0,0.0,0.0,2.5956787057766765e-20,8.881784197001252e-16
18.0,1,0.0007958407951244688,0.0,0.0,0.0,2.2112214005234288e-21,4.440892098500626e-16
18.0,2,0.0008953452042445545,0.0,0.0,0.0,0.0,0.0
18.0,3,0.00011797822282902478,0.0,0.0,0.0,0.0,0.0
18.0,4,6.285683106156411e-05,0.0,0.0,0.0,0.0,0.0
18.0,5,0.00017726484750950927,0.0,0.0,0.0,7.725722302222383e-21,4.440892098500626e-16
22.0,0,0.026251728928657365,0.0,0.0,0.0,5.518534127587517e-20,1.7763568394002505e-15
22.0,1,0.008824971733443597,0.0,0.0,0.0,5.928852445739922e-20,4.440892098500626e-16
22.0,2,0.006290631388403687,0.0,0.0,0.0,2.994567132854038e-20,4.440892098500626e-16
22.0,3,0.0014687426964859833,0.0,0.0,0.0,1.5601381390257204e-19,4.440892098500626e-16
22.0,4,0.0004781481238890996,0.0,0.0,0.0,6.658090442611048e-20,8.881784197001252e-16
22.0,5,0.0014270052569892164,0.0,0.0,0.0,2.89620578530382e-20,8.881784197001252e-16
26.0,0,0.03416197376310651,0.0,0.0,0.0,6.024820550490714e-19,8.881784197001252e-16
26.0,1,0.012379616901015678,0.0,0.0,0.0,4.118185292036438e-20,4.440892098500626e-16
26.0,2,0.011222277851498392,0.0,0.0,0.0,2.356159118811288e-19,1.7763568394002505e-15
26.0,3,0.0033896937052525686,0.0,0.0,0.0,1.1975027672521288e-19,8.881784197001252e-16
26.0,4,0.0007973773688284174,0.0,0.0,0.0,3.422012083959304e-21,1.7763568394002505e-15
26.0,5,0.0031517758055701526,0.0,0.0,0.0,8.885673164791907e-20,1.7763568394002505e-15
30.0,0,0.03933202656672993,0.0,0.0,0.0,1.972171373645498e-19,8.881784197001252e-16
30.0,1,0.010643093428526844,0.0,0.0,0.0,2.044651050000534e-20,4.440892098500626e-16
30.0,2,0.015224603333485338,0.0,0.0,0.0,1.6732203669819627e-19,1.7763568394002505e-15
30.0,3,0.006494761951851533,0.0,0.0,0.0,2.8532492735371215e-19,1.7763568394002505e-15
30.0,4,0.001208470887882347,0.0,0.0,0.0,9.412366726244432e-21,1.7763568394002505e-15
30.0,5,0.00490872402203708,0.0,0.0,0.0,1.0040423488211684e-19,1.7763568394002505e-15
34.0,0,0.04081885839592105,0.0,0.0,0.0,1.4266085665799925e-19,8.881784197001252e-16
34.0,1,0.009229190930954898,0.0,0.0,0.0,2.0834692390210436e-20,4.440892098500626e-16
34.0,2,0.014809190506166334,0.0,0.0,0.0,1.273257473869248e-19,4.440892098500626e-16
34.0,3,0.009121995764726432,0.0,0.0,0.0,2.1380688604995797e-19,1.7763568394002505e-15
34.0,4,0.001883127060810643,0.0,0.0,0.0,5.971474681328564e-20,1.7763568394002505e-15
34.0,5,0.005701989191684537,0.0,0.0,0.0,1.1198743961390242e-19,1.7763568394002505e-15
38.0,0,0.04122086011931329,0.0,0.0,0.0,3.941212496236713e-19,8.881784197001252e-16
38.0,1,0.007581236097486621,0.0,0.0,0.0,4.8820966423840395e-20,4.440892098500626e-16
38.0,2,0.013675969936500335,0.0,0.0,0.0,9.591528122749008e-20,4.440892098500626e-16
38.0,3,0.01141086426198063,0.0,0.0,0.0,2.8365508042940467e-19,1.7763568394002505e-15
38.0,4,0.002523591873531542,0.0,0.0,0.0,1.9419782847623395e-20,1.7763568394002505e-15
38.0,5,0.006399352291751314,0.0,0.0,0.0,1.3258128517089137e-19,1.7763568394002505e-15
42.0,0,0.04048402049637084,0.0,0.0,0.0,2.082376840283622e-19,8.881784197001252e-16
42.0,1,0.0067365663936926334,0.0,0.0,0.0,4.553174929772971e-20,4.440892098500626e-16
42.0,2,0.011999097489662713,0.0,0.0,0.0,1.0095645992187541e-19,4.440892098500626e-16
42.0,3,0.012302755470619889,0.0,0.0,0.0,3.811712087852989e-19,8.881784197001252e-16
42.0,4,0.0032849982367304316,0.0,0.0,0.0,1.0703092714007603e-20,1.7763568394002505e-15
42.0,5,0.006672391986707207,0.0,0.0,0.0,9.442610800254931e-20,1.7763568394002505e-15
46.0,0,0.03732923886402606,0.0,0.0,0.0,2.3484227009748435e-19,8.881784197001252e-16
46.0,1,0.005862753619436631,0.0,0.0,0.0,5.683751419332645e-20,2.220446049250313e-16
46.0,2,0.010425465179823361,0.0,0.0,0.0,4.665063264395089e-20,4.440892098500626e-16
46.0,3,0.011374451632366351,0.0,0.0,0.0,2.484240172856475e-19,1.7763568394002505e-15
46.0,4,0.0037163137386398855,0.0,0.0,0.0,6.933242079207583e-21,8.881784197001252e-16
46.0,5,0.006454761385773354,0.0,0.0,0.0,6.136699885313221e-20,1.7763568394002505e-15
50.0,0,0.040061449963867804,0.0,0.0,1.3788304811827127e-11,3.2337900725745417e-19,8.881784197001252e-16
50.0,1,0.005989862403803949,0.0,0.0,0.0,1.1766442629744812e-20,4.440892098500626e-16
50.0,2,0.01072331243338514,0.0,0.0,0.0,3.583421174692455e-20,4.440892098500626e-16
50.0,3,0.01199455964144325,0.0,0.0,0.0,1.7413299543326164e-19,8.881784197001252e-16
50.0,4,0.0046538083153884096,0.0,0.0,0.0,7.628350931710756e-21,8.881784197001252e-16
50.0,5,0.007237204425966961,0.0,0.0,0.0,2.697717973663622e-20,1.7763568394002505e-15
54.0,0,0.0390381906443925,0.0,0.0,0.0,2.6526675704151207e-19,8.881784197001252e-16
54.0,1,0.005481724924446822,0.0,0.0,0.0,4.570981118989817e-20,4.440892098500626e-16
54.0,2,0.01015545167685758,0.0,0.0,0.0,1.840731104757997e-20,4.440892098500626e-16
54.0,3,0.011537313132295945,0.0,0.0,0.0,1.83804378729964e-19,8.881784197001252e-16
54.0,4,0.004954916889033711,0.0,0.0,0.0,6.375637029170177e-21,8.881784197001252e-16
54.0,5,0.007418805629896073,0.0,0.0,0.0,7.407148072671417e-21,8.881784197001252e-16
58.0,0,0.04295697039926412,0.0,0.0,0.0,3.0626494992777685e-19,8.881784197001252e-16
58.0,1,0.005522043346142377,0.0,0.0,0.0,3.948824965100513e-20,4.440892098500626e-16
58.0,2,0.011100115759296142,0.0,0.0,0.0,4.3413148216912096e-20,4.440892098500626e-16
58.0,3,0.01218997333961663,0.0,0.0,0.0,1.5327912228369661e-19,4.440892098500626e-16
58.0,4,0.0061429470475419246,0.0,0.0,0.0,5.9351502261467066e-21,8.881784197001252e-16
58.0,5,0.008548975466068516,0.0,0.0,0.0,2.6815693048550912e-21,8.881784197001252e-16
62.0,0,0.04373255452916481,0.0,0.0,0.0,1.5637689194156779e-19,8.881784197001252e-16
62.0,1,0.005105818994644789,0.0,0.0,0.0,1.7588192901930574e-20,1.1102230246251565e-16
62.0,2,0.01134868815978401,0.0,0.0,0.0,9.018409016144767e-21,4.440892098500626e-16
62.0,3,0.01223713181965639,0.0,0.0,0.0,1.9098172200368562e-19,4.440892098500626e-16
62.0,4,0.006482945885803762,0.0,0.0,0.0,4.952576675397497e-21,4.440892098500626e-16
62.0,5,0.00916263856750725,0.0,0.0,0.0,5.009135209373582e-23,4.440892098500626e-16
66.0,0,0.03980125047831186,0.0,0.0,0.0,1.2781821937372478e-19,8.881784197001252e-16
66.0,1,0.004132727867552411,0.0,0.0,0.0,0.0,0.0
66.0,2,0.010331620566150139,0.0,0.0,0.0,7.175555922876072e-21,4.440892098500626e-16
66.0,3,0.0110055426778429,0.0,0.0,0.0,2.8961022993557506e-19,4.440892098500626e-16
66.0,4,0.006135857007184575,0.0,0.0,0.0,2.3412767789020842e-21,2.220446049250313e-16
66.0,5,0.008602009742093797,0.0,0.0,0.0,1.753377753450325e-24,1.1102230246251565e-16
