measurement,own_rate_2534,interpretation
production_whole_nodes,0.4893681272628512,unchanged model age_to_index aggregation
cells_start_at_node,0.4840841302976794,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.4896147032656878,diagnostic uniform density within each four-year cell
