age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.054352616286670714,0.0,0.0,0.0,3.0032577429118864e-19,3.552713678800501e-15
18.0,1,0.003338979820469871,0.0,0.0,0.0,1.1187117943275887e-20,1.1102230246251565e-16
18.0,2,0.0029826445763303506,0.0,0.0,0.0,1.1644270043956876e-20,4.440892098500626e-16
18.0,3,0.0016053551675385088,0.0,0.0,0.0,0.0,0.0
18.0,4,9.143904299403423e-05,0.0,0.0,0.0,0.0,0.0
18.0,5,0.0010036354541642792,0.0,0.0,0.0,2.0983606297794195e-19,1.7763568394002505e-15
22.0,0,0.008434819548285186,0.0,0.0,0.0,1.5832314086233476e-19,3.552713678800501e-15
22.0,1,0.0027228549196222315,0.0,0.0,0.0,2.5543954184556708e-20,2.220446049250313e-16
22.0,2,0.0017498841761312354,0.0,0.0,0.0,4.815461042024756e-20,1.7763568394002505e-15
22.0,3,0.0006946750289476928,0.0,0.0,0.0,1.0222362637132633e-21,4.440892098500626e-16
22.0,4,0.00014843379664802224,0.0,0.0,0.0,2.798540866736917e-20,8.881784197001252e-16
22.0,5,0.0005864545795048749,0.0,0.0,0.0,4.8226558644417844e-20,1.7763568394002505e-15
26.0,0,0.023566079389505574,0.0,0.0,0.0,1.5124486848128335e-18,3.552713678800501e-15
26.0,1,0.00772164621738108,0.0,0.0,0.0,1.2102449754382842e-19,2.220446049250313e-16
26.0,2,0.006545009994984798,0.0,0.0,0.0,8.481750974796667e-20,1.7763568394002505e-15
26.0,3,0.0037278919808891877,0.0,0.0,0.0,3.325077482659887e-20,1.7763568394002505e-15
26.0,4,0.0008103908488372572,0.0,0.0,0.0,1.2114457105094532e-19,8.881784197001252e-16
26.0,5,0.0023702096962711413,0.0,0.0,0.0,3.24615684361097e-19,1.7763568394002505e-15
30.0,0,0.03308865459440962,0.0,0.0,0.0,1.601780518658114e-18,3.552713678800501e-15
30.0,1,0.0076401779089050785,0.0,0.0,0.0,1.305367123415718e-19,2.220446049250313e-16
30.0,2,0.010627279226610014,0.0,0.0,0.0,1.21000104502028e-19,1.7763568394002505e-15
30.0,3,0.007634136744173992,0.0,0.0,0.0,1.1904223261450042e-19,1.7763568394002505e-15
30.0,4,0.001716097014161094,0.0,0.0,0.0,1.0822903099747393e-19,8.881784197001252e-16
30.0,5,0.00439636990701136,0.0,0.0,0.0,8.319792851716808e-19,7.105427357601002e-15
34.0,0,0.039168208582645324,0.0,0.0,0.0,2.8981679632571612e-18,3.552713678800501e-15
34.0,1,0.007882700231281032,0.0,0.0,0.0,4.120210039514164e-20,8.881784197001252e-16
34.0,2,0.01132974177733064,0.0,0.0,0.0,1.1005411202260036e-19,1.7763568394002505e-15
34.0,3,0.010686842840908962,0.0,0.0,0.0,1.1880306300220488e-19,1.7763568394002505e-15
34.0,4,0.002714126666320021,0.0,0.0,0.0,6.98342746940354e-20,8.881784197001252e-16
34.0,5,0.006030060092027181,0.0,0.0,0.0,1.6918080274993573e-18,7.105427357601002e-15
