coefficient_i,coefficient_j,covariance
Wleft,Wleft,.2772893351854009
Wleft,Wm2,.0647585906790357
Wleft,Wm1,.037919084035717
Wleft,Wp1,.0213702867191085
Wleft,Wp2,.0197231103524125
Wleft,Wp3,.0196451073171672
Wleft,Wp4,.0138769468774694
Wleft,Wp5,.010696115904561
Wleft,Wp6,.004481792313936
Wleft,Wright,-.0116949492880001
Wm2,Wleft,.0647585906790357
Wm2,Wm2,.1656571160026197
Wm2,Wm1,.0371682195667193
Wm2,Wp1,.0200113672899302
Wm2,Wp2,.0195937771029136
Wm2,Wp3,.020903404737922
Wm2,Wp4,.0174115779109016
Wm2,Wp5,.0166456797068315
Wm2,Wp6,.0124387989692427
Wm2,Wright,-.0033494931321117
Wm1,Wleft,.037919084035717
Wm1,Wm2,.0371682195667193
Wm1,Wm1,.0879479279507204
Wm1,Wp1,.0168700851412781
Wm1,Wp2,.0190697287674103
Wm1,Wp3,.0210815538057867
Wm1,Wp4,.0184444524655646
Wm1,Wp5,.0186828118756511
Wm1,Wp6,.0147749078071017
Wm1,Wright,.0039122985694729
Wp1,Wleft,.0213702867191085
Wp1,Wm2,.0200113672899302
Wp1,Wm1,.0168700851412781
Wp1,Wp1,.0325168328151454
Wp1,Wp2,.0241438715641806
Wp1,Wp3,.0257291101928196
Wp1,Wp4,.0245976655152918
Wp1,Wp5,.0238857138146536
Wp1,Wp6,.0236576390163989
Wp1,Wright,.0202542714642885
Wp2,Wleft,.0197231103524125
Wp2,Wm2,.0195937771029136
Wp2,Wm1,.0190697287674103
Wp2,Wp1,.0241438715641806
Wp2,Wp2,.0407594808977383
Wp2,Wp3,.0371133096506086
Wp2,Wp4,.0323717957702962
Wp2,Wp5,.0315076453964237
Wp2,Wp6,.0327815234358011
Wp2,Wright,.0315986126137506
Wp3,Wleft,.0196451073171672
Wp3,Wm2,.020903404737922
Wp3,Wm1,.0210815538057867
Wp3,Wp1,.0257291101928196
Wp3,Wp2,.0371133096506086
Wp3,Wp3,.0558783313009613
Wp3,Wp4,.0416274592310692
Wp3,Wp5,.0388466620017259
Wp3,Wp6,.04131416009523
Wp3,Wright,.0397202751871711
Wp4,Wleft,.0138769468774694
Wp4,Wm2,.0174115779109016
Wp4,Wm1,.0184444524655646
Wp4,Wp1,.0245976655152918
Wp4,Wp2,.0323717957702962
Wp4,Wp3,.0416274592310692
Wp4,Wp4,.0568617682306734
Wp4,Wp5,.0427803159044637
Wp4,Wp6,.0429537868345255
Wp4,Wright,.0413252952398874
Wp5,Wleft,.010696115904561
Wp5,Wm2,.0166456797068315
Wp5,Wm1,.0186828118756511
Wp5,Wp1,.0238857138146536
Wp5,Wp2,.0315076453964237
Wp5,Wp3,.0388466620017259
Wp5,Wp4,.0427803159044637
Wp5,Wp5,.0609608633080753
Wp5,Wp6,.0493837865323952
Wp5,Wright,.0477856476216464
Wp6,Wleft,.004481792313936
Wp6,Wm2,.0124387989692427
Wp6,Wm1,.0147749078071017
Wp6,Wp1,.0236576390163989
Wp6,Wp2,.0327815234358011
Wp6,Wp3,.04131416009523
Wp6,Wp4,.0429537868345255
Wp6,Wp5,.0493837865323952
Wp6,Wp6,.0625104644242032
Wp6,Wright,.0556297960418144
Wright,Wleft,-.0116949492880001
Wright,Wm2,-.0033494931321117
Wright,Wm1,.0039122985694729
Wright,Wp1,.0202542714642885
Wright,Wp2,.0315986126137506
Wright,Wp3,.0397202751871711
Wright,Wp4,.0413252952398874
Wright,Wp5,.0477856476216464
Wright,Wp6,.0556297960418144
Wright,Wright,.0735754121860586
