coefficient,estimate,standard_error
Wleft,.4644296809423459,.52658272
Wm2,-.3789248427634189,.40700996
Wm1,-.3374324444663378,.29656017
Wp1,.6026125390685947,.18032424
Wp2,.9433203998775156,.20188977
Wp3,1.340331193374245,.23638599
Wp4,1.637680868459639,.23845705
Wp5,1.651471805618745,.24690254
Wp6,1.630254516730528,.25002092
Wright,2.103780363484981,.27124789
