coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0029662385607524
Wleft,Wm2,.0012231236567562
Wleft,Wm1,.0005232214868412
Wleft,Wp1,.0001587884283903
Wleft,Wp2,.0001202627385115
Wleft,Wp3,.0000119274693369
Wleft,Wp4,-.0001048539075202
Wleft,Wp5,-.0001759816124984
Wleft,Wp6,-.0002442503024834
Wleft,Wright,-.0004465389245266
Wm2,Wleft,.0012231236567562
Wm2,Wm2,.0016499019733464
Wm2,Wm1,.000607966030179
Wm2,Wp1,.0001602356727886
Wm2,Wp2,.0001599917971152
Wm2,Wp3,.0001138848820762
Wm2,Wp4,.0000479295613375
Wm2,Wp5,-2.76546778522e-06
Wm2,Wp6,-.0000549534740156
Wm2,Wright,-.0001673572805763
Wm1,Wleft,.0005232214868412
Wm1,Wm2,.000607966030179
Wm1,Wm1,.0007653521252481
Wm1,Wp1,.000085270489249
Wm1,Wp2,.0000959633682912
Wm1,Wp3,.0000786007731307
Wm1,Wp4,.0000418799462062
Wm1,Wp5,.0000236020296028
Wm1,Wp6,-1.89348377418e-06
Wm1,Wright,-.000054124559369
Wp1,Wleft,.0001587884283903
Wp1,Wm2,.0001602356727886
Wp1,Wm1,.000085270489249
Wp1,Wp1,.0005347318079706
Wp1,Wp2,.0004804441889953
Wp1,Wp3,.0004836864308234
Wp1,Wp4,.0004925031836119
Wp1,Wp5,.0005089828746568
Wp1,Wp6,.0005331258191152
Wp1,Wright,.0005875965778906
Wp2,Wleft,.0001202627385115
Wp2,Wm2,.0001599917971152
Wp2,Wm1,.0000959633682912
Wp2,Wp1,.0004804441889953
Wp2,Wp2,.0008214235676492
Wp2,Wp3,.0007850398302174
Wp2,Wp4,.000796887086439
Wp2,Wp5,.0008333494023536
Wp2,Wp6,.0008876452599486
Wp2,Wright,.0010458713990033
Wp3,Wleft,.0000119274693369
Wp3,Wm2,.0001138848820762
Wp3,Wm1,.0000786007731307
Wp3,Wp1,.0004836864308234
Wp3,Wp2,.0007850398302174
Wp3,Wp3,.0010961669520888
Wp3,Wp4,.0010771171435099
Wp3,Wp5,.0011256682746409
Wp3,Wp6,.0011984064287547
Wp3,Wright,.0014472491423141
Wp4,Wleft,-.0001048539075202
Wp4,Wm2,.0000479295613375
Wp4,Wm1,.0000418799462062
Wp4,Wp1,.0004925031836119
Wp4,Wp2,.000796887086439
Wp4,Wp3,.0010771171435099
Wp4,Wp4,.0013994277575735
Wp4,Wp5,.0014247808603663
Wp4,Wp6,.0015166627767876
Wp4,Wright,.0018747077699458
Wp5,Wleft,-.0001759816124984
Wp5,Wm2,-2.76546778522e-06
Wp5,Wm1,.0000236020296028
Wp5,Wp1,.0005089828746568
Wp5,Wp2,.0008333494023536
Wp5,Wp3,.0011256682746409
Wp5,Wp4,.0014247808603663
Wp5,Wp5,.0017187010171822
Wp5,Wp6,.0017819569391968
Wp5,Wright,.0021770128627584
Wp6,Wleft,-.0002442503024834
Wp6,Wm2,-.0000549534740156
Wp6,Wm1,-1.89348377418e-06
Wp6,Wp1,.0005331258191152
Wp6,Wp2,.0008876452599486
Wp6,Wp3,.0011984064287547
Wp6,Wp4,.0015166627767876
Wp6,Wp5,.0017819569391968
Wp6,Wp6,.0022142914640918
Wp6,Wright,.0025368909571268
Wright,Wleft,-.0004465389245266
Wright,Wm2,-.0001673572805763
Wright,Wm1,-.000054124559369
Wright,Wp1,.0005875965778906
Wright,Wp2,.0010458713990033
Wright,Wp3,.0014472491423141
Wright,Wp4,.0018747077699458
Wright,Wp5,.0021770128627584
Wright,Wp6,.0025368909571268
Wright,Wright,.0036646397501936
