coefficient,estimate,standard_error
Wleft,-.0330794821027464,.054463185
Wm2,-.1354503001613195,.040618986
Wm1,-.1456309287712055,.027664999
Wp1,.1779165873410976,.023124268
Wp2,.4895630545825778,.028660487
Wp3,.7335325620115439,.033108413
Wp4,.9758557273437893,.037408926
Wp5,1.107303284269492,.041457221
Wp6,1.244428893746484,.047056258
Wright,1.35932321120332,.060536269
