cell_id,stage,task_id,proposal_index,case_id,case_directory,status,loss,started_solves,completed_solves,unfinished_solves,count_evidence,failure_type,failure_message,normalized_objective_seconds
A,production,5,2,A_worker05_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_05/proposal_02_proposal_02,verified_scored,1076.0589929677594,6,6,0,native heartbeat and per-solve records,,,483.69503709400306
A,production,5,3,A_worker05_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_05/proposal_03_proposal_03,verified_scored,902.1609298176812,4,4,0,native heartbeat and per-solve records,,,330.20967215602286
A,production,5,4,A_worker05_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_05/proposal_04_proposal_04,verified_scored,1140.8735362294808,6,6,0,native heartbeat and per-solve records,,,346.53458309703274
A,production,5,5,A_worker05_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_05/proposal_05_proposal_05,verified_scored,982.3770076627446,6,6,0,native heartbeat and per-solve records,,,444.5792210950167
A,production,5,6,A_worker05_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_05/proposal_06_proposal_06,verified_scored,1414.7644433748292,6,6,0,native heartbeat and per-solve records,,,398.47769397398224
A,production,6,1,A_worker06_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_06/proposal_01_proposal_01,verified_scored,1055.9106350140432,6,6,0,native heartbeat and per-solve records,,,355.06685143202776
A,production,6,2,A_worker06_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_06/proposal_02_proposal_02,verified_scored,980.6826686224929,6,6,0,native heartbeat and per-solve records,,,360.3625783090247
A,production,6,3,A_worker06_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_06/proposal_03_proposal_03,verified_scored,918.1279164812775,6,6,0,native heartbeat and per-solve records,,,368.3076715960051
A,production,6,4,A_worker06_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_06/proposal_04_proposal_04,verified_scored,861.539159848127,6,6,0,native heartbeat and per-solve records,,,389.98824413801776
A,production,6,5,A_worker06_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_06/proposal_05_proposal_05,verified_scored,1372.6340916603951,6,6,0,native heartbeat and per-solve records,,,463.653780861001
A,production,6,6,A_worker06_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_06/proposal_06_proposal_06,verified_scored,880.9286577468333,6,6,0,native heartbeat and per-solve records,,,343.13874583801953
A,production,7,1,A_worker07_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_07/proposal_01_proposal_01,verified_scored,1001.2223246661764,6,6,0,native heartbeat and per-solve records,,,453.5302394659957
A,production,7,2,A_worker07_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_07/proposal_02_proposal_02,verified_scored,950.6384610085273,4,4,0,native heartbeat and per-solve records,,,199.72293178999098
A,production,7,3,A_worker07_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_07/proposal_03_proposal_03,verified_scored,1143.2132556656184,6,6,0,native heartbeat and per-solve records,,,389.49800660304027
A,production,7,4,A_worker07_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_07/proposal_04_proposal_04,verified_scored,931.6772335066129,4,4,0,native heartbeat and per-solve records,,,257.504316956969
A,production,7,5,A_worker07_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_07/proposal_05_proposal_05,verified_scored,854.9418827214809,6,6,0,native heartbeat and per-solve records,,,397.63695477397414
A,production,7,6,A_worker07_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_07/proposal_06_proposal_06,verified_scored,931.4745081900327,6,6,0,native heartbeat and per-solve records,,,360.42893814801937
A,production,8,1,A_worker08_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_08/proposal_01_proposal_01,verified_scored,1056.5475576556908,6,6,0,native heartbeat and per-solve records,,,383.74156037403736
A,production,8,2,A_worker08_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_08/proposal_02_proposal_02,verified_scored,1278.0204894980711,6,6,0,native heartbeat and per-solve records,,,505.4838612980093
A,production,8,3,A_worker08_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_08/proposal_03_proposal_03,verified_scored,889.9613986373699,4,4,0,native heartbeat and per-solve records,,,274.4983129070024
A,production,8,4,A_worker08_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_08/proposal_04_proposal_04,verified_scored,1077.2348952170184,6,6,0,native heartbeat and per-solve records,,,494.78092623199336
A,production,8,5,A_worker08_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_08/proposal_05_proposal_05,verified_scored,1495.0532521539517,6,6,0,native heartbeat and per-solve records,,,485.76061632001074
A,production,8,6,A_worker08_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_08/proposal_06_proposal_06,verified_scored,1024.9093942362742,6,6,0,native heartbeat and per-solve records,,,418.05791983701056
A,production,9,1,A_worker09_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_09/proposal_01_proposal_01,verified_scored,771.1776052525588,4,4,0,native heartbeat and per-solve records,,,276.6998595080222
A,production,9,2,A_worker09_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_09/proposal_02_proposal_02,verified_scored,917.5128210500003,6,6,0,native heartbeat and per-solve records,,,508.0856259340071
A,production,9,3,A_worker09_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_09/proposal_03_proposal_03,verified_scored,1459.4300330672986,6,6,0,native heartbeat and per-solve records,,,522.3798074609949
A,production,9,4,A_worker09_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_09/proposal_04_proposal_04,verified_scored,1064.6718100207427,6,6,0,native heartbeat and per-solve records,,,353.8446351879975
A,production,9,5,A_worker09_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_09/proposal_05_proposal_05,verified_scored,1222.673230701889,6,6,0,native heartbeat and per-solve records,,,552.0514927480253
A,production,9,6,A_worker09_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_09/proposal_06_proposal_06,verified_scored,1068.6898825388737,6,6,0,native heartbeat and per-solve records,,,407.38379322597757
A,production,10,1,A_worker10_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_10/proposal_01_proposal_01,verified_scored,826.613430731155,4,4,0,native heartbeat and per-solve records,,,286.51825413497863
A,production,10,2,A_worker10_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_10/proposal_02_proposal_02,verified_scored,1127.3098859706379,6,6,0,native heartbeat and per-solve records,,,525.5423086940427
A,production,10,3,A_worker10_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_10/proposal_03_proposal_03,verified_scored,898.7758525845001,6,6,0,native heartbeat and per-solve records,,,488.51172115601366
A,production,10,4,A_worker10_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_10/proposal_04_proposal_04,verified_scored,695.2079023582301,6,6,0,native heartbeat and per-solve records,,,395.7154751230264
A,production,10,5,A_worker10_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_10/proposal_05_proposal_05,verified_scored,1201.727519914428,6,6,0,native heartbeat and per-solve records,,,470.9978897020337
A,production,10,6,A_worker10_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/A/worker_10/proposal_06_proposal_06,verified_scored,1247.058473869705,6,6,0,native heartbeat and per-solve records,,,512.2973439460038
B,production,1,1,B_worker01_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_01/proposal_01_proposal_01,verified_scored,940.7361412895486,6,6,0,native heartbeat and per-solve records,,,560.5659038150916
B,production,1,2,B_worker01_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_01/proposal_02_proposal_02,verified_scored,1473.2382542238818,6,6,0,native heartbeat and per-solve records,,,651.2172314979834
B,production,1,3,B_worker01_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_01/proposal_03_proposal_03,verified_scored,975.9819635238406,6,6,0,native heartbeat and per-solve records,,,562.7983240539907
B,production,1,4,B_worker01_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_01/proposal_04_proposal_04,verified_scored,1010.5090535539714,6,6,0,native heartbeat and per-solve records,,,387.5647315259557
B,production,1,5,B_worker01_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_01/proposal_05_proposal_05,verified_scored,951.9720476434399,6,6,0,native heartbeat and per-solve records,,,518.9655186039163
B,production,1,6,B_worker01_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_01/proposal_06_proposal_06,verified_scored,830.8786562630875,4,4,0,native heartbeat and per-solve records,,,211.85288708901498
B,production,2,1,B_worker02_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_02/proposal_01_proposal_01,verified_scored,1295.044509951728,6,6,0,native heartbeat and per-solve records,,,553.6459594010375
B,production,2,2,B_worker02_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_02/proposal_02_proposal_02,verified_scored,918.4139851921389,6,6,0,native heartbeat and per-solve records,,,343.98274763301015
B,production,2,3,B_worker02_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_02/proposal_03_proposal_03,verified_scored,1275.7508946377118,6,6,0,native heartbeat and per-solve records,,,407.86969250102993
B,production,2,4,B_worker02_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_02/proposal_04_proposal_04,verified_scored,1351.0161128762486,6,6,0,native heartbeat and per-solve records,,,483.58381743496284
B,production,2,5,B_worker02_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_02/proposal_05_proposal_05,verified_scored,1059.5732380810618,6,6,0,native heartbeat and per-solve records,,,409.6305268110009
B,production,2,6,B_worker02_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_02/proposal_06_proposal_06,verified_scored,1094.7506177985156,6,6,0,native heartbeat and per-solve records,,,542.6812462320086
B,production,3,1,B_worker03_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_03/proposal_01_proposal_01,verified_scored,1065.7521628879297,6,6,0,native heartbeat and per-solve records,,,295.4064621339785
B,production,3,2,B_worker03_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_03/proposal_02_proposal_02,verified_scored,890.5041822591869,4,4,0,native heartbeat and per-solve records,,,241.67421234794892
B,production,3,3,B_worker03_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_03/proposal_03_proposal_03,verified_scored,1345.9940152974657,6,6,0,native heartbeat and per-solve records,,,462.33000849804375
B,production,3,4,B_worker03_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_03/proposal_04_proposal_04,verified_scored,853.1725720691243,6,6,0,native heartbeat and per-solve records,,,381.7713280050084
B,production,3,5,B_worker03_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_03/proposal_05_proposal_05,verified_scored,1270.6109223464375,6,6,0,native heartbeat and per-solve records,,,408.0285828659544
B,production,3,6,B_worker03_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_03/proposal_06_proposal_06,verified_scored,963.9739508066427,6,6,0,native heartbeat and per-solve records,,,402.6996254529804
B,production,4,1,B_worker04_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_04/proposal_01_proposal_01,verified_scored,807.0754381390717,4,4,0,native heartbeat and per-solve records,,,293.03193376294803
B,production,4,2,B_worker04_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_04/proposal_02_proposal_02,verified_scored,879.3342746987793,6,6,0,native heartbeat and per-solve records,,,364.51230411801953
B,production,4,3,B_worker04_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_04/proposal_03_proposal_03,verified_scored,976.2515190172246,6,6,0,native heartbeat and per-solve records,,,343.0255113960011
B,production,4,4,B_worker04_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_04/proposal_04_proposal_04,verified_scored,1139.0801688285237,6,6,0,native heartbeat and per-solve records,,,485.9532858830644
B,production,4,5,B_worker04_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_04/proposal_05_proposal_05,verified_scored,968.1787046621239,6,6,0,native heartbeat and per-solve records,,,295.6201389619382
B,production,4,6,B_worker04_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_04/proposal_06_proposal_06,verified_scored,902.1136159689165,6,6,0,native heartbeat and per-solve records,,,300.3214079219615
B,production,5,1,B_worker05_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_05/proposal_01_proposal_01,verified_scored,648.8983297659712,6,6,0,native heartbeat and per-solve records,,,483.79505827394314
B,production,5,2,B_worker05_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_05/proposal_02_proposal_02,verified_scored,1033.4448945856245,6,6,0,native heartbeat and per-solve records,,,517.3108852559235
B,production,5,3,B_worker05_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_05/proposal_03_proposal_03,verified_scored,858.2332857861139,4,4,0,native heartbeat and per-solve records,,,363.6250728730811
B,production,5,4,B_worker05_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_05/proposal_04_proposal_04,verified_scored,1109.499046912709,6,6,0,native heartbeat and per-solve records,,,397.32439790596254
B,production,5,5,B_worker05_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_05/proposal_05_proposal_05,verified_scored,964.9171719798055,6,6,0,native heartbeat and per-solve records,,,477.3136337430915
B,production,5,6,B_worker05_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_05/proposal_06_proposal_06,verified_scored,1350.5896202685449,6,6,0,native heartbeat and per-solve records,,,434.2838408369571
B,production,6,1,B_worker06_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_06/proposal_01_proposal_01,verified_scored,1028.8932496304312,6,6,0,native heartbeat and per-solve records,,,469.92591393599287
B,production,6,2,B_worker06_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_06/proposal_02_proposal_02,verified_scored,956.7220601941681,6,6,0,native heartbeat and per-solve records,,,478.92132981389295
B,production,6,3,B_worker06_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_06/proposal_03_proposal_03,verified_scored,902.8657743925887,6,6,0,native heartbeat and per-solve records,,,464.002962879953
B,production,6,4,B_worker06_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_06/proposal_04_proposal_04,verified_scored,839.8157693598841,6,6,0,native heartbeat and per-solve records,,,516.6598383259261
B,production,6,5,B_worker06_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_06/proposal_05_proposal_05,verified_scored,1353.6852511003553,6,6,0,native heartbeat and per-solve records,,,607.1823463169858
B,production,6,6,B_worker06_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_06/proposal_06_proposal_06,running_or_incomplete,,6,5,1,native heartbeat and per-solve records,,,
B,production,7,1,B_worker07_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_07/proposal_01_proposal_01,verified_scored,991.335933008675,6,6,0,native heartbeat and per-solve records,,,651.9759057059418
B,production,7,2,B_worker07_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/earnings_entry_battery_20260922_v1/results/production/B/worker_07/proposal_02_proposal_02,verified_scored,919.500688772306,4,4,0,native heartbeat and per-solve records,,,276.2364023779519
