summary_path,seed,eligible,search_cases,search_strict,tight_loss,tight_residual
/scratch/td2248/projects/Fertility_Spring26/output/model/eqscale_seq_e4_split_recalibration_20260723/production/chain_1/summary.json,2026072401,True,981,981,21.708769468863178,7.019328063501928e-06
/scratch/td2248/projects/Fertility_Spring26/output/model/eqscale_seq_e4_split_recalibration_20260723/production/chain_2/summary.json,2026072402,True,1000,1000,19.07465310997195,1.9142413640093537e-06
/scratch/td2248/projects/Fertility_Spring26/output/model/eqscale_seq_e4_split_recalibration_20260723/production/chain_3/summary.json,2026072403,True,1000,1000,21.676793031383625,1.418810855732597e-06
/scratch/td2248/projects/Fertility_Spring26/output/model/eqscale_seq_e4_split_recalibration_20260723/production/chain_4/summary.json,2026072404,True,751,720,20.785559229615426,8.577957516372346e-06
/scratch/td2248/projects/Fertility_Spring26/output/model/eqscale_seq_e4_split_recalibration_20260723/production/chain_5/summary.json,2026072405,True,1000,998,21.393074955915644,5.570623212678027e-06
/scratch/td2248/projects/Fertility_Spring26/output/model/eqscale_seq_e4_split_recalibration_20260723/production/chain_6/summary.json,2026072406,True,1000,1000,21.976010711438818,4.875010721224499e-06
/scratch/td2248/projects/Fertility_Spring26/output/model/eqscale_seq_e4_split_recalibration_20260723/production/chain_7/summary.json,2026072407,True,1000,998,14.099456430510777,7.64461921663498e-06
/scratch/td2248/projects/Fertility_Spring26/output/model/eqscale_seq_e4_split_recalibration_20260723/production/chain_8/summary.json,2026072408,True,1000,999,21.416876756757038,4.422518754112292e-06
