candidate,period,calendar_year,moment,model,role,target,weight,gap,loss_contribution
task_001,0,2007.0,tfr,2.1000230602389713,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,childless_rate,0.1565360341446731,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,mean_age_first_birth,26.705633077408283,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,share_first_births_age30plus,0.27236600662227256,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,housing_increment_0to1,0.43957850926058695,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.30168003916222386,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,own_family_gap,0.15857386484554298,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,own_rate,0.59193051645692,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,aggregate_mean_occupied_rooms_18_85,6.613117966941083,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,aggregate_wealth_to_annual_gross_labor_earnings,5.763859307316238,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,annual_bequest_flow_to_aggregate_wealth,0.007331618535612331,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,old_total_wealth_to_annual_income_p90_p50_7684,3.4533333007803093,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,tfr,2.0894192479365836,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,childless_rate,0.15792631466713078,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,mean_age_first_birth,26.67707973119912,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,share_first_births_age30plus,0.2711646683241168,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,housing_increment_0to1,0.5329527889466865,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.30365272870217463,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,own_family_gap,0.15901880586950112,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,own_rate,0.5893919640167664,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,aggregate_mean_occupied_rooms_18_85,6.585067981240581,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,aggregate_wealth_to_annual_gross_labor_earnings,6.208344330155745,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,annual_bequest_flow_to_aggregate_wealth,0.007360595574650509,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,old_total_wealth_to_annual_income_p90_p50_7684,3.3199361655529183,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,tfr,2.059954790911532,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,childless_rate,0.16226816159285648,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,mean_age_first_birth,26.60372606326321,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,share_first_births_age30plus,0.2673872166053292,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,housing_increment_0to1,0.5249293976026417,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.3251106192910189,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,own_family_gap,0.1634113020555955,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,own_rate,0.5768837463911636,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,aggregate_mean_occupied_rooms_18_85,6.511421854267372,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,aggregate_wealth_to_annual_gross_labor_earnings,6.6392790548999745,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,annual_bequest_flow_to_aggregate_wealth,0.0076075527886611425,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,old_total_wealth_to_annual_income_p90_p50_7684,3.236526061355925,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,tfr,2.0062510907527793,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,childless_rate,0.17187839562889806,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,mean_age_first_birth,26.483038063358105,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,share_first_births_age30plus,0.25888534865502666,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,housing_increment_0to1,0.5255298784380944,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.3471244002443976,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,own_family_gap,0.16957936152351455,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,own_rate,0.5609463988890943,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,aggregate_mean_occupied_rooms_18_85,6.437936085386602,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,aggregate_wealth_to_annual_gross_labor_earnings,6.962204225893019,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,annual_bequest_flow_to_aggregate_wealth,0.008133409562928679,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,old_total_wealth_to_annual_income_p90_p50_7684,3.234714291324496,untargeted_transition_diagnostic,,,,
task_001,4,2023.0,tfr,1.9238178405329724,calibration_moment_at_2023_model_state,1.918,1425.7389910084596,0.005817840532972518,0.04825737039267269
task_001,4,2023.0,childless_rate,0.18910143268210475,calibration_moment_at_2023_model_state,0.188,17180.743822072007,0.001101432682104747,0.02084288728680843
task_001,4,2023.0,mean_age_first_birth,26.34920352459885,calibration_moment_at_2023_model_state,26.0446272574833,44.44444444444444,0.3045762671155501,4.122964555113018
task_001,4,2023.0,share_first_births_age30plus,0.24314448357129123,calibration_moment_at_2023_model_state,0.260327401666964,10000.0,-0.017182918095672767,2.9525267428259863
task_001,4,2023.0,housing_increment_0to1,0.5157782239938484,calibration_moment_at_2023_model_state,0.7202462623815278,137.5652749002964,-0.20446803838767935,5.751216033712268
task_001,4,2023.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.3675410209689076,calibration_moment_at_2023_model_state,0.36769955881,2958.514988007638,-0.00015853784109237656,7.43600466340652e-05
task_001,4,2023.0,own_family_gap,0.17572428659220551,calibration_moment_at_2023_model_state,0.16766167,14229.590955975675,0.008062616592205502,0.9250057490042352
task_001,4,2023.0,own_rate,0.5449671609714565,calibration_moment_at_2023_model_state,0.575472,1207.8460856134493,-0.030504839028543507,1.1239553823278245
task_001,4,2023.0,aggregate_mean_occupied_rooms_18_85,6.349114575536986,calibration_moment_at_2023_model_state,5.779970481941968,11.973159013172177,0.5691440935950185,3.8784055246504234
task_001,4,2023.0,aggregate_wealth_to_annual_gross_labor_earnings,7.033807287509764,calibration_moment_at_2023_model_state,6.8731,6.287669427540395,0.16070728750976393,0.1623905836035308
task_001,4,2023.0,annual_bequest_flow_to_aggregate_wealth,0.00849722303634873,calibration_moment_at_2023_model_state,0.0088,5165289.256198346,-0.000302776963651271,0.47352215763369354
task_001,4,2023.0,old_total_wealth_to_annual_income_p90_p50_7684,3.3007964385073354,calibration_moment_at_2023_model_state,3.44811075444552,56.95977216091135,-0.14731431593818467,1.236112933020166
