candidate,period,calendar_year,status,origin_period,destination_period,origin_price,destination_price,origin_mass,destination_mass,survival_loss,treated_feasibility_projection_mass,control_feasibility_projection_mass,treated_continuation_births,treated_mean_housing,control_mean_housing,housing_response,census_age_bridge_applied
task_001,0,2007.0,same_policy_one_period_diagnostic_no_prior_date,,0,,,,,,,,,,,0.43957850926058695,False
task_001,1,2011.0,complete_one_period_dated_matched_branch_did,0,1,0.6111304044731735,0.6357845031145668,0.04038440071631543,0.040384400716315466,0.0,0.0,0.0,0.013400299439369916,6.066947777320177,5.5339949883734905,0.5329527889466865,False
task_001,2,2015.0,complete_one_period_dated_matched_branch_did,1,2,0.6357845031145668,0.6617684693795518,0.03409576572382565,0.03409576572382563,0.0,0.0,0.0,0.01062472916397102,5.938626606055403,5.413697208452762,0.5249293976026417,False
task_001,3,2019.0,complete_one_period_dated_matched_branch_did,2,3,0.6617684693795518,0.6826490741116351,0.030998643075250073,0.030998643075250062,0.0,0.0,0.0,0.009017228645940484,5.886179666107683,5.360649787669589,0.5255298784380944,False
task_001,4,2023.0,complete_one_period_dated_matched_branch_did,3,4,0.6826490741116351,0.6947687617750624,0.029436469883481264,0.02943646988348126,0.0,0.0,0.0,0.00798459193500049,5.85415710991177,5.338378885917922,0.5157782239938484,False
