stage,case_id,candidate,moment,target,model,gap,weight,loss_contribution,standardized_gap
exact_loop,1,task_001,tfr,1.918,1.9238178405329724,0.005817840532972518,1425.7389910084596,0.04825737039267269,0.21967560263414024
exact_loop,1,task_001,childless_rate,0.188,0.18910143268210475,0.001101432682104747,17180.743822072007,0.02084288728680843,0.14437065936958393
exact_loop,1,task_001,mean_age_first_birth,26.0446272574833,26.34920352459885,0.3045762671155501,44.44444444444444,4.122964555113018,2.0305084474370005
exact_loop,1,task_001,share_first_births_age30plus,0.260327401666964,0.24314448357129123,-0.017182918095672767,10000.0,2.9525267428259863,-1.7182918095672768
exact_loop,1,task_001,housing_increment_0to1,0.7202462623815278,0.5157782239938484,-0.20446803838767935,137.5652749002964,5.751216033712268,-2.398169308808756
exact_loop,1,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3675410209689076,-0.00015853784109237656,2958.514988007638,7.43600466340652e-05,-0.008623227158904328
exact_loop,1,task_001,own_family_gap,0.16766167,0.17572428659220551,0.008062616592205502,14229.590955975675,0.9250057490042352,0.961772191843908
exact_loop,1,task_001,own_rate,0.575472,0.5449671609714565,-0.030504839028543507,1207.8460856134493,1.1239553823278245,-1.0601676199204655
exact_loop,1,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.349114575536986,0.5691440935950185,11.973159013172177,3.8784055246504234,1.9693667826614787
exact_loop,1,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.033807287509764,0.16070728750976393,6.287669427540395,0.1623905836035308,0.4029771502250851
exact_loop,1,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00849722303634873,-0.000302776963651271,5165289.256198346,0.47352215763369354,-0.6881294628437977
exact_loop,1,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3007964385073354,-0.14731431593818467,56.95977216091135,1.236112933020166,-1.1118061580240353
exact_loop,2,task_001,tfr,1.918,1.9238178405329724,0.005817840532972518,1425.7389910084596,0.04825737039267269,0.21967560263414024
exact_loop,2,task_001,childless_rate,0.188,0.18910143268210475,0.001101432682104747,17180.743822072007,0.02084288728680843,0.14437065936958393
exact_loop,2,task_001,mean_age_first_birth,26.0446272574833,26.34920352459885,0.3045762671155501,44.44444444444444,4.122964555113018,2.0305084474370005
exact_loop,2,task_001,share_first_births_age30plus,0.260327401666964,0.24314448357129123,-0.017182918095672767,10000.0,2.9525267428259863,-1.7182918095672768
exact_loop,2,task_001,housing_increment_0to1,0.7202462623815278,0.5157782239938484,-0.20446803838767935,137.5652749002964,5.751216033712268,-2.398169308808756
exact_loop,2,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3675410209689076,-0.00015853784109237656,2958.514988007638,7.43600466340652e-05,-0.008623227158904328
exact_loop,2,task_001,own_family_gap,0.16766167,0.17572428659220551,0.008062616592205502,14229.590955975675,0.9250057490042352,0.961772191843908
exact_loop,2,task_001,own_rate,0.575472,0.5449671609714565,-0.030504839028543507,1207.8460856134493,1.1239553823278245,-1.0601676199204655
exact_loop,2,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.349114575536986,0.5691440935950185,11.973159013172177,3.8784055246504234,1.9693667826614787
exact_loop,2,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.033807287509764,0.16070728750976393,6.287669427540395,0.1623905836035308,0.4029771502250851
exact_loop,2,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00849722303634873,-0.000302776963651271,5165289.256198346,0.47352215763369354,-0.6881294628437977
exact_loop,2,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3007964385073354,-0.14731431593818467,56.95977216091135,1.236112933020166,-1.1118061580240353
joint_probe_loop,2,task_001,tfr,1.918,1.9242129336315914,0.006212933631591477,1425.7389910084596,0.05503430109771581,0.23459390677874778
joint_probe_loop,2,task_001,childless_rate,0.188,0.1890138017602838,0.001013801760283789,17180.743822072007,0.017658265573143952,0.13288440680961763
joint_probe_loop,2,task_001,mean_age_first_birth,26.0446272574833,26.337009319693813,0.292382062210514,44.44444444444444,3.7994342356654607,1.9492137480700933
joint_probe_loop,2,task_001,share_first_births_age30plus,0.260327401666964,0.2424217524964679,-0.017905649170496085,10000.0,3.206122722168871,-1.7905649170496085
joint_probe_loop,2,task_001,housing_increment_0to1,0.7202462623815278,0.5176668631724963,-0.20257939920903145,137.5652749002964,5.645460563601014,-2.3760177953039436
joint_probe_loop,2,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.3675711607675547,-0.00012839804244529907,2958.514988007638,4.877424762640018e-05,-0.006983856214613828
joint_probe_loop,2,task_001,own_family_gap,0.16766167,0.1764569231850875,0.008795253185087476,14229.590955975675,1.1007510481274216,1.0491668352208916
joint_probe_loop,2,task_001,own_rate,0.575472,0.5391405457907742,-0.03633145420922579,1207.8460856134493,1.594326111392713,-1.262666270790787
joint_probe_loop,2,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.351764619633742,0.5717941376917741,11.973159013172177,3.9146068094387223,1.978536532247692
joint_probe_loop,2,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.030766901728732,0.15766690172873243,6.287669427540395,0.15630424310002333,0.395353314264625
joint_probe_loop,2,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008494329202637233,-0.00030567079736276703,5165289.256198346,0.48261692334912065,-0.6947063576426522
joint_probe_loop,2,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.3025581046834693,-0.14555264976205073,56.95977216091135,1.2067254597510404,-1.0985105642418922
joint_probe_loop,1,task_001,tfr,1.918,1.9234124997467128,0.005412499746712873,1425.7389910084596,0.04176724260417184,0.20437035647121585
joint_probe_loop,1,task_001,childless_rate,0.188,0.1891925882311697,0.001192588231169689,17180.743822072007,0.02443559963251366,0.15631890363137038
joint_probe_loop,1,task_001,mean_age_first_birth,26.0446272574833,26.36136630405539,0.31673904657209206,44.44444444444444,4.458827716595462,2.111593643813947
joint_probe_loop,1,task_001,share_first_births_age30plus,0.260327401666964,0.24386510289033494,-0.016462298776629053,10000.0,2.710072810110024,-1.6462298776629054
joint_probe_loop,1,task_001,housing_increment_0to1,0.7202462623815278,0.513865000956419,-0.20638126142510882,137.5652749002964,5.8593487152897055,-2.420609162027134
joint_probe_loop,1,task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.36871816395723833,0.0010186051472383384,2958.514988007638,0.0030696262963370597,0.05540420829086054
joint_probe_loop,1,task_001,own_family_gap,0.16766167,0.17505849149850816,0.007396821498508149,14229.590955975675,0.7785431586229468,0.8823509271389398
joint_probe_loop,1,task_001,own_rate,0.575472,0.550707648823939,-0.024764351176061017,1207.8460856134493,0.7407395001675919,-0.8606622451156969
joint_probe_loop,1,task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.346585215438097,0.5666147334961291,11.973159013172177,3.8440097151985664,1.9606146268960063
joint_probe_loop,1,task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.036778748885367,0.16367874888536704,6.287669427540395,0.1684512717985894,0.41042815668346805
joint_probe_loop,1,task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.008500193828271775,-0.0002998061717282251,5165289.256198346,0.4642755196608159,-0.6813776630186933
joint_probe_loop,1,task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.2990603672433436,-0.14905038720217645,56.95977216091135,1.2654193193374852,-1.1249085826579355
