scenario,period,years_from_start,parity_state,child_state,child_state_label,household_mass,household_share,child_units
task_001,4,16.0,0,0,no_children_at_home,0.28026491793372005,0.24818728882038404,0.0
task_001,4,16.0,0,1,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,0,2,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,0,3,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,1,0,no_children_at_home,0.12747299695036926,0.11288311696008672,0.0
task_001,4,16.0,1,1,active_child_stage_1,0.10146949858702518,0.08985584045960833,0.10146949858702518
task_001,4,16.0,1,2,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,1,3,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,2,0,no_children_at_home,0.16662197117727903,0.14755130820253695,0.0
task_001,4,16.0,2,1,active_child_stage_1,0.11027923010209464,0.09765725704817209,0.11027923010209464
task_001,4,16.0,2,2,active_child_stage_2,0.04837098943105754,0.042834703725896595,0.09674197886211508
task_001,4,16.0,2,3,no_children_at_home,0.0,0.0,0.0
task_001,4,16.0,3,0,no_children_at_home,0.14541016844090332,0.12876729538014406,0.0
task_001,4,16.0,3,1,active_child_stage_1,0.094907699500692,0.08404506993210961,0.094907699500692
task_001,4,16.0,3,2,active_child_stage_2,0.043431307571117794,0.038460391530520055,0.08686261514223559
task_001,4,16.0,3,3,active_child_stage_3,0.011018891553526375,0.009757727940541892,0.03305667466057913
