candidate,period,calendar_year,period_tfr_explicit_states,period_tfr_topcode_adjusted,period_first_birth_mean_age,period_first_birth_share_age30plus,role,denominator
task_001,0,2007.0,1.8823887543410178,2.1000191918491815,29.77017181848318,0.4283694573166454,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,1,2011.0,1.732752757589043,1.9389890981270965,29.94308360469058,0.4431257744396296,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,2,2015.0,1.5823763913974558,1.7742288672522288,30.162194489351084,0.4584400651951468,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,3,2019.0,1.433852165415973,1.607412257578696,30.368995210181517,0.4699307287937842,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
task_001,4,2023.0,1.2892187555689592,1.44173501646476,30.680779903705616,0.493977093062199,untargeted_current-rate_diagnostic,model pre-fertility adult-household mass by age
