policy,year,births_percent,ownership_pp,rooms_percent
supply-plus-20,2023,0.929532170669245,0.06509213694326221,6.200882064954949
supply-plus-20,2063,2.8286953709442564,0.01726384063109876,7.1768929777900725
dependent-child-ltv95,2023,0.5194928736080628,0.020575103471665024,0.4092570315207267
dependent-child-ltv95,2063,1.844690009896377,0.008780448386069839,0.028703537167995563
