age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.05436773926817483,0.0,0.0,0.0,5.608221588713145e-19,3.552713678800501e-15
18.0,1,0.003490903173774305,0.0,0.0,4.638061948141473e-06,7.30363199132697e-20,4.440892098500626e-16
18.0,2,0.003686008359715705,0.0,0.0,0.0,1.503263047446169e-19,4.440892098500626e-16
18.0,3,0.0007705886391396815,0.0,0.0,0.0,0.0,0.0
18.0,4,0.0,0.0,0.0,0.0,0.0,0.0
18.0,5,0.001059430907363239,0.0,0.0,0.0,6.476302898880296e-20,4.440892098500626e-16
22.0,0,0.008440454134429528,0.0,0.0,0.0,1.6578508220844211e-19,3.552713678800501e-15
22.0,1,0.0029028782084361076,0.0,0.0,2.357020059170335e-06,8.141158629623313e-21,8.881784197001252e-16
22.0,2,0.0017104415658974145,0.0,0.0,0.0,4.332149009071627e-20,4.440892098500626e-16
22.0,3,0.0005650648412341827,0.0,0.0,0.0,2.0998234324012e-20,1.7763568394002505e-15
22.0,4,0.00014311116653678053,0.0,0.0,0.0,4.3427131729899365e-21,4.440892098500626e-16
22.0,5,0.000575172132605234,0.0,0.0,0.0,2.381034838820327e-20,4.440892098500626e-16
26.0,0,0.02358150606842044,0.0,0.0,0.0,1.4371136302657934e-18,3.552713678800501e-15
26.0,1,0.008261048144355519,0.0,0.0,0.0,4.213550308746899e-20,4.440892098500626e-16
26.0,2,0.007194381783569013,0.0,0.0,0.0,2.7812783665262645e-19,4.440892098500626e-16
26.0,3,0.0027322426166887506,0.0,0.0,0.0,1.4008115598959261e-19,1.7763568394002505e-15
26.0,4,0.0004432059737550816,0.0,0.0,0.0,3.799074060813338e-21,1.7763568394002505e-15
26.0,5,0.0025288435410802034,0.0,0.0,0.0,8.377805010103858e-20,8.881784197001252e-16
30.0,0,0.0331287051908344,0.0,0.0,0.0,2.0271662643736352e-18,3.552713678800501e-15
