coefficient_i,coefficient_j,covariance
Wleft,Wleft,.000376631012833
Wleft,Wm2,.0001103034401271
Wleft,Wm1,.0000770392856496
Wleft,Wp1,.0000550049264667
Wleft,Wp2,.0000686284094861
Wleft,Wp3,.0000431537830958
Wleft,Wp4,.0000353204010405
Wleft,Wp5,3.34691906119e-06
Wleft,Wp6,-8.73921874846e-06
Wleft,Wright,-.0000503926123339
Wm2,Wleft,.0001103034401271
Wm2,Wm2,.0003210007549485
Wm2,Wm1,.0000848636668447
Wm2,Wp1,.000052706439303
Wm2,Wp2,.0000509277478125
Wm2,Wp3,.0000330315045979
Wm2,Wp4,.0000509444916418
Wm2,Wp5,.0000317825464847
Wm2,Wp6,7.47284077616e-06
Wm2,Wright,1.65349011457e-07
Wm1,Wleft,.0000770392856496
Wm1,Wm2,.0000848636668447
Wm1,Wm1,.000221796647769
Wm1,Wp1,.0000592556827813
Wm1,Wp2,.0000670361524933
Wm1,Wp3,.0000468332075158
Wm1,Wp4,.0000535942093111
Wm1,Wp5,.0000520740334108
Wm1,Wp6,.0000445584546745
Wm1,Wright,.0000258825367649
Wp1,Wleft,.0000550049264667
Wp1,Wm2,.000052706439303
Wp1,Wm1,.0000592556827813
Wp1,Wp1,.0001345689498065
Wp1,Wp2,.0000788921561699
Wp1,Wp3,.0000716314164095
Wp1,Wp4,.0000853849536168
Wp1,Wp5,.0000738012658872
Wp1,Wp6,.0000777260768348
Wp1,Wright,.000070697762427
Wp2,Wleft,.0000686284094861
Wp2,Wm2,.0000509277478125
Wp2,Wm1,.0000670361524933
Wp2,Wp1,.0000788921561699
Wp2,Wp2,.0001953994275372
Wp2,Wp3,.0001097234423203
Wp2,Wp4,.0001335373522522
Wp2,Wp5,.0001245252999591
Wp2,Wp6,.0001295399565216
Wp2,Wright,.0001079330631215
Wp3,Wleft,.0000431537830958
Wp3,Wm2,.0000330315045979
Wp3,Wm1,.0000468332075158
Wp3,Wp1,.0000716314164095
Wp3,Wp2,.0001097234423203
Wp3,Wp3,.0002069932789761
Wp3,Wp4,.000155137120303
Wp3,Wp5,.0001425564653719
Wp3,Wp6,.0001452894938541
Wp3,Wright,.0001478187407723
Wp4,Wleft,.0000353204010405
Wp4,Wm2,.0000509444916418
Wp4,Wm1,.0000535942093111
Wp4,Wp1,.0000853849536168
Wp4,Wp2,.0001335373522522
Wp4,Wp3,.000155137120303
Wp4,Wp4,.0003326379119807
Wp4,Wp5,.0001949363776586
Wp4,Wp6,.0002112448249678
Wp4,Wright,.0001941965067894
Wp5,Wleft,3.34691906119e-06
Wp5,Wm2,.0000317825464847
Wp5,Wm1,.0000520740334108
Wp5,Wp1,.0000738012658872
Wp5,Wp2,.0001245252999591
Wp5,Wp3,.0001425564653719
Wp5,Wp4,.0001949363776586
Wp5,Wp5,.0003453661151808
Wp5,Wp6,.0002278972764428
Wp5,Wright,.0002178216129932
Wp6,Wleft,-8.73921874846e-06
Wp6,Wm2,7.47284077616e-06
Wp6,Wm1,.0000445584546745
Wp6,Wp1,.0000777260768348
Wp6,Wp2,.0001295399565216
Wp6,Wp3,.0001452894938541
Wp6,Wp4,.0002112448249678
Wp6,Wp5,.0002278972764428
Wp6,Wp6,.0004868866231556
Wp6,Wright,.0002420548235883
Wright,Wleft,-.0000503926123339
Wright,Wm2,1.65349011457e-07
Wright,Wm1,.0000258825367649
Wright,Wp1,.000070697762427
Wright,Wp2,.0001079330631215
Wright,Wp3,.0001478187407723
Wright,Wp4,.0001941965067894
Wright,Wp5,.0002178216129932
Wright,Wp6,.0002420548235883
Wright,Wright,.0003793719255071
