scenario,period,years_from_start,parity_state,child_state,child_state_label,household_mass,household_share,child_units
task_001,0,0.0,0,0,no_children_at_home,0.2222817371055057,0.22228173710550495,0.0
task_001,0,0.0,0,1,no_children_at_home,0.0,0.0,0.0
task_001,0,0.0,0,2,no_children_at_home,0.0,0.0,0.0
task_001,0,0.0,0,3,no_children_at_home,0.0,0.0,0.0
task_001,0,0.0,1,0,no_children_at_home,0.09522655199690108,0.09522655199690076,0.0
task_001,0,0.0,1,1,active_child_stage_1,0.10416631670514082,0.10416631670514047,0.10416631670514082
task_001,0,0.0,1,2,no_children_at_home,0.0,0.0,0.0
task_001,0,0.0,1,3,no_children_at_home,0.0,0.0,0.0
task_001,0,0.0,2,0,no_children_at_home,0.13111975582108615,0.1311197558210857,0.0
task_001,0,0.0,2,1,active_child_stage_1,0.10987368738354907,0.1098736873835487,0.10987368738354907
task_001,0,0.0,2,2,active_child_stage_2,0.05929046884799184,0.05929046884799165,0.11858093769598368
task_001,0,0.0,2,3,no_children_at_home,0.0,0.0,0.0
task_001,0,0.0,3,0,no_children_at_home,0.11522200374021743,0.11522200374021704,0.0
task_001,0,0.0,3,1,active_child_stage_1,0.09409812542176497,0.09409812542176466,0.09409812542176497
task_001,0,0.0,3,2,active_child_stage_2,0.05342374994296696,0.05342374994296678,0.10684749988593392
task_001,0,0.0,3,3,active_child_stage_3,0.015297603034878498,0.015297603034878447,0.045892809104635494
task_001,1,4.0,0,0,no_children_at_home,0.2300953898155375,0.22347837981041135,0.0
task_001,1,4.0,0,1,no_children_at_home,0.0,0.0,0.0
task_001,1,4.0,0,2,no_children_at_home,0.0,0.0,0.0
task_001,1,4.0,0,3,no_children_at_home,0.0,0.0,0.0
task_001,1,4.0,1,0,no_children_at_home,0.10135755245678484,0.09844274421469308,0.0
task_001,1,4.0,1,1,active_child_stage_1,0.0976752578900483,0.09486634390341925,0.0976752578900483
task_001,1,4.0,1,2,no_children_at_home,0.0,0.0,0.0
task_001,1,4.0,1,3,no_children_at_home,0.0,0.0,0.0
task_001,1,4.0,2,0,no_children_at_home,0.14200678181126217,0.1379229959657735,0.0
task_001,1,4.0,2,1,active_child_stage_1,0.1109017529772511,0.10771247565350811,0.1109017529772511
task_001,1,4.0,2,2,active_child_stage_2,0.05652504280685346,0.054899513611796645,0.11305008561370691
task_001,1,4.0,2,3,no_children_at_home,0.0,0.0,0.0
task_001,1,4.0,3,0,no_children_at_home,0.1264089633610875,0.12277373461544204,0.0
task_001,1,4.0,3,1,active_child_stage_1,0.09825897501540279,0.09543327467741863,0.09825897501540279
task_001,1,4.0,3,2,active_child_stage_2,0.05203754007981561,0.05054106106028229,0.10407508015963123
task_001,1,4.0,3,3,active_child_stage_3,0.014341916766089613,0.013929476487255772,0.04302575029826884
task_001,2,8.0,0,0,no_children_at_home,0.24764274311732,0.23190651483181535,0.0
task_001,2,8.0,0,1,no_children_at_home,0.0,0.0,0.0
task_001,2,8.0,0,2,no_children_at_home,0.0,0.0,0.0
task_001,2,8.0,0,3,no_children_at_home,0.0,0.0,0.0
task_001,2,8.0,1,0,no_children_at_home,0.10792595313529374,0.10106789860444455,0.0
task_001,2,8.0,1,1,active_child_stage_1,0.09308120443550212,0.08716644568404995,0.09308120443550212
task_001,2,8.0,1,2,no_children_at_home,0.0,0.0,0.0
task_001,2,8.0,1,3,no_children_at_home,0.0,0.0,0.0
task_001,2,8.0,2,0,no_children_at_home,0.1527037078404709,0.14300029244306411,0.0
task_001,2,8.0,2,1,active_child_stage_1,0.11188515858725581,0.1047755200203189,0.11188515858725581
task_001,2,8.0,2,2,active_child_stage_2,0.053366585958003136,0.04997545578038555,0.10673317191600627
task_001,2,8.0,2,3,no_children_at_home,0.0,0.0,0.0
task_001,2,8.0,3,0,no_children_at_home,0.13722192591802573,0.12850228598494814,0.0
task_001,2,8.0,3,1,active_child_stage_1,0.10053229998950695,0.094144068286096,0.10053229998950695
task_001,2,8.0,3,2,active_child_stage_2,0.0501204607091423,0.04693560254788343,0.1002409214182846
task_001,2,8.0,3,3,active_child_stage_3,0.013375873270428466,0.012525915816994327,0.040127619811285396
task_001,3,12.0,0,0,no_children_at_home,0.27274845934471836,0.247641756059102,0.0
task_001,3,12.0,0,1,no_children_at_home,0.0,0.0,0.0
task_001,3,12.0,0,2,no_children_at_home,0.0,0.0,0.0
task_001,3,12.0,0,3,no_children_at_home,0.0,0.0,0.0
task_001,3,12.0,1,0,no_children_at_home,0.11347378644997941,0.10302843803650101,0.0
task_001,3,12.0,1,1,active_child_stage_1,0.08917452967172998,0.08096594634010841,0.08917452967172998
task_001,3,12.0,1,2,no_children_at_home,0.0,0.0,0.0
task_001,3,12.0,1,3,no_children_at_home,0.0,0.0,0.0
task_001,3,12.0,2,0,no_children_at_home,0.16169756661620382,0.14681318253281547,0.0
task_001,3,12.0,2,1,active_child_stage_1,0.1104312083364407,0.10026593155417685,0.1104312083364407
task_001,3,12.0,2,2,active_child_stage_2,0.049123837555083205,0.04460195091744865,0.09824767511016641
task_001,3,12.0,2,3,no_children_at_home,0.0,0.0,0.0
task_001,3,12.0,3,0,no_children_at_home,0.14639356780822957,0.13291792846377892,0.0
task_001,3,12.0,3,1,active_child_stage_1,0.09958785528386142,0.09042071740352337,0.09958785528386142
