measurement,own_rate_2534,interpretation
production_whole_nodes,0.41309861988621954,unchanged model age_to_index aggregation
cells_start_at_node,0.36312982521409237,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.41374502833630683,diagnostic uniform density within each four-year cell
