age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.013586148425504726,0.0,0.0,0.0,3.4511532992468307e-19,3.552713678800501e-15
18.0,1,1.0438121516601573e-07,0.0,0.0,0.0,2.9003641990153666e-24,8.881784197001252e-16
18.0,2,3.02973787412423e-05,0.0,0.0,0.0,4.138157970918547e-21,1.7763568394002505e-15
18.0,3,0.00026153233219295525,0.0,0.0,0.0,3.514253539743643e-21,3.552713678800501e-15
18.0,4,7.721052397029861e-05,0.0,0.0,0.0,3.880906115844871e-21,8.881784197001252e-16
18.0,5,0.00038182900751428984,0.0,0.0,0.0,1.9678842910190734e-19,1.7763568394002505e-15
22.0,0,0.03772258643595942,0.0,0.0,0.0,7.481898122663886e-19,3.552713678800501e-15
22.0,1,5.615878792017751e-07,0.0,0.0,0.0,2.0962432109448184e-23,8.881784197001252e-16
22.0,2,0.00016412726352654005,0.0,0.0,0.0,1.702125228559322e-20,1.7763568394002505e-15
22.0,3,0.0023113020344092696,0.0,0.0,0.0,2.3723799872349313e-20,3.552713678800501e-15
22.0,4,0.00063552427349073,0.0,0.0,0.0,1.8271134395079153e-20,3.552713678800501e-15
22.0,5,0.003907126532588819,0.0,0.0,0.0,1.2353443070173629e-18,1.7763568394002505e-15
26.0,0,0.05013371923733126,0.0,0.0,0.0,1.3442215270607354e-18,3.552713678800501e-15
26.0,1,1.0922841815381874e-06,0.0,0.0,0.0,2.4246843545365363e-23,8.881784197001252e-16
26.0,2,0.0002844652394288843,0.0,0.0,0.0,1.3769036978183458e-20,1.7763568394002505e-15
26.0,3,0.006099502468577498,0.0,0.0,0.0,1.7067087111187495e-19,3.552713678800501e-15
26.0,4,0.0016301151768162206,0.0,0.0,0.0,2.0552512826756132e-19,3.552713678800501e-15
26.0,5,0.006953820988922829,0.0,0.0,0.0,1.6672757329042805e-18,1.7763568394002505e-15
30.0,0,0.05212116991653273,0.0,0.0,0.0,1.845450621312866e-18,3.552713678800501e-15
30.0,1,1.5038032306692415e-06,0.0,0.0,0.0,2.2538941132359433e-23,1.7763568394002505e-15
30.0,2,0.0005093053265887418,0.0,0.0,0.0,3.595800693261056e-20,1.7763568394002505e-15
30.0,3,0.010984116015543752,0.0,0.0,0.0,3.676053710089781e-19,3.552713678800501e-15
30.0,4,0.004165948818719444,0.0,0.0,0.0,4.913832849780677e-19,3.552713678800501e-15
30.0,5,0.010029636309891204,0.0,0.0,0.0,2.629661561608233e-18,1.7763568394002505e-15
34.0,0,0.046930013614996935,0.0,0.0,0.0,1.9904077056897807e-18,3.552713678800501e-15
34.0,1,1.5777358791998991e-06,0.0,0.0,0.0,7.664107292890009e-23,8.881784197001252e-16
