measurement,own_rate_2534,interpretation
production_whole_nodes,0.49014947313115614,unchanged model age_to_index aggregation
cells_start_at_node,0.4850031448137816,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.490389694589088,diagnostic uniform density within each four-year cell
