measurement,own_rate_2534,interpretation
production_whole_nodes,0.3608577314485832,unchanged model age_to_index aggregation
cells_start_at_node,0.3135754999073449,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.3615306166805951,diagnostic uniform density within each four-year cell
