candidate,period,calendar_year,age_index,age_cell_start,age_cell_midpoint,age,age_mass,birth_flow_first,birth_flow_second,birth_flow_third_bin_entry,birth_flow_explicit,birth_flow_topcode_adjusted,childless_at_risk_mass,first_birth_hazard,first_birth_rate_all_households,age_specific_birth_rate_explicit,age_specific_birth_rate_topcode_adjusted
task_001,0,2007.0,0,18.0,20.0,20.0,0.016622662021820056,0.004530369605327235,0.0,0.0,0.004530369605327235,0.004530369605327235,0.01662266202182005,0.27254176252758794,0.2725417625275878,0.2725417625275878,0.2725417625275878
task_001,0,2007.0,1,22.0,24.0,24.0,0.04529676719571164,0.00964938554298737,0.0037408237546141384,0.0,0.01339020929760151,0.01339020929760151,0.03295150642739055,0.2928359455811232,0.21302592084101096,0.29561070527940886,0.29561070527940886
task_001,0,2007.0,2,26.0,28.0,28.0,0.06359694782099155,0.009459915176765359,0.009010434525237036,0.000958120422984768,0.019428470124987163,0.020005602989191285,0.032716325198239,0.28914968656915513,0.1487479431150139,0.30549375073271007,0.3145686023408186
task_001,0,2007.0,3,30.0,32.0,32.0,0.06696559869635464,0.006161521910148705,0.011043880554015964,0.003063296156149433,0.020268698620314104,0.022113903922374667,0.0244882730064262,0.2516111245791731,0.09201025646148842,0.30267329815446653,0.33022782373150744
task_001,0,2007.0,4,34.0,36.0,36.0,0.07884514768615893,0.0040725382039020685,0.011545600610521659,0.006876274234792811,0.02249441304921654,0.026636401622861714,0.021577876177072648,0.18873674918152059,0.05165236318806456,0.2852986354817289,0.33783184386802373
task_001,0,2007.0,5,38.0,40.0,40.0,0.0807289356467526,0.002407981178322989,0.007840433809620203,0.00966149758906397,0.019909912577007163,0.025729606680497084,0.01792357988009471,0.13434711114810313,0.02982798124404422,0.24662671962042718,0.3187160399721198
task_001,0,2007.0,6,42.0,44.0,44.0,0.08968295548613282,0.0018701720669434413,0.004289094934601201,0.009058300151980943,0.015217567153525586,0.020673919597456864,0.017236505554841478,0.1085006506100152,0.020853149372765882,0.16968182048682143,0.23052228247154005
task_001,0,2007.0,7,46.0,48.0,48.0,0.09115500500154554,0.0,0.0,0.0,0.0,0.0,0.015618555369323783,0.0,0.0,0.0,0.0
task_001,0,2007.0,8,50.0,52.0,52.0,0.0868434552625438,0.0,0.0,0.0,0.0,0.0,0.014879811749869994,0.0,0.0,0.0,0.0
task_001,0,2007.0,9,54.0,56.0,56.0,0.0781247054407287,0.0,0.0,0.0,0.0,0.0,0.013385935721439188,0.0,0.0,0.0,0.0
task_001,0,2007.0,10,58.0,60.0,60.0,0.0710477804023068,0.0,0.0,0.0,0.0,0.0,0.012173370974662577,0.0,0.0,0.0,0.0
task_001,0,2007.0,11,62.0,64.0,64.0,0.05661696446968051,0.0,0.0,0.0,0.0,0.0,0.00970078597875944,0.0,0.0,0.0,0.0
task_001,0,2007.0,12,66.0,68.0,68.0,0.04505232136554868,0.0,0.0,0.0,0.0,0.0,0.0077192928216327245,0.0,0.0,0.0,0.0
task_001,0,2007.0,13,70.0,72.0,72.0,0.03889108604181309,0.0,0.0,0.0,0.0,0.0,0.006663622921274197,0.0,0.0,0.0,0.0
task_001,0,2007.0,14,74.0,76.0,76.0,0.03548381308904298,0.0,0.0,0.0,0.0,0.0,0.006079818649963766,0.0,0.0,0.0,0.0
task_001,0,2007.0,15,78.0,80.0,80.0,0.0312881750520969,0.0,0.0,0.0,0.0,0.0,0.005360935413782301,0.0,0.0,0.0,0.0
task_001,0,2007.0,16,82.0,84.0,84.0,0.023757679320773144,0.0,0.0,0.0,0.0,0.0,0.004070655581795955,0.0,0.0,0.0,0.0
task_001,1,2011.0,0,18.0,20.0,20.0,0.014657928626055682,0.0034919872346583264,0.0,0.0,0.0034919872346583264,0.0034919872346583264,0.01465792862605568,0.2382319714977347,0.23823197149773467,0.23823197149773467,0.23823197149773467
task_001,1,2011.0,1,22.0,24.0,24.0,0.04134496063508266,0.00752291847006612,0.003229414494977643,0.0,0.010752332965043764,0.010752332965043764,0.030076732191963485,0.25012419640708994,0.18195490706750506,0.26006393040123077,0.26006393040123077
task_001,1,2011.0,2,26.0,28.0,28.0,0.061202348026157635,0.007586074908669637,0.008162432787615734,0.0008732508666437879,0.01662175856292916,0.01714776945022957,0.03148446567837753,0.24094659843249291,0.12395071681608326,0.2715869423151067,0.28018156170904884
task_001,1,2011.0,3,30.0,32.0,32.0,0.07031966961099549,0.0053074589036398445,0.010850193411714186,0.0030336102951844463,0.019191262610538475,0.02101858635454633,0.025714804327576175,0.20639701691014636,0.07547616382443792,0.27291457307327344,0.29890052770185044
task_001,1,2011.0,4,34.0,36.0,36.0,0.07175728257680893,0.0030846389637248545,0.009795794065523404,0.005879465263697809,0.018759898292946067,0.022301449590909073,0.01963811095146702,0.1570741183481512,0.042987120651106873,0.26143546159047326,0.3107900521042951
task_001,1,2011.0,5,38.0,40.0,40.0,0.08005868898083189,0.0020830790834583247,0.007286582945196836,0.009012232038325702,0.01838189406698086,0.023810496948597725,0.017774770539803593,0.11719302248057838,0.0260194003920932,0.2296052346220903,0.29741302601518455
task_001,1,2011.0,6,42.0,44.0,44.0,0.0809659800471143,0.001558838491656329,0.003694832039695482,0.007809531869108441,0.013063202400460251,0.017767347503297278,0.015561157159356336,0.10017497257387818,0.01925300590135804,0.16134186719976393,0.2194421347454624
task_001,1,2011.0,7,46.0,48.0,48.0,0.08846233054004131,0.0,0.0,0.0,0.0,0.0,0.015157190848880214,0.0,0.0,0.0,0.0
task_001,1,2011.0,8,50.0,52.0,52.0,0.0915921888908942,0.0,0.0,0.0,0.0,0.0,0.015693462729399896,0.0,0.0,0.0,0.0
task_001,1,2011.0,9,54.0,56.0,56.0,0.08716677923891607,0.0,0.0,0.0,0.0,0.0,0.01493521028149332,0.0,0.0,0.0,0.0
task_001,1,2011.0,10,58.0,60.0,60.0,0.07859687693173673,0.0,0.0,0.0,0.0,0.0,0.013466837878989717,0.0,0.0,0.0,0.0
task_001,1,2011.0,11,62.0,64.0,64.0,0.07182458799978651,0.0,0.0,0.0,0.0,0.0,0.012306469672560277,0.0,0.0,0.0,0.0
task_001,1,2011.0,12,66.0,68.0,68.0,0.055266121803358284,0.0,0.0,0.0,0.0,0.0,0.009469331754399138,0.0,0.0,0.0,0.0
task_001,1,2011.0,13,70.0,72.0,72.0,0.04459728435425272,0.0,0.0,0.0,0.0,0.0,0.007641326496515787,0.0,0.0,0.0,0.0
task_001,1,2011.0,14,74.0,76.0,76.0,0.036209408029254264,0.0,0.0,0.0,0.0,0.0,0.006204142539246904,0.0,0.0,0.0,0.0
task_001,1,2011.0,15,78.0,80.0,80.0,0.030875476226270876,0.0,0.0,0.0,0.0,0.0,0.005290223339750836,0.0,0.0,0.0,0.0
task_001,1,2011.0,16,82.0,84.0,84.0,0.024711260462574193,0.0,0.0,0.0,0.0,0.0,0.00423404276895239,0.0,0.0,0.0,0.0
task_001,2,2015.0,0,18.0,20.0,20.0,0.013218208448327834,0.002677906340375676,0.0,0.0,0.002677906340375676,0.002677906340375676,0.01321820844832783,0.202592231076099,0.20259223107609894,0.20259223107609894,0.20259223107609894
task_001,2,2015.0,1,22.0,24.0,24.0,0.04111858412245234,0.006511958190091096,0.0026482632935732895,0.0,0.009160221483664386,0.009160221483664386,0.03132282276176508,0.20789819102894092,0.15837019510930372,0.22277570298590485,0.22277570298590485
task_001,2,2015.0,2,26.0,28.0,28.0,0.060909895525499726,0.006530834061507872,0.007102248498450882,0.0007745830902546907,0.014407665650213446,0.014874243072757205,0.033226550863775066,0.19655467966818224,0.10722123236566314,0.23654063967622016,0.2442007648253173
task_001,2,2015.0,3,30.0,32.0,32.0,0.072631760302014,0.004744621067127,0.0100011507983709,0.002834806073927614,0.017580577939425513,0.019288150087624155,0.028361365960133104,0.16729169793148893,0.06532432984410867,0.24205083101831448,0.26556082363171524
task_001,2,2015.0,4,34.0,36.0,36.0,0.0758759133791373,0.0028656138739782686,0.009429871664256467,0.005671865912158724,0.01796735145039346,0.02138385332295394,0.022019812980500833,0.13013797512793823,0.03776710877481434,0.2367991454760363,0.28182663470689245
task_001,2,2015.0,5,38.0,40.0,40.0,0.07473196898050448,0.0017580700423910876,0.0063760979432815335,0.00778842583251174,0.01592259381818436,0.020614025501016098,0.017239693459454,0.10197803380471289,0.023525006317573673,0.21306268301773404,0.2758394537469464
task_001,2,2015.0,6,42.0,44.0,44.0,0.08151652078379297,0.0014748608592376014,0.003587308222519357,0.007510168734964331,0.01257233781672129,0.01709615871510447,0.015977429920695972,0.09230901756778645,0.018092784690227254,0.15423054978103173,0.20972630517988827
task_001,2,2015.0,7,46.0,48.0,48.0,0.08157800380281556,0.0,0.0,0.0,0.0,0.0,0.014108162525262796,0.0,0.0,0.0,0.0
task_001,2,2015.0,8,50.0,52.0,52.0,0.08986228817884534,0.0,0.0,0.0,0.0,0.0,0.015397060463236523,0.0,0.0,0.0,0.0
task_001,2,2015.0,9,54.0,56.0,56.0,0.09060565520316274,0.0,0.0,0.0,0.0,0.0,0.015524429432486764,0.0,0.0,0.0,0.0
task_001,2,2015.0,10,58.0,60.0,60.0,0.08649200299459096,0.0,0.0,0.0,0.0,0.0,0.014819593699236725,0.0,0.0,0.0,0.0
task_001,2,2015.0,11,62.0,64.0,64.0,0.0781954350132808,0.0,0.0,0.0,0.0,0.0,0.013398054570482605,0.0,0.0,0.0,0.0
task_001,2,2015.0,12,66.0,68.0,68.0,0.06976211327371268,0.0,0.0,0.0,0.0,0.0,0.011953083967557662,0.0,0.0,0.0,0.0
task_001,2,2015.0,13,70.0,72.0,72.0,0.05370836035354237,0.0,0.0,0.0,0.0,0.0,0.009202423936713056,0.0,0.0,0.0,0.0
task_001,2,2015.0,14,74.0,76.0,76.0,0.040989768748559245,0.0,0.0,0.0,0.0,0.0,0.007023212524252508,0.0,0.0,0.0,0.0
task_001,2,2015.0,15,78.0,80.0,80.0,0.03203085168675394,0.0,0.0,0.0,0.0,0.0,0.005488186091237891,0.0,0.0,0.0,0.0
task_001,2,2015.0,16,82.0,84.0,84.0,0.024628582163955387,0.0,0.0,0.0,0.0,0.0,0.004219876617738101,0.0,0.0,0.0,0.0
task_001,3,2019.0,0,18.0,20.0,20.0,0.013264906903257481,0.002224205396035677,0.0,0.0,0.002224205396035677,0.002224205396035677,0.013264906903257481,0.16767591452070243,0.16767591452070243,0.16767591452070243,0.16767591452070243
task_001,3,2019.0,1,22.0,24.0,24.0,0.04044700865422249,0.005452579233284925,0.0020770579737623297,0.0,0.007529637207047255,0.007529637207047255,0.03225275893060926,0.16905776169461867,0.1348079725721744,0.18616054579999686,0.18616054579999686
task_001,3,2019.0,2,26.0,28.0,28.0,0.06510089738007482,0.0061947152006278094,0.006240345420842515,0.0006413976188840368,0.01307645824035436,0.0134628101393433,0.03928174043107466,0.15769961138807762,0.09515560383847799,0.20086448523145276,0.20679914841640584
task_001,3,2019.0,3,30.0,32.0,32.0,0.0740961766995443,0.004367636747353798,0.008798758415860246,0.0024395015884936004,0.015605896751707645,0.017075353518542686,0.03247502778056281,0.1344921635438276,0.05894550760782587,0.21061676117228897,0.23044851001938002
task_001,3,2019.0,4,34.0,36.0,36.0,0.07834517066626528,0.002745444651689002,0.008702194550494886,0.005116218636942788,0.016563857839126676,0.019645660340147204,0.02547450180927127,0.10777226075878807,0.0350429340869528,0.21142155538450977,0.2507577706842171
