measurement,own_rate_2534,interpretation
production_whole_nodes,0.3606894357747446,unchanged model age_to_index aggregation
cells_start_at_node,0.3134330012937662,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.3613626848660181,diagnostic uniform density within each four-year cell
