coefficient_i,coefficient_j,covariance
Wleft,Wleft,.046422689660423
Wleft,Wm2,.0190791779186051
Wleft,Wm1,.0148946312729653
Wleft,Wp1,.0094802316856344
Wleft,Wp2,.0097258560991992
Wleft,Wp3,.0089127879275205
Wleft,Wp4,.0076175703021348
Wleft,Wp5,.0061685665347083
Wleft,Wp6,.005546533430356
Wleft,Wright,.0007238288635008
Wm2,Wleft,.0190791779186051
Wm2,Wm2,.038980180364632
Wm2,Wm1,.0124526973599397
Wm2,Wp1,.0086833958360165
Wm2,Wp2,.0089899421643926
Wm2,Wp3,.0081182880741957
Wm2,Wp4,.0074924882034615
Wm2,Wp5,.0063164388697092
Wm2,Wp6,.0055331465777521
Wm2,Wright,.0027916471060039
Wm1,Wleft,.0148946312729653
Wm1,Wm2,.0124526973599397
Wm1,Wm1,.0245464618688102
Wm1,Wp1,.0071598652339938
Wm1,Wp2,.0073727274924514
Wm1,Wp3,.0074038256607931
Wm1,Wp4,.0067792581696846
Wm1,Wp5,.0061468001506163
Wm1,Wp6,.0053243061322009
Wm1,Wright,.0032020798949692
Wp1,Wleft,.0094802316856344
Wp1,Wm2,.0086833958360165
Wp1,Wm1,.0071598652339938
Wp1,Wp1,.0133843665514741
Wp1,Wp2,.0084341168593774
Wp1,Wp3,.0076560240785149
Wp1,Wp4,.0076092745020343
Wp1,Wp5,.0070755950591597
Wp1,Wp6,.007006623304648
Wp1,Wright,.0054533924461454
Wp2,Wleft,.0097258560991992
Wp2,Wm2,.0089899421643926
Wp2,Wm1,.0073727274924514
Wp2,Wp1,.0084341168593774
Wp2,Wp2,.0155433006767818
Wp2,Wp3,.0096911476283263
Wp2,Wp4,.0094086262253504
Wp2,Wp5,.0088478666272781
Wp2,Wp6,.0087394281075217
Wp2,Wright,.0076056776904191
Wp3,Wleft,.0089127879275205
Wp3,Wm2,.0081182880741957
Wp3,Wm1,.0074038256607931
Wp3,Wp1,.0076560240785149
Wp3,Wp2,.0096911476283263
Wp3,Wp3,.0159890280942836
Wp3,Wp4,.0108120612122033
Wp3,Wp5,.0103609525527552
Wp3,Wp6,.0100636001369317
Wp3,Wright,.0094097184000002
Wp4,Wleft,.0076175703021348
Wp4,Wm2,.0074924882034615
Wp4,Wm1,.0067792581696846
Wp4,Wp1,.0076092745020343
Wp4,Wp2,.0094086262253504
Wp4,Wp3,.0108120612122033
Wp4,Wp4,.0184205354099177
Wp4,Wp5,.0121272373367877
Wp4,Wp6,.0118506928742017
Wp4,Wright,.0111300052072522
Wp5,Wleft,.0061685665347083
Wp5,Wm2,.0063164388697092
Wp5,Wm1,.0061468001506163
Wp5,Wp1,.0070755950591597
Wp5,Wp2,.0088478666272781
Wp5,Wp3,.0103609525527552
Wp5,Wp4,.0121272373367877
Wp5,Wp5,.0195332428358493
Wp5,Wp6,.0140292612756854
Wp5,Wright,.0131252745187292
Wp6,Wleft,.005546533430356
Wp6,Wm2,.0055331465777521
Wp6,Wm1,.0053243061322009
Wp6,Wp1,.007006623304648
Wp6,Wp2,.0087394281075217
Wp6,Wp3,.0100636001369317
Wp6,Wp4,.0118506928742017
Wp6,Wp5,.0140292612756854
Wp6,Wp6,.0217278743650969
Wp6,Wright,.0149514033472414
Wright,Wleft,.0007238288635008
Wright,Wm2,.0027916471060039
Wright,Wm1,.0032020798949692
Wright,Wp1,.0054533924461454
Wright,Wp2,.0076056776904191
Wright,Wp3,.0094097184000002
Wright,Wp4,.0111300052072522
Wright,Wp5,.0131252745187292
Wright,Wp6,.0149514033472414
Wright,Wright,.0203960087754669
