coefficient,estimate,standard_error
Wleft,.4812426851319282,.21545926
Wm2,.1570850556722212,.19743399
Wm1,.1302221247692578,.1566731
Wp1,.2012478567825323,.11569082
Wp2,.583779668567059,.12467278
Wp3,.618013920308942,.12644772
Wp4,1.092310292961206,.13572228
Wp5,1.027193863195898,.13976137
Wp6,1.138053131654848,.14740378
Wright,1.193398293438388,.14281459
