id,label,loss,first_birth_rooms,mean_rooms,ownership,elapsed_seconds,occupied_value_drops,budget_excess_share,plan,plan_sha256,summary,summary_sha256
13,coordinate_5_plus,28.587974547700586,0.43952200964717214,6.318732710162618,0.5472182878797875,457.5274586677551,0,2.6989294324029407e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_013/summary.json,68c401d71e78ec8a8b55f0811dc2dcf2747d4cfa4ba66c9116295c87366af72c
16,coordinate_7_minus,28.98791892587007,0.4371410142347969,6.319122731219664,0.5469076206672825,554.2247819900513,0,2.8758978793795765e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_016/summary.json,45e7126abd37fe244744f18160cabe51762547a7975c8c1b23a12abf48d0baa1
23,coordinate_10_plus,29.137698745763366,0.44010386517525113,6.3203156900485515,0.5468125546769447,516.656818151474,0,2.700662459034644e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_023/summary.json,07f530d39d34d1a4ac49d99ef9cbcddbb03325f43039c73d52b6da8c1aa07648
21,coordinate_9_plus,29.187443426691733,0.44112887544934587,6.320886720237477,0.5467621212357642,443.4676764011383,0,2.6739947820098193e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_021/summary.json,d815fb046f9d4d5eca3876383e2101e4f3625df5758d55481990764176e1fd80
19,coordinate_8_plus,29.266203354586683,0.43940627119291964,6.31987331745909,0.5468344111599819,442.89160990715027,0,2.689337000982981e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_019/summary.json,460b6b942b4050e910a317df05287f166008cfa2fa650b51d2380393b31bff5e
14,coordinate_6_minus,29.347768209090717,0.4393630523252785,6.319865047898604,0.5468533666192247,534.0262694358826,0,2.699096410737157e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_014/summary.json,292838bfebd71e2ef170c9790e1415cd3563dce1674e7e11f1a90cc9e4346b9e
3,coordinate_0_plus,29.368321005882187,0.44014036536499823,6.320654933390042,0.5473254124720259,559.9757378101349,0,2.638135475914118e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_003/summary.json,77e26412294e67019706d13bc5f7e0fecb96b236e93ef772562e89ab93b2b99b
1,anchor,29.385883689710354,0.4393503716831564,6.320024900572341,0.5468237404785142,590.0130898952484,0,2.69914393748403e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_001/summary.json,ded2cc1eb17c1afaeee085541d625461a263e87e08b550fcd0580f98c74353e3
15,coordinate_6_plus,29.40393668461677,0.43933164604048525,6.320166806288363,0.5467898980597764,539.6518635749817,0,2.6991940837835783e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_015/summary.json,32128084e554a312077b21daf41ab4fbfeec7e2a31f4a671062f66e9f9b41f44
18,coordinate_8_minus,29.550049594027442,0.43936602388175494,6.320197897052245,0.5468200330210926,545.8909204006195,0,2.709599229421015e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_018/summary.json,f65d37796318be0f368cb898b6fdccd14aa9552d4aa03656e3b886b99d2ca00f
20,coordinate_9_minus,29.566312305818222,0.43749741809826403,6.319303652907869,0.5468819547526689,434.5845077037811,0,2.6977273955350366e-09,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/plan.json,04c7bc99b58edeeee74a0887119c40e04e353b93850cb35b5bebdbf584cebbf4,/scratch/td2248/projects/Fertility_Spring26_independent_audit_20260905/output/model/e5f_morning_refinement_20260905a/round1/task_020/summary.json,eb0d6dc21f48726d647b500ed503d2ab52d4a53bc53c77845b50d6e12069ef55
