case,loss,price,market_residual,seconds,clipped_wealth_loss,generated_gross_period,generated_net_period,interpretation,paid_minus_generated,paid_period
no_receipt,281.1902879200032,0.6132748212026005,1.2189565404153502e-05,70.37396939692553,0.0,0.12734443256116368,0.11468995548722899,"fixed receipt scale; funding residual reported, not closed",-0.11468995548722899,0.0
conditional_mean,584.3918830207601,0.6132748212026005,0.028461189357589393,60.85440777905751,0.0,0.1292169631263634,0.11621828645834616,"fixed receipt scale; funding residual reported, not closed",-0.001528330971119804,0.11468995548722635
receipt_lottery,388.61181278521275,0.6132748212026005,0.02580528824703495,61.39058091503102,0.0,0.1346851421356084,0.12159352731265045,"fixed receipt scale; funding residual reported, not closed",-0.006903571825426766,0.11468995548722369
