measurement,own_rate_2534,interpretation
production_whole_nodes,0.37737727642464974,unchanged model age_to_index aggregation
cells_start_at_node,0.35209097637823517,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.37805836042565505,diagnostic uniform density within each four-year cell
