candidate,moment,target,model,gap,weight,loss_contribution,standardized_gap
task_001,tfr,1.918,1.958191662824859,0.04019166282485909,1425.7389910084596,2.3030956526221438,1.5175953520692345
task_001,childless_rate,0.188,0.42346271802104024,0.23546271802104024,17180.743822072007,952.5466808052917,30.863354982977654
task_001,mean_age_first_birth,26.0446272574833,23.20925478145033,-2.835372476032969,44.44444444444444,357.3038701264591,-18.902483173553126
task_001,share_first_births_age30plus,0.260327401666964,6.794965624882786e-06,-0.2603206067013391,10000.0,677.6681827335327,-26.03206067013391
task_001,housing_increment_0to1,0.7202462623815278,0.3335153295114637,-0.3867309328700641,137.5652749002964,20.57437455255135,-4.535898428376825
task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.29880417085518207,-0.06889538795481792,2958.514988007638,14.04281174504923,-3.7473739798756713
task_001,own_family_gap,0.16766167,0.10333739993700497,-0.06432427006299504,14229.590955975675,58.87652229797252,-7.673103824266456
task_001,own_rate,0.575472,0.4679055280713869,-0.10756647192861307,1207.8460856134493,13.975438553396613,-3.7383737846016163
task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,5.01357282134249,-0.7663976605994778,11.973159013172177,7.032619023796949,-2.651908562487958
task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,6.638132860821492,-0.23496713917850798,6.287669427540395,0.34713944047370515,-0.5891854041587462
task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.007671408176027368,-0.0011285918239726323,5165289.256198346,6.579129675298929,-2.5649814181196184
task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.256859453881137,-0.191251300564383,56.95977216091135,2.083421002068663,-1.4434060419953434
