age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.012915886640840132,0.0,0.0,0.0,4.1659864903803003e-19,3.552713678800501e-15
18.0,1,0.0004931593171737501,0.0,0.0,0.0,4.850388021673025e-22,2.220446049250313e-16
18.0,2,0.0006122528048288904,0.0,0.0,0.0,0.0,0.0
18.0,3,7.018362342526305e-05,0.0,0.0,0.0,0.0,0.0
18.0,4,7.513749804802553e-05,0.0,0.0,0.0,0.0,0.0
18.0,5,0.0001705021648231902,0.0,0.0,0.0,4.067531802606002e-20,4.440892098500626e-16
22.0,0,0.03259177202828649,0.0,0.0,0.0,4.823569909070207e-19,3.552713678800501e-15
22.0,1,0.004458179515663379,0.0,0.0,4.942086007320937e-58,1.7257378990031582e-20,2.220446049250313e-16
22.0,2,0.005144491706300394,0.0,0.0,0.0,1.2272068238046547e-19,1.7763568394002505e-15
22.0,3,0.0005331244153981188,0.0,0.0,0.0,0.0,0.0
22.0,4,0.0007480143993789521,0.0,0.0,0.0,1.0268734252654337e-22,2.220446049250313e-16
22.0,5,0.0012656460628417078,0.0,0.0,0.0,5.10987703537559e-20,3.552713678800501e-15
26.0,0,0.045350772655206935,0.0,0.0,0.0,1.5984603845173926e-18,3.552713678800501e-15
26.0,1,0.0059299266709851245,0.0,0.0,0.0,4.257985656688186e-20,4.440892098500626e-16
26.0,2,0.00878586373998893,0.0,0.0,0.0,1.496321946925599e-19,1.7763568394002505e-15
26.0,3,0.0013381064915780803,0.0,0.0,0.0,1.814097262753871e-20,4.440892098500626e-16
26.0,4,0.0011571345481572817,0.0,0.0,0.0,2.323029721901372e-22,8.881784197001252e-16
26.0,5,0.002540911289332989,0.0,0.0,0.0,4.2657817806703757e-19,3.552713678800501e-15
30.0,0,0.04793565730538876,0.0,0.0,0.0,2.454016676289225e-18,3.552713678800501e-15
30.0,1,0.006656419649456553,0.0,0.0,0.0,1.067780024104038e-20,1.7763568394002505e-15
30.0,2,0.014840260313670535,0.0,0.0,0.0,2.406562828630938e-19,1.7763568394002505e-15
30.0,3,0.0024472586856871506,0.0,0.0,0.0,8.684485486762141e-21,1.7763568394002505e-15
30.0,4,0.0014905683172234802,0.0,0.0,0.0,6.574112937732136e-22,8.881784197001252e-16
30.0,5,0.004441515919085968,0.0,0.0,0.0,8.654329612089457e-19,3.552713678800501e-15
34.0,0,0.04647913915280077,0.0,0.0,0.0,2.362857703621529e-18,3.552713678800501e-15
34.0,1,0.00688974130136014,0.0,0.0,0.0,5.4123761016992996e-20,8.881784197001252e-16
