candidate,theta,new_psi_child,transition_loss,terminal_tfr,terminal_childless_rate,terminal_mean_age_first_birth,terminal_share_first_births_age30plus,terminal_first_birth_housing_response,terminal_synthetic_childless_consistency_gap,terminal_population_index,census_household_population_target_index,population_target_gap,terminal_housing_cost_index,policy_case,post_2023_periods,endpoint_year,endpoint_population_index,endpoint_housing_cost_index,endpoint_owner_rate,endpoint_dependent_child_owner_rate,endpoint_topcode_adjusted_births,model_solve_count,elapsed_seconds,max_market_residual,max_mass_residual
task_001,"{'H0': 9.163886031825038, 'alpha_cons': 0.733, 'beta': 0.9864709710219054, 'chi': 1.071957906372336, 'delta_alpha': 0.0, 'delta_alpha_jump': 0.0, 'hbar_child_rooms': 0.25132535668671435, 'psi_child': 0.0, 'tenure_choice_kappa': 0.1, 'theta0': 0.3975015767593709, 'theta1': 0.16908323371278364, 'theta_n': 0.0, 'first_birth_fixed_cost': 3.6727413547100753, 'hbar_first_child_jump': 0.2686724026213736, 'joint_nest_lambda': 0.8}",0.050160855171583585,2113.3332856085135,1.958191662824859,0.42346271802104024,23.20925478145033,6.794965624882786e-06,0.3335153295114637,0.0,1.129247671247763,1.1292476712477624,6.661338147750939e-16,1.11201839721223,none,0,2023,1.129247671247763,1.11201839721223,0.463905535015064,0.5300487482431702,0.008058471284136694,43,709.0271947197616,4.5955812925397025e-05,8.881784197001252e-16
