id,label,loss,jump,first_birth_rooms,mean_rooms,summary,summary_sha256,plan,plan_sha256,elapsed_seconds
1,exact_empirical_gap_repeat_1,20.695274279625117,0.6,0.5157782239938484,6.349114575537233,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/empirical_room_gap/repeats/task_001/summary.json,ed9798143963747f8beb12fb6dd4b4cdb4ef2bfe0903a05a44256625d32dd935,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/empirical_room_gap/repeats/plan.json,e7c895a8ee414ae4ccc16be38ac1cb2eb03d84769e11057aa8bc60f96210bc05,597.4765870571136
2,exact_empirical_gap_repeat_2,20.695274279625117,0.6,0.5157782239938484,6.349114575537233,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/empirical_room_gap/repeats/task_002/summary.json,ce66a2f6978d78c898bddaf98dd25808fb877a19aaf17cb1cbf2325831ce267c,/scratch/td2248/projects/Fertility_Spring26_policy_cleanup_20260905a/output/model/e5f_evening_housing_refinement_20260905a/empirical_room_gap/repeats/plan.json,e7c895a8ee414ae4ccc16be38ac1cb2eb03d84769e11057aa8bc60f96210bc05,589.8148717880249
