scenario,policy_case,period_from_2007,calendar_year,years_from_2023,psi_child,asset_price,asset_price_index,adult_population,population_index,population_index_2023,entry_flow_E,birth_children,birth_children_topcode_adjusted,topcode_adjusted_births_per_adult,effective_mature_entrant_flow_B,raw_state_scheduled_mature_entrant_flow_B,queue_B_over_current_E,outside_entry_flow_M,renewal_retention_rho,retained_mature_entrants,entrant_flow_next,adult_deaths,housing_demand,housing_demand_per_adult,housing_supply,relative_market_residual,mass_accounting_residual,owner_rate,dependent_child_owner_rate,parent_owner_rate,childless_owner_rate,birth_queue_scheduled_flows,birth_queue_raw_state_scheduled_flows,model_state_same_period_mature_flow_B,census_age_bridge_net_residual,census_age_bridge_maximum_target_gap,grid_resolution_fallback,feasibility_frontier_projection_mass,min_distribution_mass,nonfinite_distribution_count,adult_household_units,dependent_child_units,model_population_units,policy_label,supply_intercept_multiplier,dependent_child_ltv95,annual_property_tax_rate,housing_user_cost,property_tax_revenue_discarded,property_tax_revenue_discarded_per_adult,property_tax_lump_sum_transfer,purchase_grant
property-tax-2pct-no-rebate,property-tax-2pct-no-rebate,4,2023,0,-0.1203616292227872,0.6605387287261999,1.0436531196829535,1.1292476712477628,1.129247671247763,1.0,0.014337122049139197,0.07729035709486273,0.08917515062591919,0.07896863805562251,0.06332099023519433,0.055094753651968136,4.416576075600621,0.0,1.0,0.06332099023519433,0.06332099023519433,0.04995973857292561,5.719713397159714,5.065065479249307,5.719802363905763,1.5554164355523407e-05,4.440892098500626e-16,0.49282483372177793,0.49873119623504136,0.5006882862641143,0.46913303963124936,"[0.05558927528242164, 0.05060985784439143, 0.04613787462552684, 0.0424643574409139]","[0.04819352413900331, 0.043770635664997, 0.03996257865621993, 0.03680493194993463]",0.05611727991916293,0.0,0.0,False,0.0,0.0,0,1.1292476712477628,0.5104534025338631,1.6397010737816258,Property tax: 1% to 2% (no rebate),1.0,False,0.02,0.1358803924547925,0.3022473772830473,0.2676537530062688,0.0,False
property-tax-2pct-no-rebate,property-tax-2pct-no-rebate,5,2027,4,-0.1203616292227872,0.6558155969265157,1.0361905576513222,1.142608922910032,1.1426089229100322,1.0118319939925187,0.06332099023519433,0.07180642530763794,0.08216684259292487,0.07191160592695162,0.05558927528242164,0.04819352413900331,0.8778964933420239,0.0,1.0,0.05558927528242164,0.05558927528242164,0.06025178076131987,5.693875324833206,4.983223227709326,5.694001790994663,2.221041827855621e-05,-1.1102230246251565e-15,0.4801577404349851,0.4935176466220868,0.4985715678956108,0.4305727405712947,"[0.05060985784439143, 0.04613787462552684, 0.0424643574409139, 0.03912706790139279]","[0.043770635664997, 0.03996257865621993, 0.03680493194993463, 0.034193535860779965]",0.0509182650730508,0.0,0.0,False,0.0,0.0,0,1.142608922910032,0.46462738474176707,1.607236307651799,Property tax: 1% to 2% (no rebate),1.0,False,0.02,0.13490879007230325,0.2987305795984518,0.26144604125586474,0.0,False
property-tax-2pct-no-rebate,property-tax-2pct-no-rebate,6,2031,8,-0.1203616292227872,0.648195387891783,1.024150605130943,1.1379464174311327,1.137946417431133,1.0077031340465445,0.055589275282421656,0.06567218500504901,0.07410302570859735,0.06511996045989747,0.05060985784439143,0.043770635664997,0.9104248542055592,0.0,1.0,0.05060985784439143,0.05060985784439143,0.07156101430304568,5.6522564025221005,4.967067267790902,5.652230218387011,4.632531598642497e-06,-2.220446049250313e-16,0.4795242006242009,0.49196906075258884,0.4981056323255643,0.43334802023363234,"[0.04613787462552684, 0.0424643574409139, 0.03912706790139279, 0.03528715509933207]","[0.03996257865621993, 0.03680493194993463, 0.034193535860779965, 0.03127246905002334]",0.04608736596588846,0.0,0.0,False,0.0,0.0,0,1.1379464174311327,0.4221000405163865,1.5600464579475193,Property tax: 1% to 2% (no rebate),1.0,False,0.02,0.13334122567494566,0.29310132250373017,0.2575704075464286,0.0,False
property-tax-2pct-no-rebate,property-tax-2pct-no-rebate,7,2035,12,-0.1203616292227872,0.6354977706782976,1.0040883328657735,1.1169952609724783,1.1169952609724785,0.98914993531778,0.050609857844391454,0.05980963891668239,0.0662232672915584,0.059286972474621884,0.04613787462552684,0.03996257865621993,0.9116380995849765,0.0,1.0,0.04613787462552684,0.04613787462552684,0.07749801848550766,5.5823494585174975,4.997648292310026,5.582219921864032,2.320522216592972e-05,1.1102230246251565e-15,0.48050119273102265,0.4915201520210601,0.49810769843696046,0.43964733398657213,"[0.0424643574409139, 0.03912706790139279, 0.03528715509933207, 0.03153488918645638]","[0.03680493194993463, 0.034193535860779965, 0.03127246905002334, 0.02848078043651542]",0.041631354273803246,0.0,0.0,False,0.0,0.0,0,1.1169952609724783,0.3824212006778694,1.4994164616503476,Property tax: 1% to 2% (no rebate),1.0,False,0.02,0.13072918018060145,0.28380565088280574,0.2540795478717827,0.0,False
property-tax-2pct-no-rebate,property-tax-2pct-no-rebate,8,2039,16,-0.1203616292227872,0.6190254866991826,0.978062076091611,1.0856351171124985,1.0856351171124987,0.9613791064212914,0.04613787462552684,0.05477356850189494,0.059421713210294325,0.05473451648132047,0.0424643574409139,0.03680493194993463,0.9203795750361573,0.0,1.0,0.0424643574409139,0.0424643574409139,0.08162579930942997,5.490535239486795,5.057440711838949,5.49062112443988,1.5642119741642566e-05,-6.661338147750939e-16,0.4817288874152036,0.4914215433421607,0.498270060328013,0.4456840356531666,"[0.03912706790139279, 0.03528715509933207, 0.03153488918645638, 0.028296053909663964]","[0.034193535860779965, 0.03127246905002334, 0.02848078043651542, 0.026082651667569016]",0.037576752421614394,0.0,0.0,False,0.0,0.0,0,1.0856351171124985,0.3461930484184844,1.431828165530983,Property tax: 1% to 2% (no rebate),1.0,False,0.02,0.12734064243955898,0.2719024999089861,0.25045477584787545,0.0,False
property-tax-2pct-no-rebate,property-tax-2pct-no-rebate,9,2043,20,-0.1203616292227872,0.5994760191968316,0.9471738603675844,1.0464736752439816,1.0464736752439818,0.9266998745170578,0.04246435744091392,0.05195874424341719,0.05563779431298611,0.05316693160008478,0.03912706790139279,0.034193535860779965,0.9214096305551137,0.0,1.0,0.03912706790139279,0.03912706790139279,0.0855671319185276,5.3807477354716795,5.1417898631966805,5.380731805436876,2.960570305171586e-06,6.661338147750939e-16,0.4826930493766993,0.49124865521909267,0.49837717704557183,0.450577203648572,"[0.03528715509933207, 0.03153488918645638, 0.028296053909663964, 0.02649418776808862]","[0.03127246905002334, 0.02848078043651542, 0.026082651667569016, 0.024742259163531993]",0.03409212092488168,0.0,0.0,False,0.0,0.0,0,1.0464736752439816,0.3149960111946861,1.3614696864386677,Property tax: 1% to 2% (no rebate),1.0,False,0.02,0.12331909275446433,0.2580503386210343,0.24659037749886606,0.0,False
property-tax-2pct-no-rebate,property-tax-2pct-no-rebate,10,2047,24,-0.1203616292227872,0.5762127855003445,0.9104178832153104,1.0000336112268475,1.0000336112268478,0.8855750927711543,0.0391270679013928,0.052035301880092616,0.055942170302060515,0.05594029008028071,0.03528715509933207,0.03127246905002334,0.9018604508843342,0.0,1.0,0.03528715509933207,0.03528715509933207,0.08369577221250947,5.248300705199121,5.248124309302437,5.248223524596506,1.470604334076638e-05,-5.551115123125783e-16,0.4835608154900447,0.49122971421560924,0.4984688561480419,0.4549111333244461,"[0.03153488918645638, 0.028296053909663964, 0.02649418776808862, 0.02663912871526691]","[0.02848078043651542, 0.026082651667569016, 0.024742259163531993, 0.02477871518099648]",0.03141896437243485,0.0,0.0,False,0.0,0.0,0,1.0000336112268475,0.29068014835422046,1.290713759581068,Property tax: 1% to 2% (no rebate),1.0,False,0.02,0.11853357876871817,0.2419310374788966,0.24192290615322296,0.0,False
