aggregate_mean_occupied_rooms_capped9_18_85,own_rate_30_55,recent_parent_minus_no_resident_child_ownership_30_55,prime30_55_resident_3plus_minus_1to2_rooms_capped9,own_rate_25_34
5.54657594372323,0.6410635507973435,0.16853002061275424,0.32591865605756,0.43009444535417923
5.520032821330544,0.6380282854976551,0.17002543085976585,0.5191968108088929,0.4237832064533725
5.5046638198059785,0.637186732683956,0.15705130307661064,0.23353981883792763,0.4149854976777499
5.771953567182218,0.6991097335930051,0.17210502811164052,0.4244613529350998,0.48828159186328424
5.757621045206767,0.691234054984537,0.16151147312012648,0.3577498884204342,0.47527330503661097
5.498863680303359,0.638090297764428,0.16754169062814805,0.43095540791055154,0.42190844662453697
5.526168765366424,0.6334744285284285,0.16226931249968934,0.40356335045616554,0.4162689478960791
5.470882662989412,0.6354352345865218,0.1687631773360575,0.26729956236861874,0.4226710458310001
5.514748196979083,0.6229443259645666,0.17197336651936235,0.4250135613756676,0.40601014746071423
5.781783881685233,0.6930052937093238,0.17295140880907256,0.4205945309986783,0.4686935993121568
5.681207931552688,0.6757755930028447,0.17299758255185194,0.4247957724051039,0.4583211465340743
5.595127529767295,0.650471893277361,0.16130643418072055,0.32597523569667075,0.4312300189582387
5.677679804656281,0.6715420014580702,0.1665909438894715,0.2897802029330263,0.4511201552830645
5.6609915069888235,0.671284282830776,0.17270752718066051,0.31139608130422314,0.45569269524157713
5.622813601361371,0.6629255471257183,0.1567468028392479,0.33554952748709876,0.4404231545943443
5.576260339346217,0.6460019670157247,0.16358346179957883,0.3337074405909579,0.4281168041316269
5.647316790417061,0.6634953726960554,0.17675683814456433,0.4167173287674748,0.4516312658222982
5.5896443576064705,0.6511924881994391,0.16793854458251967,0.2641126841295618,0.43138213756037014
5.610171738696161,0.6555007326781217,0.16795182483580762,0.4501303340574241,0.44587143120705547
5.569819795877326,0.6470914870307828,0.16536347412781682,0.2710110963793211,0.4236847245462816
5.575876365338303,0.6354029053442517,0.16903864487756926,0.44551180325702955,0.41689433372755536
5.56128323378945,0.642577599460297,0.16694695140031224,0.35859896286600623,0.42073301632118343
5.591379376292611,0.6512379016526376,0.1611693543771544,0.2960105948646845,0.4310984016435105
5.496655795509116,0.6280812866585558,0.15588448141156963,0.26874139274066344,0.40835062677450734
5.5659100812081075,0.6592903035523414,0.15103097488941364,0.429650257675374,0.4493742949750732
5.642191237605044,0.6716117928918234,0.1575628624631189,0.2858151017173469,0.45730409556313995
5.612081663952786,0.6505473986045559,0.16553828267613402,0.438067020749191,0.4401576131590604
5.468099241343173,0.6308961175213497,0.15908793806024824,0.27553943786585045,0.411110358978539
5.629627663610161,0.6598961904005168,0.15643483926061819,0.3671808246813262,0.4424210124829773
5.555538415857998,0.6347764075268314,0.16260918177838146,0.3024346987040758,0.4194355330600877
5.488327232849841,0.6381922919407156,0.16155492308131147,0.4095892151917475,0.4271400577993471
5.608632697963641,0.6600433459873007,0.16623222545147975,0.4341196649795096,0.44753240095593244
5.530453279635547,0.6372734120317988,0.16311537809535237,0.3152196319056415,0.4195494507139841
5.7239053493349825,0.6890527263921836,0.15975655794577792,0.3842476853600365,0.4663201390554981
5.530883238469803,0.6408833684708526,0.16168502682096886,0.3979345100962144,0.420053045869099
5.49021694061351,0.6284970727602381,0.1700347339318593,0.26233180480391116,0.4086654841429768
5.661047645281173,0.6699222360543897,0.1700760710630067,0.3303530428520176,0.45543917055385874
5.551062164733006,0.6405402671847746,0.16155700527370653,0.31262378272974,0.42055507874144565
5.659878481682849,0.6651420959495424,0.16894268640259646,0.3065308820433321,0.449290882192772
5.572164919214226,0.661887451315173,0.16109091834380218,0.3429845551958284,0.4396474072709973
5.532114385747804,0.6504582135300773,0.1598685174922293,0.2722167990652906,0.43570605403591023
5.606570585993163,0.6517703577867534,0.16379631710150233,0.33151745003233124,0.4360070517538263
5.612811151356963,0.6495611645332371,0.16688462023348227,0.3931896383124922,0.43825578433348394
5.6371927051583235,0.6704598094398958,0.16116200836713446,0.40417364610867956,0.4472637815708918
5.5667158748110035,0.6436955887105633,0.16095031935196147,0.35420403245954724,0.42422415382091844
5.634674974014754,0.671562262846275,0.16692915682672171,0.432536382457676,0.4609910396352669
5.592897357337163,0.6659577277695915,0.15885789413603857,0.3267457580357549,0.4508151501797599
5.5120883716675,0.6319697401619409,0.1631555250823825,0.3613719011250174,0.4138801937244681
5.585074913275787,0.6596821660055553,0.15879671555334807,0.3059409214564486,0.4392690414942837
5.567625196527857,0.6467854183982906,0.1754304786502887,0.462640636953763,0.43289798341709734
5.635873735993549,0.6760021872988713,0.1526221215185144,0.3381341736631658,0.45409077767952283
5.582660689199029,0.6490021270175355,0.17106961674991195,0.3555090488714532,0.4350973066602475
5.691306591076647,0.6747613357588043,0.16855556924838777,0.3802008025404673,0.4466299278934516
5.4821667336957445,0.6404748861266983,0.16137385387952108,0.22033647064858286,0.4198729836320752
5.554018307607798,0.6575402682774271,0.17176246817415275,0.40941780457237176,0.4405910186590483
5.495054495799357,0.6304213863083342,0.15855152452167343,0.3667049660961901,0.4101387626603178
5.68777981829395,0.6869700818407973,0.16255791115482277,0.45508055333630626,0.46605506972021693
5.667335866704639,0.6799991502700568,0.15823174711821508,0.35010396957475276,0.4569334260832786
5.667029698005874,0.669028450057414,0.173018021134282,0.40627996604397953,0.45715655618891643
5.389196876621935,0.6147899873310672,0.16247670366084632,0.29755370579862017,0.393392219552978
5.570177450900622,0.6388381035920399,0.16666530258986256,0.4453862529050028,0.42700505403115674
5.505139573263764,0.6535135322590455,0.1685325283705732,0.27826973891261453,0.4301449382990332
5.605733698217692,0.6498888974835029,0.16346211869397353,0.38146625111731947,0.4311131493190281
5.5981134591426,0.6544827288706729,0.154284544833881,0.3291870055956263,0.43687116184255154
5.619031421348,0.6650595346195428,0.15528491473797457,0.4215255899224255,0.4520263693681184
5.67852871093835,0.6723208202395009,0.16776030609541515,0.31702356755430827,0.44864086562981637
5.594468453599527,0.6582168726565397,0.17297515087949045,0.3422325166863951,0.4403990993592562
5.745858001887087,0.6894549870324792,0.1713561203514381,0.4585283188486633,0.4722753471449973
5.6303165033718745,0.6549158496965423,0.1631710384582864,0.31360405804955693,0.4384581269490586
5.522106787657918,0.640257868384631,0.161189904521144,0.3107595689512763,0.4208132781198742
5.71851763973728,0.6848870878462996,0.1692355259254702,0.3766832447783708,0.4596688172863554
5.407822565824147,0.6138667234629144,0.16147158931617922,0.2648555510145858,0.3966206379606645
5.66206120253217,0.6641218127942357,0.16357586935541257,0.41065196305974627,0.44830687939219493
5.536201100414246,0.6291995793157579,0.1655477347405161,0.3232884556634401,0.4119484204468083
5.553840776826252,0.6447543814425323,0.15853988708778677,0.2948969163766577,0.4279931578424202
5.538577718577194,0.6461929369931037,0.16796019211548308,0.430194746326678,0.4300479066609497
5.499566204286749,0.6329148185493478,0.16574998307420796,0.40867257607348506,0.4232283554165793
5.572693282803777,0.664071059540749,0.1538406236500608,0.27249881377504703,0.4423615245135384
5.721190743344476,0.6811558135049837,0.1732193668050579,0.40149578209512526,0.4622665539384371
5.655859115740893,0.6772777801191605,0.16166980834591127,0.3384909485830496,0.46507077522008783
5.609383072949308,0.6548042203565296,0.16638920915647526,0.291526405864472,0.43684930968087315
5.526946752739925,0.6333138538334592,0.16370881954608074,0.28932423735206836,0.4124336277826855
5.579418210890332,0.6414221879954777,0.16177924626939144,0.3143767744562789,0.4196950529225246
5.597029274064422,0.6616147071043837,0.1550964826638319,0.3027308094357881,0.44269651393448095
5.531001852400123,0.63831485141997,0.16777347164037626,0.44041219180006586,0.42333561318403407
5.454802454243928,0.6203521550965438,0.16457400300287484,0.2760323540871381,0.4057223324136837
5.776497871883571,0.6937479887383513,0.16190596310438488,0.38025799223503665,0.4785699030648158
5.604882564372077,0.6561773242667912,0.16736714288117616,0.2800264438496338,0.44065725224922053
5.496988826190783,0.6411813620884936,0.15804582107012133,0.3724465440931599,0.42324111340020754
