aggregate_mean_occupied_rooms_capped9_18_85,own_rate_30_55,recent_parent_minus_no_resident_child_ownership_30_55,prime30_55_resident_3plus_minus_1to2_rooms_capped9,own_rate_25_34
5.616098675415259,0.5791484448094181,0.13274010550166615,0.29069501811952847,0.3357988509830858
5.5766564328448425,0.5828314987398121,0.140040792150677,0.4321019146325815,0.3349798313215359
5.5839407088099104,0.5706044468219558,0.1310586974227152,0.23186857882814849,0.32429135023696104
5.845459803942813,0.6290888678510062,0.13938684738920848,0.3428411279119228,0.38783471314921414
5.851739877920573,0.6237317504491537,0.14868410837107637,0.2934276323601921,0.37558686686777387
5.550484500848668,0.5760500456240097,0.13886552742559088,0.3688422826790472,0.3265476106026614
5.6008271491568555,0.5736057949261458,0.13524385180267384,0.3452821645794639,0.33048173582056983
5.547191860931011,0.5691685417263851,0.13891569308202695,0.2647157924443331,0.32746010799496167
5.563648356346103,0.565104729112266,0.1411073660966808,0.3527027055611196,0.31600099477080124
5.866099697772732,0.6313606072491825,0.14378334563808337,0.3209552880826836,0.3795753520905061
5.758047842430625,0.6177584311789452,0.14576688079584754,0.3627644814874049,0.3592220388120058
5.680888216743949,0.5932600959877572,0.14152692298055003,0.26192415209540787,0.35100847776708166
5.762413951093017,0.6050500458916168,0.14850428701445617,0.26105843337689905,0.3522670438180358
5.739104765217675,0.6077683961199355,0.1412959764940176,0.28973619283844787,0.35912813823278456
5.706960769928154,0.594867491240112,0.1267702343118864,0.2910094902286282,0.3464378406163905
5.659177229933847,0.5826650611899856,0.13418189228294786,0.27017801601670843,0.33800365941110033
5.721392602075282,0.6036494285931833,0.14963040399915228,0.35917413391809117,0.35367163591510503
5.663078149572506,0.586767104032718,0.14408614303036005,0.26003240311242326,0.3365813546386231
5.6778946867755655,0.5980563749971574,0.13869300414972563,0.3889911368531811,0.3495095871394389
5.64253330907881,0.5793754106226005,0.13630025320385342,0.2689989473187806,0.32703833354229417
5.632604952034618,0.5774513051225899,0.13683219392285711,0.3913433361132759,0.32610262115579164
5.631302610098776,0.583458664290541,0.14083477171656167,0.3245625061047379,0.32807347319906494
5.682671508958961,0.5934142946386882,0.15141742192115792,0.285877611470867,0.3440552280509781
5.5775091928082,0.5638251688006349,0.1340547649497822,0.2585023709400618,0.3173634902775029
5.646370786462292,0.5918851965840747,0.1269371525595091,0.37049008102845704,0.3560105394124092
