aggregate_mean_occupied_rooms_capped9_18_85,own_rate_30_55,recent_parent_minus_no_resident_child_ownership_30_55,prime30_55_resident_3plus_minus_1to2_rooms_capped9,own_rate_25_34
5.572510948877496,0.5803516977410832,0.20536238727805178,0.33587869572976903,0.3521762654735508
5.507118106113585,0.5809010835606391,0.22110607486414374,0.47141761032184526,0.3548988570115982
5.543078413652547,0.5734041410563905,0.20614530741280768,0.31455893081144026,0.3432508136294313
5.815850662061868,0.6343067399601588,0.22283010368161227,0.3053769868966114,0.4008524051191102
5.8164331092799335,0.6309818083558068,0.21207585215263614,0.31516832911768144,0.4000267557776703
5.5077598657195415,0.5809542849695837,0.2069493584577926,0.402438369227732,0.3477679146887
5.553941287095161,0.577567145018366,0.20353263338881183,0.4053889361152967,0.35036453354940095
5.5074085777701125,0.5739555045056884,0.2159557808667772,0.3402864127277567,0.34363817224888615
5.49384471346166,0.5638785976754497,0.22140091433765835,0.40500298087185715,0.3350946796935961
5.844507699743913,0.6361645504760218,0.20482014920326286,0.2778766076207173,0.3980945550553756
5.679487506337529,0.6137752781225427,0.22054472417629667,0.35359738102060767,0.3762917516333115
5.640076598809332,0.5934752276378531,0.21091195345473857,0.33134917376815487,0.3648121710053268
5.714703824303813,0.6113795381423666,0.21757291311236415,0.2802120237739887,0.37454710743018516
5.70670833065331,0.6078616952574573,0.21701258766227322,0.3187372252045293,0.3735427514642009
5.651870290415533,0.594861010025185,0.2073172001482093,0.315322940452579,0.368816499335112
5.624792191517907,0.5888929974622679,0.20459662935761153,0.34211157308304596,0.3575548323928123
5.680788253986604,0.6053017283642963,0.2115149676844283,0.37792840738519384,0.37454174588769085
5.615577931833693,0.5877843035685462,0.2231373474850768,0.29876491726978127,0.35686734968492584
5.627305109099416,0.5996318850220274,0.21922564049552828,0.3899683817046151,0.37167847094631906
5.602590610496058,0.5856530055556584,0.2187827109942757,0.30599558282074124,0.34811714543085737
5.566416161339117,0.5784320851359989,0.21223911635572318,0.39087684313356874,0.34381636891158035
5.5507178720953085,0.5806822991410489,0.21414914682957464,0.32489306565987874,0.34795553771474436
5.630546569199876,0.5925728900417242,0.20628946707492374,0.36265075159118787,0.35979748078016505
5.528550866372968,0.5642667306615471,0.1942352993988407,0.331643882080936,0.3326998773253057
5.588764182212985,0.6001650565141715,0.20371739258305932,0.4443220198850524,0.3754394716674477
5.689152772990256,0.608785246565587,0.204883531603533,0.31195434512716247,0.37661174548328435
5.633421708000336,0.5941021103440747,0.2068105970342451,0.3905152260801854,0.3682761744990196
5.510921413048765,0.5704135946648332,0.22076870293408823,0.32647877945661463,0.3404321922287329
5.690638434119339,0.6053590786062721,0.2067693155258703,0.3786317793962004,0.37356131400584763
5.580214444984339,0.5754684267384872,0.216338047259311,0.319539707758282,0.34438848751775986
5.523009058392403,0.579893888587764,0.2031690479848121,0.40647985516114016,0.3599635836667798
5.619530077215672,0.5981661278130869,0.20269121414245178,0.4250415471440929,0.36719701134102123
5.567891163444736,0.576007064405164,0.20707138171798428,0.33908136447464354,0.35039691246168253
5.746145143397842,0.6226082145915419,0.21894626076810586,0.3493153832377409,0.38315137636595703
