measurement,own_rate_2534,interpretation
production_whole_nodes,0.33967673619269734,unchanged model age_to_index aggregation
cells_start_at_node,0.2943752608948702,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.33998708619180507,diagnostic uniform density within each four-year cell
