age,age_group,center_share,diagnostic,expected_completed_fertility_choice,expected_fertility_choice,mass,mass_share,mean_housing,mean_income,mean_liquid_wealth,own_rate,share,tenure,wealth_bin,z
39.0,,0.16397370649927234,age_z,,0.0007098134897036437,0.001041666666621168,0.062499999996815075,4.9633962080126235,0.4076965344127473,0.3162856892880241,0.08109723876559762,,,,-0.7
40.0,,0.1711505065511568,age_z,,0.000934395388102424,0.0010416666666218945,0.062499999996925494,4.99980156727824,0.4076965344127473,0.30971912606994756,0.09831386591908253,,,,-0.7
41.0,,0.17761099192769297,age_z,,0.001181169825198366,0.0010416666666212913,0.06249999999695041,5.037687564691934,0.40769653441274706,0.30188174451332433,0.11683376963556057,,,,-0.7
42.0,,0.18349024671809194,age_z,,0.001418209559260174,0.0010416666666207598,0.06249999999697842,5.080348498730921,0.40769653441274717,0.2849525172357401,0.13886207553317914,,,,-0.7
43.0,,0.18898011425677594,age_z,,nan,0.001041666666620702,0.06249999999703585,5.124259398209518,0.4076965344127473,0.26554714381675465,0.16204668418036042,,,,-0.7
44.0,,0.19416156123274442,age_z,,nan,0.0010416666666199258,0.06249999999705374,5.168123267426213,0.4076965344127472,0.24894989062813008,0.18477664054146153,,,,-0.7
45.0,,0.1991400848095757,age_z,,nan,0.0010416666666220817,0.062499999997253836,5.186183361017162,0.4015810863965558,0.23433105696697204,0.2073391684845039,,,,-0.7
46.0,,0.20398511615163661,age_z,,nan,0.001041666666624347,0.062499999997447576,5.234668513604087,0.40158108639655604,0.23246881510486728,0.22449984317020522,,,,-0.7
47.0,,0.2089162699994809,age_z,,nan,0.001041666666626173,0.062499999997607004,5.281505251234781,0.40158108639655593,0.23420782546595148,0.240540200885469,,,,-0.7
48.0,,0.2139691195418565,age_z,,nan,0.0010416666666278373,0.062499999997754505,5.330327478308029,0.40158108639655593,0.23765565230756971,0.25611409882583114,,,,-0.7
49.0,,0.21916256645106838,age_z,,nan,0.001041666666628202,0.062499999997828626,5.379724189290727,0.40158108639655604,0.23998380118364662,0.2718050930446726,,,,-0.7
50.0,,0.22451961146119445,age_z,,nan,0.0010416666666287612,0.06249999999791754,5.427568128518407,0.40158108639655593,0.2425101474377587,0.2874062121271428,,,,-0.7
51.0,,0.23004919752068004,age_z,,nan,0.0010416666666269165,0.06249999999787896,5.477660470328523,0.4015810863965561,0.2455370385656465,0.3027373318281543,,,,-0.7
52.0,,0.23575126715526062,age_z,,nan,0.0010416666666283392,0.06249999999802313,5.526895207708059,0.40158108639655593,0.2494687348524568,0.3176435489059243,,,,-0.7
53.0,,0.24162584138399196,age_z,,nan,0.0010416666666271286,0.062499999998011944,5.575003742093351,0.4015810863965561,0.25458346862198244,0.3321680108129953,,,,-0.7
54.0,,0.24768562714022463,age_z,,nan,0.001041666666627494,0.06249999999808304,5.62380937412809,0.401581086396556,0.26081428770335185,0.3460358669632428,,,,-0.7
55.0,,0.25392787914904724,age_z,,nan,0.0010416666666280192,0.06249999999816453,5.619046911098417,0.3811962596759186,0.2684900139864915,0.35911665931925757,,,,-0.7
56.0,,0.26036404077911074,age_z,,nan,0.0010416666666282458,0.062499999998236515,5.669706518699278,0.3811962596759186,0.2764066251090498,0.36684888490478246,,,,-0.7
57.0,,0.26739587405497145,age_z,,nan,0.0010416666666283004,0.06249999999830694,5.724357655952831,0.3811962596759187,0.2704239055572645,0.37754822852112374,,,,-0.7
58.0,,0.27503096902715507,age_z,,nan,0.001041666666629256,0.06249999999842485,5.7791031471015,0.3811962596759186,0.2644874438114329,0.3869590386444388,,,,-0.7
59.0,,0.2832750136963221,age_z,,nan,0.0010416666666293716,0.06249999999848993,5.835947125962264,0.38119625967591875,0.2543894841042654,0.39600012093357917,,,,-0.7
60.0,,0.292106519629552,age_z,,nan,0.0010416666666303142,0.06249999999861422,5.896805178598746,0.38119625967591864,0.24105252600485863,0.4040573272213527,,,,-0.7
61.0,,0.3015307874711412,age_z,,nan,0.001041666666630362,0.0624999999986716,5.95828181935635,0.3811962596759186,0.2217902361538564,0.4112798174990277,,,,-0.7
62.0,,0.3116650508345463,age_z,,nan,0.0010416666666306388,0.062499999998758334,6.022805372096174,0.3811962596759186,0.22007795639762787,0.4093609148838895,,,,-0.7
63.0,,0.3224663825085335,age_z,,nan,0.0010416666666303838,0.062499999998826314,6.094927332034273,0.3811962596759185,0.20189338063782303,0.41114418094601984,,,,-0.7
64.0,,0.33404110867868786,age_z,,nan,0.001041666666629606,0.06249999999885758,6.195231028754893,0.3811962596759186,0.18449451161997468,0.40919428607227115,,,,-0.7
65.0,,0.3465189837285174,age_z,,nan,0.0010416666666256196,0.06249999999870049,6.7785577170011315,0.5719050000000002,0.15809010756487876,0.4044148470749984,,,,-0.7
66.0,,0.36041852413373177,age_z,,nan,0.0010416666666204172,0.062499999998493365,6.826585489090173,0.5719050000000004,0.1843186423769719,0.4162806213337909,,,,-0.7
67.0,,0.3731785310730526,age_z,,nan,0.0010416666666140065,0.06249999999822178,6.879186690786515,0.5719050000000002,0.1976287147857259,0.426236614905613,,,,-0.7
68.0,,0.3849488120747276,age_z,,nan,0.001041666666607966,0.062499999997975314,6.935634521854716,0.5719050000000003,0.19972975071112953,0.43367542950040855,,,,-0.7
69.0,,0.39585029689953766,age_z,,nan,0.001041666666598496,0.062499999997549176,6.989415728572109,0.5719050000000002,0.18991611076258524,0.43844154432101956,,,,-0.7
70.0,,0.4059778858020659,age_z,,nan,0.0010416666665965199,0.062499999997557176,7.042221642212346,0.5719050000000002,0.16797460795341024,0.4403339550926031,,,,-0.7
71.0,,0.41540842860263494,age_z,,nan,0.0010416666665927687,0.062499999997469614,7.092828540863868,0.5719050000000003,0.12975255376900854,0.44017322521581087,,,,-0.7
72.0,,0.4241973630221424,age_z,,nan,0.0010416666665874039,0.062499999997299154,7.1384359006581555,0.5719050000000002,0.07651742635551612,0.43707071003582965,,,,-0.7
73.0,,0.4323858786706045,age_z,,nan,0.0010416666665835814,0.06249999999724334,7.181661446869724,0.5719049999999999,0.004384268165767809,0.4308292183512199,,,,-0.7
74.0,,0.43999749646483344,age_z,,nan,0.0010416666665801469,0.062499999997204056,7.225223627350965,0.5719050000000002,-0.07955180654829488,0.4194395699565931,,,,-0.7
75.0,,0.447051393444906,age_z,,nan,0.001041666666580583,0.062499999997363435,7.2499946087319405,0.5719050000000001,-0.1509480453125085,0.39732067790894915,,,,-0.7
76.0,,0.45354825829511997,age_z,,nan,0.0010416666665794784,0.06249999999742854,7.26952819518515,0.5719050000000002,-0.13835138318517087,0.34286315732453543,,,,-0.7
77.0,,0.4594621025368837,age_z,,nan,0.0010416666665816747,0.06249999999765301,7.231180095375956,0.5719050000000002,-0.07006610116841479,0.27064324253872846,,,,-0.7
18.0,,0.49999932852149453,age_z,,0.0,0.004166666666814553,0.2500000000000001,3.969673090288,0.32688014073737093,0.31883369129402983,0.0,,,,-0.35
19.0,,0.3606376667714004,age_z,,0.0,0.004166666666814552,0.25000000000000006,4.015674476044863,0.32688014073737093,0.3201283202186212,0.0,,,,-0.35
20.0,,0.27347723473151403,age_z,,0.0,0.004166666666814552,0.25000000000000006,4.045458938137682,0.326880140737371,0.32173007108304635,0.0,,,,-0.35
21.0,,0.2195611834690024,age_z,,1.068393444137967e-09,0.0041666666668145535,0.25000000000000017,4.065440777546801,0.326880140737371,0.32370649891079406,0.0,,,,-0.35
22.0,,0.187497669121215,age_z,,5.457175038824665e-08,0.004166666666813879,0.24999999999997086,4.0798938684038335,0.326880140737371,0.3259937659831314,3.329780901786632e-06,,,,-0.35
23.0,,0.17054060733106863,age_z,,5.920313243298829e-07,0.00416666666681392,0.2499999999999923,4.091936224301119,0.32688014073737093,0.3281260435612864,8.485293095862717e-05,,,,-0.35
24.0,,0.16486684959703107,age_z,,2.8838958856874878e-06,0.004166666666811859,0.24999999999997435,4.1045707976110295,0.326880140737371,0.32947065316276314,0.000316683528200347,,,,-0.35
25.0,,0.1686690975087956,age_z,,1.2959577401286542e-05,0.004166666666808191,0.24999999999996467,5.366236201394785,0.4848239963502953,0.3295062493136745,0.0006690895489836031,,,,-0.35
26.0,,0.18130761030468578,age_z,,3.709967337160111e-05,0.004166666666804626,0.25000000000009465,5.364438075419914,0.48482399635029544,0.3386397339792891,0.0021229620348349417,,,,-0.35
27.0,,0.19221068899371516,age_z,,0.00010660241461382735,0.004166666666798102,0.25000000000022116,5.367767905211056,0.48482399635029555,0.3526533117652832,0.004589517613878143,,,,-0.35
28.0,,0.20180961657142932,age_z,,0.000258355443463106,0.004166666666779175,0.2499999999998271,5.376864177715337,0.48482399635029516,0.3584010296350478,0.011864196939779385,,,,-0.35
29.0,,0.21041206929793183,age_z,,0.0005386773623193593,0.0041666666667660125,0.24999999999962125,5.391851770660627,0.48482399635029544,0.3561278297605345,0.023277576775483054,,,,-0.35
30.0,,0.218276262799163,age_z,,0.0010054551315467253,0.004166666666748859,0.24999999999941244,5.414350163874593,0.4848239963502953,0.3555117210372116,0.0348742923685725,,,,-0.35
31.0,,0.22565520488141239,age_z,,0.001731970289614705,0.004166666666733725,0.24999999999915645,5.4438737557191095,0.48482399635029544,0.3492132986469336,0.0492083204279632,,,,-0.35
32.0,,0.23273841813315305,age_z,,0.0028353855237408456,0.00416666666672517,0.24999999999915598,5.480454418699577,0.4848239963502953,0.33867745890579865,0.06546774873134036,,,,-0.35
33.0,,0.23969797806655585,age_z,,0.004483517489537271,0.004166666666717118,0.2499999999992342,5.523957125032905,0.48482399635029544,0.3203539734880223,0.08424833088563308,,,,-0.35
34.0,,0.24665590618731223,age_z,,0.006703997403093032,0.004166666666710854,0.24999999999925882,5.569859018025311,0.4848239963502952,0.2958462404450074,0.10460659952800294,,,,-0.35
35.0,,0.2537149105265309,age_z,,0.009038500444885689,0.0041666666667057,0.2499999999993237,5.8898235931355885,0.5785489216590637,0.27528675966388744,0.12325476300255814,,,,-0.35
36.0,,0.26096645716775796,age_z,,0.011156641026047583,0.004166666666699491,0.2499999999992826,5.941909491520638,0.5785489216590637,0.31112343497780204,0.14254490203009124,,,,-0.35
37.0,,0.2677405356887603,age_z,,0.013526498209609869,0.004166666666691196,0.24999999999909245,5.997090149884844,0.5785489216590637,0.3345589326599401,0.16587346086104154,,,,-0.35
38.0,,0.2741057120592651,age_z,,0.01614994409953789,0.004166666666683771,0.24999999999899092,6.056076021146372,0.5785489216590638,0.34800235163327414,0.19224093497233732,,,,-0.35
39.0,,0.2801375091892599,age_z,,0.018994862143827854,0.004166666666680757,0.24999999999902536,6.122248546345719,0.5785489216590637,0.34429509139072006,0.22290524771534112,,,,-0.35
40.0,,0.2859527091524263,age_z,,0.022001600808419612,0.004166666666676999,0.24999999999906722,6.186800155583968,0.5785489216590637,0.3331336618657152,0.2550440355768035,,,,-0.35
41.0,,0.29160543933389493,age_z,,0.02501919948391538,0.0041666666666735986,0.24999999999910763,6.250940265239902,0.5785489216590635,0.3222431080391017,0.2864434004068319,,,,-0.35
42.0,,0.2971141046030439,age_z,,0.02755504402961614,0.004166666666669309,0.24999999999908984,6.302535850327643,0.5785489216590637,0.22635264286125625,0.3426324617148345,,,,-0.35
43.0,,0.3028523361330186,age_z,,nan,0.004166666666665603,0.24999999999911113,6.3430224702166775,0.5785489216590637,0.17531330511692725,0.38337435598954916,,,,-0.35
44.0,,0.30853418935590154,age_z,,nan,0.0041666666666621945,0.24999999999916442,6.386144461850915,0.5785489216590637,0.16897503737364059,0.41066028156844836,,,,-0.35
45.0,,0.3141097462279715,age_z,,nan,0.004166666666657123,0.24999999999914313,6.433537233561932,0.5698706878341777,0.1669788169660113,0.436642791647625,,,,-0.35
46.0,,0.3196320449233094,age_z,,nan,0.004166666666653676,0.24999999999916758,6.477487685433859,0.5698706878341777,0.15996088963027685,0.46153258434912614,,,,-0.35
47.0,,0.3251616094545794,age_z,,nan,0.004166666666650749,0.24999999999919142,6.522523335588083,0.5698706878341776,0.1603367998816856,0.4839821215338298,,,,-0.35
48.0,,0.33072017715887697,age_z,,nan,0.004166666666647139,0.24999999999916542,6.565566044396517,0.5698706878341778,0.1634680867012151,0.5053016679936826,,,,-0.35
49.0,,0.33631858819051447,age_z,,nan,0.0041666666666434204,0.24999999999915126,6.610760823620262,0.5698706878341778,0.16776213603848983,0.5259477954300517,,,,-0.35
50.0,,0.34195755309291576,age_z,,nan,0.004166666666639005,0.24999999999910774,6.652944340210463,0.5698706878341776,0.17572603792035826,0.5452555327784774,,,,-0.35
51.0,,0.34763741625722155,age_z,,nan,0.004166666666634073,0.24999999999910025,6.696831912379894,0.5698706878341777,0.18536299794662395,0.5638225386607812,,,,-0.35
52.0,,0.3533486727301645,age_z,,nan,0.004166666666629301,0.24999999999904915,6.740431143884214,0.5698706878341777,0.1982451602167184,0.5812071455665976,,,,-0.35
53.0,,0.3590821932655914,age_z,,nan,0.004166666666625844,0.24999999999908756,6.78465422667227,0.5698706878341777,0.21425830434701593,0.5974351328632757,,,,-0.35
54.0,,0.3648259682624109,age_z,,nan,0.0041666666666226836,0.24999999999909464,6.828068866662811,0.5698706878341777,0.23319300320844338,0.6124167520442312,,,,-0.35
55.0,,0.37056574777838514,age_z,,nan,0.004166666666620714,0.24999999999917633,6.825711552326798,0.5409432417512244,0.2532743907171658,0.62660711327378,,,,-0.35
56.0,,0.37628294464619516,age_z,,nan,0.004166666666618163,0.24999999999925684,6.866483756829487,0.5409432417512244,0.2561030833001203,0.639498028031944,,,,-0.35
57.0,,0.3820546569749628,age_z,,nan,0.004166666666614345,0.24999999999929634,6.909227691341296,0.5409432417512245,0.2557748497794545,0.651887276835224,,,,-0.35
58.0,,0.3878653597422936,age_z,,nan,0.00416666666661238,0.24999999999942077,6.955486912564621,0.5409432417512244,0.2542252745752857,0.6629367741821472,,,,-0.35
59.0,,0.3936904002637364,age_z,,nan,0.004166666666610215,0.24999999999952346,6.9995875536013665,0.5409432417512243,0.2537429754020105,0.6724877038570202,,,,-0.35
60.0,,0.39951624211736614,age_z,,nan,0.004166666666608297,0.24999999999967926,7.042316278716337,0.5409432417512247,0.2522193469269149,0.6808077901942978,,,,-0.35
61.0,,0.4053407238440606,age_z,,nan,0.004166666666607152,0.24999999999982864,7.0887877678808495,0.5409432417512247,0.26403438452730216,0.6836461630684667,,,,-0.35
62.0,,0.4111290467140504,age_z,,nan,0.004166666666604991,0.2499999999999795,7.1367491359908195,0.5409432417512247,0.27908529125338444,0.6836365328388911,,,,-0.35
63.0,,0.4168890392707917,age_z,,nan,0.00416666666660112,0.2500000000000804,7.185307843793291,0.5409432417512247,0.30252851057381064,0.679338576577262,,,,-0.35
64.0,,0.42264158088104653,age_z,,nan,0.00416666666659742,0.2500000000001701,7.233626929199771,0.5409432417512245,0.33512979052706526,0.670173227037985,,,,-0.35
65.0,,0.4283814500863952,age_z,,nan,0.004166666666592553,0.25000000000020645,7.30993332433878,0.5719050000000002,0.36064981960321074,0.6601509413297814,,,,-0.35
66.0,,0.43414197286275114,age_z,,nan,0.004166666666586539,0.2500000000002657,7.353220063899263,0.5719050000000002,0.39629423156471805,0.6489761828624958,,,,-0.35
67.0,,0.4398098147200529,age_z,,nan,0.0041666666665783345,0.2500000000002256,7.397603269628796,0.5719050000000003,0.4066174948962137,0.637966602573543,,,,-0.35
68.0,,0.44533559000317663,age_z,,nan,0.004166666666570376,0.25000000000021194,7.445633334710172,0.5719050000000002,0.39207396926008437,0.6267145904073572,,,,-0.35
69.0,,0.45067558766275917,age_z,,nan,0.004166666666560561,0.25000000000019135,7.488594422903076,0.5719050000000002,0.3564279600420695,0.6144854756617592,,,,-0.35
70.0,,0.455798612165342,age_z,,nan,0.004166666666549968,0.25000000000006206,7.528247436703822,0.5719050000000002,0.3012547861985929,0.6009481507215686,,,,-0.35
71.0,,0.4606840383278226,age_z,,nan,0.0041666666665389025,0.24999999999994812,7.563032869743218,0.5719050000000003,0.2230079800572211,0.587024196762666,,,,-0.35
72.0,,0.46530652068618655,age_z,,nan,0.004166666666528291,0.24999999999991715,7.592293782748837,0.5719050000000003,0.12387592941758849,0.5715646069713782,,,,-0.35
73.0,,0.4696445774892647,age_z,,nan,0.004166666666517644,0.24999999999997247,7.620688900225055,0.5719050000000002,-0.005008453221399364,0.555162286843103,,,,-0.35
74.0,,0.4736677269234192,age_z,,nan,0.004166666666505737,0.24999999999992523,7.647057439934798,0.5719050000000002,-0.14139990502951788,0.5326447098640269,,,,-0.35
75.0,,0.4773540824909384,age_z,,nan,0.004166666666496604,0.24999999999991007,7.651635693669159,0.5719050000000003,-0.26464439423238406,0.5000139856086665,,,,-0.35
76.0,,0.48067153738069596,age_z,,nan,0.004166666666487302,0.2499999999998775,7.6436814334109116,0.5719050000000002,-0.29734160728809245,0.4352571032473642,,,,-0.35
77.0,,0.48356658257568086,age_z,,nan,0.00416666666648053,0.2499999999998419,7.551882942253306,0.571905,-0.2016719811996774,0.33958109231578854,,,,-0.35
18.0,,0.4999993285214944,age_z,,0.0,0.006250000000220432,0.37499999999991634,5.029820172090092,0.46386499999999986,0.31883369129402983,0.0,,,,0.0
19.0,,0.4627838869588847,age_z,,0.0,0.006250000000220568,0.3749999999999245,5.050638797562736,0.46386499999999986,0.32311046485597006,0.0,,,,0.0
20.0,,0.4298838738330703,age_z,,0.0,0.006250000000220692,0.37499999999993194,5.071517331882752,0.4638649999999999,0.33043735423726905,0.0,,,,0.0
21.0,,0.4022969818962638,age_z,,1.5487302554811571e-06,0.006250000000220803,0.3749999999999386,5.093700187413477,0.46386499999999986,0.339793087352145,0.0,,,,0.0
22.0,,0.380223395446093,age_z,,5.3305924960510784e-05,0.00625000000022085,0.3749999999999582,5.11736684908451,0.46386499999999997,0.34971519132967166,8.661224135330841e-05,,,,0.0
23.0,,0.3634506667344879,age_z,,0.0003510368438112519,0.006250000000220893,0.3749999999999892,5.143254576897083,0.46386499999999986,0.35272073884046745,0.0020436198725524704,,,,0.0
24.0,,0.3515467147106721,age_z,,0.0019807447533156572,0.006250000000220009,0.3750000000000948,5.169128482672035,0.46386499999999997,0.35167911967150034,0.004698810598233337,,,,0.0
25.0,,0.3440231337882716,age_z,,0.0053389726173472185,0.006250000000217693,0.3750000000002714,5.915541503370693,0.6879979999999999,0.3496805144169019,0.006941874550485877,,,,0.0
26.0,,0.340406772727796,age_z,,0.00976404418051943,0.006250000000213518,0.37500000000053674,5.994183043985873,0.6879980000000001,0.4634918825403355,0.013429961110415693,,,,0.0
27.0,,0.3383068707599535,age_z,,0.014601317990493561,0.006250000000205406,0.37500000000082695,6.076774276094549,0.6879979999999997,0.5429380638222401,0.028751974966538356,,,,0.0
28.0,,0.3374144772454164,age_z,,0.019750480676421617,0.0062500000001969175,0.37500000000143,6.168360393038456,0.6879979999999999,0.519214943451345,0.07223559789770068,,,,0.0
29.0,,0.3373623565681224,age_z,,0.0251723654859975,0.00625000000018911,0.37500000000183736,6.259039854766212,0.687998,0.45563784310499333,0.12568643488582884,,,,0.0
30.0,,0.337975042231805,age_z,,0.030846428437988377,0.006250000000176048,0.3750000000022843,6.350865437667459,0.6879979999999999,0.3801219385827773,0.1806567407639775,,,,0.0
31.0,,0.3391847837317274,age_z,,0.036764512741563574,0.006250000000165205,0.37500000000261174,6.433862814841764,0.687998,0.3194903575393637,0.22962936190817845,,,,0.0
32.0,,0.34090486340686454,age_z,,0.043060359589507706,0.006250000000157314,0.3750000000029075,6.510261232633531,0.6879980000000001,0.2804276770379379,0.2701271776319207,,,,0.0
33.0,,0.3431232971191474,age_z,,0.049977042445277814,0.006250000000145989,0.37500000000307004,6.586241356047813,0.687998,0.2534893782928361,0.3048594946152308,,,,0.0
34.0,,0.345802983512307,age_z,,0.0574069829402488,0.006250000000137259,0.37500000000314687,6.6486615171960475,0.687998,0.1569263891552027,0.3562993941494859,,,,0.0
35.0,,0.3488379746165768,age_z,,0.06582787850633687,0.006250000000125218,0.37500000000298567,6.7236476806034,0.821,0.14463874599361043,0.3812620073620379,,,,0.0
36.0,,0.352346609290281,age_z,,0.07643647784269919,0.006250000000114719,0.3750000000028529,6.804215099601602,0.8209999999999998,0.26503647685311776,0.40290532121646466,,,,0.0
37.0,,0.35624535895001336,age_z,,0.08923540272477504,0.006250000000105369,0.3750000000027532,6.87491806042168,0.8210000000000001,0.23858916006291536,0.46233410690615456,,,,0.0
38.0,,0.3602979894742219,age_z,,0.10502247261349398,0.006250000000094612,0.37500000000262373,6.946346185737545,0.821,0.21098463724622207,0.5189515588139318,,,,0.0
39.0,,0.36453152078318024,age_z,,0.12484632930310781,0.0062500000000857,0.3750000000024119,7.023238685427282,0.8209999999999998,0.0822580319117679,0.5961478745220117,,,,0.0
40.0,,0.3692296611441116,age_z,,0.15031052590975158,0.006250000000076057,0.3750000000022343,7.091563608271362,0.8209999999999998,0.07995689523135797,0.6392034076849601,,,,0.0
41.0,,0.3740966598353325,age_z,,0.18297065305553104,0.0062500000000692375,0.37500000000219186,7.16362627036072,0.8210000000000001,0.08125275280893428,0.677472699463236,,,,0.0
42.0,,0.37908191676734854,age_z,,0.22068604553935053,0.006250000000061944,0.37500000000211364,7.233805927916485,0.821,0.09908929157756916,0.7077961705551462,,,,0.0
43.0,,0.38426076556717764,age_z,,nan,0.006250000000054135,0.3750000000020105,7.283551518155303,0.8209999999999998,0.02964085527511553,0.7541261919638044,,,,0.0
44.0,,0.3897408583526062,age_z,,nan,0.00625000000004754,0.3750000000020015,7.327997598280747,0.8209999999999998,0.08847893732733807,0.7693377870538514,,,,0.0
45.0,,0.3952939133068936,age_z,,nan,0.006250000000038836,0.37500000000190375,7.370840713773954,0.8086850000000001,0.15993793544544432,0.7808527531780153,,,,0.0
46.0,,0.400856267825933,age_z,,nan,0.006250000000032124,0.37500000000184797,7.41042846991801,0.8086849999999999,0.21444148860977838,0.7932890952017115,,,,0.0
47.0,,0.4064111099555318,age_z,,nan,0.0062500000000266535,0.375000000001819,7.452571367492826,0.8086849999999998,0.2761348158567269,0.8033188006425476,,,,0.0
48.0,,0.4119362187810326,age_z,,nan,0.006250000000021049,0.37500000000176853,7.493284263982549,0.808685,0.33681124299914433,0.8132704096163504,,,,0.0
49.0,,0.4174098333337345,age_z,,nan,0.006250000000015437,0.37500000000174527,7.533655826747206,0.808685,0.3803806844542375,0.827061065532624,,,,0.0
50.0,,0.4227773876681344,age_z,,nan,0.00625000000001036,0.3750000000017728,7.5718755914247655,0.8086849999999999,0.44371385259005236,0.835972934657076,,,,0.0
51.0,,0.4280578508616833,age_z,,nan,0.006250000000004726,0.37500000000186734,7.610243250726572,0.8086850000000001,0.49638120071036906,0.8469547462402687,,,,0.0
52.0,,0.4332249253639088,age_z,,nan,0.00624999999999891,0.3750000000018713,7.649042073726696,0.8086850000000001,0.5524820871347943,0.856672841316041,,,,0.0
53.0,,0.43827395840655053,age_z,,nan,0.006249999999993584,0.37500000000192035,7.686096437411572,0.8086850000000001,0.6143466782376079,0.8649698124817804,,,,0.0
54.0,,0.4431810439157457,age_z,,nan,0.006249999999987715,0.37500000000186334,7.724144492092475,0.808685,0.6784458480982868,0.8722364796923863,,,,0.0
55.0,,0.4479280078528781,age_z,,nan,0.006249999999983101,0.3750000000018863,7.764590849744328,0.7676349999999998,0.7387551271850353,0.8798038711841889,,,,0.0
56.0,,0.45250250434182515,age_z,,nan,0.006249999999977836,0.37500000000192074,7.803076863133794,0.767635,0.7462194760422177,0.8902658305165302,,,,0.0
57.0,,0.45687730687515016,age_z,,nan,0.0062499999999712265,0.37500000000192707,7.843678022245861,0.7676349999999998,0.7795874487142074,0.893279751971745,,,,0.0
58.0,,0.4610590062775897,age_z,,nan,0.006249999999965272,0.3750000000019333,7.877822358279398,0.767635,0.819263378258583,0.8948171822693071,,,,0.0
59.0,,0.46506197692330425,age_z,,nan,0.006249999999959488,0.37500000000193506,7.9100388913683295,0.7676349999999998,0.8592762881242703,0.895723973356735,,,,0.0
