coefficient_i,coefficient_j,covariance
Wleft,Wleft,.0160139783647452
Wleft,Wm2,.006124671863823
Wleft,Wm1,.0029664613591295
Wleft,Wp1,.0010538843037843
Wleft,Wp2,.0005943325283636
Wleft,Wp3,-.000224145058068
Wleft,Wp4,-.0006703930603196
Wleft,Wp5,-.0012801261710036
Wleft,Wp6,-.0015123116652444
Wleft,Wright,-.0027382471069947
Wm2,Wleft,.006124671863823
Wm2,Wm2,.009557401542558
Wm2,Wm1,.0029519730876622
Wm2,Wp1,.0008551055882707
Wm2,Wp2,.0007569967766652
Wm2,Wp3,.0002982801401872
Wm2,Wp4,-.000147665318232
Wm2,Wp5,-.0002462544507395
Wm2,Wp6,-.0001246287089053
Wm2,Wright,-.0006788334577466
Wm1,Wleft,.0029664613591295
Wm1,Wm2,.0029519730876622
Wm1,Wm1,.0044954058755095
Wm1,Wp1,.0006470509622882
Wm1,Wp2,.0006491848546911
Wm1,Wp3,.0006408643030571
Wm1,Wp4,.0003159483084338
Wm1,Wp5,.0002445043947887
Wm1,Wp6,.0002834954334394
Wm1,Wright,.0002151532721256
Wp1,Wleft,.0010538843037843
Wp1,Wm2,.0008551055882707
Wp1,Wm1,.0006470509622882
Wp1,Wp1,.0029931147209028
Wp1,Wp2,.0025278069122123
Wp1,Wp3,.0024648084844967
Wp1,Wp4,.002264047438061
Wp1,Wp5,.0027310407973682
Wp1,Wp6,.0029261956247323
Wp1,Wright,.0032229131162935
Wp2,Wleft,.0005943325283636
Wp2,Wm2,.0007569967766652
Wp2,Wm1,.0006491848546911
Wp2,Wp1,.0025278069122123
Wp2,Wp2,.0045443322657415
Wp2,Wp3,.0040937708066497
Wp2,Wp4,.0034161394876125
Wp2,Wp5,.0041658752315535
Wp2,Wp6,.0047393665542415
Wp2,Wright,.0053237868935781
Wp3,Wleft,-.000224145058068
Wp3,Wm2,.0002982801401872
Wp3,Wm1,.0006408643030571
Wp3,Wp1,.0024648084844967
Wp3,Wp2,.0040937708066497
Wp3,Wp3,.0065395517834784
Wp3,Wp4,.0048243685639428
Wp3,Wp5,.0057051078384584
Wp3,Wp6,.0062866193798604
Wp3,Wright,.0069817834195547
Wp4,Wleft,-.0006703930603196
Wp4,Wm2,-.000147665318232
Wp4,Wm1,.0003159483084338
Wp4,Wp1,.002264047438061
Wp4,Wp2,.0034161394876125
Wp4,Wp3,.0048243685639428
Wp4,Wp4,.006827862618722
Wp4,Wp5,.0068119543260154
Wp4,Wp6,.0069379447972975
Wp4,Wright,.0069936859004601
Wp5,Wleft,-.0012801261710036
Wp5,Wm2,-.0002462544507395
Wp5,Wm1,.0002445043947887
Wp5,Wp1,.0027310407973682
Wp5,Wp2,.0041658752315535
Wp5,Wp3,.0057051078384584
Wp5,Wp4,.0068119543260154
Wp5,Wp5,.0093735612300921
Wp5,Wp6,.0092156200709911
Wp5,Wright,.009625364395814
Wp6,Wleft,-.0015123116652444
Wp6,Wm2,-.0001246287089053
Wp6,Wm1,.0002834954334394
Wp6,Wp1,.0029261956247323
Wp6,Wp2,.0047393665542415
Wp6,Wp3,.0062866193798604
Wp6,Wp4,.0069379447972975
Wp6,Wp5,.0092156200709911
Wp6,Wp6,.0124897518896171
Wp6,Wright,.012237739816892
Wright,Wleft,-.0027382471069947
Wright,Wm2,-.0006788334577466
Wright,Wm1,.0002151532721256
Wright,Wp1,.0032229131162935
Wright,Wp2,.0053237868935781
Wright,Wp3,.0069817834195547
Wright,Wp4,.0069936859004601
Wright,Wp5,.009625364395814
Wright,Wp6,.012237739816892
Wright,Wright,.017909048316179
