coefficient,estimate,standard_error
Wleft,-.4468298057139938,.12654635
Wm2,-.470518703905666,.097761966
Wm1,-.3458065943748068,.06704779
Wp1,.3889861528489983,.054709367
Wp2,.7557734345642286,.067411661
Wp3,.9318383345783593,.080867492
Wp4,1.095963065730755,.08263088
Wp5,1.059149239443839,.096817151
Wp6,1.143977799875421,.11175756
Wright,1.061441863819315,.13382469
