f_c_y,K,lastcohort,rows
1982,25,0,34
1982,27,0,31
1982,29,0,27
1982,31,0,29
1982,33,0,25
1982,35,0,23
1982,37,0,24
1983,-12,0,1
1983,-11,0,2
1983,-10,0,1
1983,-9,0,3
1983,-6,0,16
1983,-5,0,24
1983,-4,0,27
1983,-3,0,36
1983,-2,0,49
1983,2,0,44
1983,3,0,47
1983,4,0,44
1983,5,0,43
1983,6,0,43
1983,7,0,41
1983,8,0,43
1983,9,0,41
1983,10,0,38
1983,11,0,40
1983,12,0,41
1983,13,0,29
1983,14,0,30
1983,16,0,28
1983,18,0,27
1983,20,0,28
1983,22,0,25
1983,24,0,25
1983,26,0,24
1983,28,0,21
1983,30,0,20
1983,32,0,14
1983,34,0,13
1983,36,0,15
1984,-13,0,1
1984,-12,0,3
1984,-11,0,4
1984,-10,0,3
1984,-7,0,9
1984,-6,0,12
1984,-5,0,16
1984,-4,0,24
1984,-3,0,27
1984,1,0,26
1984,2,0,26
1984,3,0,24
1984,4,0,24
1984,5,0,25
1984,6,0,25
1984,7,0,25
1984,8,0,25
1984,9,0,24
1984,10,0,26
1984,11,0,26
1984,12,0,16
1984,13,0,15
1984,15,0,15
1984,17,0,14
1984,19,0,12
1984,21,0,12
1984,23,0,13
1984,25,0,12
1984,27,0,13
1984,29,0,9
1984,31,0,10
1984,33,0,8
1984,35,0,9
1987,-17,0,1
1987,-16,0,1
1987,-15,0,1
1987,-14,0,2
1987,-13,0,2
1987,-10,0,8
1987,-9,0,9
1987,-8,0,16
1987,-7,0,23
1987,-6,0,25
1987,-2,0,50
1987,-1,0,50
1987,0,0,62
1987,1,0,60
1987,2,0,58
1987,3,0,57
1987,4,0,58
1987,5,0,58
1987,6,0,56
1987,7,0,61
1987,8,0,61
1987,9,0,45
1987,10,0,40
1987,12,0,43
1987,14,0,40
1987,16,0,39
1987,18,0,39
1987,20,0,38
1987,22,0,37
1987,24,0,36
1987,26,0,28
1987,28,0,29
1987,30,0,28
1987,32,0,26
1988,-11,0,4
1988,-10,0,5
1988,-9,0,4
1988,-8,0,4
1988,-7,0,7
1988,-3,0,29
1988,-2,0,40
1988,-1,0,44
1988,0,0,57
1988,1,0,54
1988,2,0,53
1988,3,0,51
1988,4,0,48
1988,5,0,46
1988,6,0,47
1988,7,0,48
1988,8,0,38
1988,9,0,39
1988,11,0,42
1988,13,0,39
1988,15,0,36
1988,17,0,34
1988,19,0,34
1988,21,0,36
1988,23,0,31
1988,25,0,31
1988,27,0,29
1988,29,0,23
1988,31,0,29
1989,-15,0,1
1989,-12,0,5
1989,-11,0,8
1989,-10,0,12
1989,-9,0,12
1989,-8,0,14
1989,-4,0,28
1989,-3,0,37
1989,-2,0,44
1989,-1,0,49
1989,0,0,52
1989,1,0,52
1989,2,0,53
1989,3,0,49
1989,4,0,49
1989,5,0,49
1989,6,0,50
1989,7,0,38
1989,8,0,38
1989,10,0,37
1989,12,0,36
1989,14,0,35
1989,16,0,34
1989,18,0,35
1989,20,0,34
1989,22,0,30
1989,24,0,29
1989,26,0,27
1989,28,0,26
1989,30,0,22
1990,-13,0,2
1990,-12,0,4
1990,-11,0,4
1990,-10,0,6
1990,-9,0,7
1990,-5,0,10
1990,-4,0,13
1990,-3,0,13
1990,-2,0,23
1990,-1,0,30
1990,0,0,39
1990,1,0,35
1990,2,0,33
1990,3,0,33
1990,4,0,36
1990,5,0,33
1990,6,0,30
1990,7,0,28
1990,9,0,28
1990,11,0,28
1990,13,0,27
1990,15,0,27
1990,17,0,27
1990,19,0,26
1990,21,0,27
1990,23,0,22
1990,25,0,21
1990,27,0,18
1990,29,0,21
1991,-14,0,1
1991,-13,0,2
1991,-12,0,6
1991,-11,0,9
1991,-10,0,8
1991,-6,0,18
1991,-5,0,24
1991,-4,0,27
1991,-3,0,32
1991,-2,0,42
1991,-1,0,52
1991,0,0,56
1991,1,0,52
1991,2,0,52
1991,3,0,57
1991,4,0,56
1991,5,0,47
1991,6,0,45
1991,8,0,46
1991,10,0,45
1991,12,0,45
1991,14,0,45
1991,16,0,42
1991,18,0,38
1991,20,0,38
1991,22,0,38
1991,24,0,37
1991,26,0,35
1991,28,0,31
1992,-15,0,2
1992,-14,0,2
1992,-13,0,3
1992,-12,0,3
1992,-11,0,6
1992,-7,0,14
1992,-6,0,20
1992,-5,0,22
1992,-4,0,24
1992,-3,0,27
1992,-2,0,38
1992,-1,0,41
1992,0,0,44
1992,1,0,41
1992,2,0,43
1992,3,0,40
1992,4,0,31
1992,5,0,30
1992,7,0,30
1992,9,0,30
1992,11,0,29
1992,13,0,27
1992,15,0,28
1992,17,0,27
1992,19,0,28
1992,21,0,26
1992,23,0,25
1992,25,0,24
1992,27,0,21
1993,-15,0,1
1993,-14,0,1
1993,-13,0,1
1993,-12,0,2
1993,-8,0,10
1993,-7,0,11
1993,-6,0,16
1993,-5,0,17
1993,-4,0,22
1993,-3,0,26
1993,-2,0,31
1993,-1,0,38
1993,0,0,47
1993,1,0,49
1993,2,0,49
1993,3,0,45
1993,4,0,45
1993,6,0,42
1993,8,0,39
1993,10,0,40
1993,12,0,41
1993,14,0,39
1993,16,0,36
1993,18,0,33
1993,20,0,32
1993,22,0,31
1993,24,0,28
1993,26,0,28
1994,-17,0,2
1994,-16,0,3
1994,-15,0,4
1994,-14,0,4
1994,-13,0,5
1994,-9,0,9
1994,-8,0,12
1994,-7,0,13
1994,-6,0,20
1994,-5,0,27
1994,-4,0,29
1994,-3,0,31
1994,-2,0,37
1994,-1,0,41
1994,0,0,54
1994,1,0,53
1994,2,0,39
1994,3,0,39
1994,5,0,39
1994,7,0,40
1994,9,0,40
1994,11,0,41
1994,13,0,38
1994,15,0,35
1994,17,0,31
1994,19,0,27
1994,21,0,31
1994,23,0,30
1994,25,0,27
1995,-18,0,1
1995,-17,0,1
1995,-16,0,1
1995,-15,0,1
1995,-14,0,1
1995,-10,0,4
1995,-9,0,6
1995,-8,0,7
1995,-7,0,6
1995,-6,0,9
1995,-5,0,15
1995,-4,0,17
1995,-3,0,19
1995,-2,0,24
1995,-1,0,33
1995,0,0,41
1995,1,0,33
1995,2,0,31
1995,4,0,33
1995,6,0,31
1995,8,0,27
1995,10,0,29
1995,12,0,26
1995,14,0,29
1995,16,0,26
1995,18,0,23
1995,20,0,24
1995,22,0,23
1995,24,0,23
1996,-16,0,1
1996,-15,0,2
1996,-11,0,3
1996,-10,0,3
1996,-9,0,3
1996,-8,0,5
1996,-7,0,6
1996,-6,0,9
1996,-5,0,11
1996,-4,0,14
1996,-3,0,25
1996,-2,0,30
1996,-1,0,31
1996,0,0,38
1996,1,0,35
1996,3,0,36
1996,5,0,35
1996,7,0,35
1996,9,0,31
1996,11,0,33
1996,13,0,33
1996,15,0,31
1996,17,0,31
1996,19,0,29
1996,21,0,30
1996,23,0,26
1997,-19,0,1
1997,-18,0,1
1997,-17,0,2
1997,-16,0,4
1997,-12,0,4
1997,-11,0,5
1997,-10,0,5
1997,-9,0,5
1997,-8,0,6
1997,-7,0,11
1997,-6,0,12
1997,-5,0,16
1997,-4,0,17
1997,-3,0,20
1997,-2,0,24
1997,-1,0,29
1997,0,0,43
1997,2,0,42
1997,4,0,43
1997,6,0,41
1997,8,0,43
1997,10,0,42
1997,12,0,40
1997,14,0,35
1997,16,0,33
1997,18,0,31
1997,20,0,32
1997,22,0,26
1998,-11,0,1
1998,-10,0,3
1998,-9,0,2
1998,-8,0,4
1998,-7,0,7
1998,-6,0,5
1998,-5,0,10
1998,-4,0,15
1998,-3,0,18
1998,-2,0,22
1998,-1,0,29
1998,1,0,30
1998,3,0,29
1998,5,0,29
1998,7,0,28
1998,9,0,28
1998,11,0,24
1998,13,0,21
1998,15,0,20
1998,17,0,19
1998,19,0,19
1998,21,0,17
1999,-14,0,2
1999,-13,0,1
1999,-12,0,1
1999,-11,0,2
1999,-10,0,2
1999,-9,0,3
1999,-8,0,5
1999,-7,0,4
1999,-6,0,8
1999,-5,0,10
1999,-4,0,12
1999,-3,0,14
1999,-2,0,20
1999,0,0,47
1999,2,0,42
1999,4,0,41
1999,6,0,44
1999,8,0,44
1999,10,0,38
1999,12,0,36
1999,14,0,33
1999,16,0,29
1999,18,0,27
1999,20,0,23
2000,-15,0,3
2000,-13,0,3
2000,-12,0,6
2000,-11,0,5
2000,-10,0,7
2000,-9,0,8
2000,-8,0,9
2000,-7,0,13
2000,-6,0,15
2000,-5,0,17
2000,-4,0,19
2000,-3,0,24
2000,-1,0,38
2000,1,0,36
2000,3,0,40
2000,5,0,38
2000,7,0,38
2000,9,0,38
2000,11,0,36
2000,13,0,34
2000,15,0,35
2000,17,0,33
2000,19,0,28
2001,-16,0,1
2001,-15,0,2
2001,-14,0,1
2001,-13,0,1
2001,-12,0,1
2001,-11,0,2
2001,-10,0,2
2001,-9,0,2
2001,-8,0,5
2001,-7,0,9
2001,-6,0,10
2001,-5,0,14
2001,-4,0,21
2001,-2,0,31
2001,0,0,51
2001,2,0,49
2001,4,0,46
2001,6,0,46
2001,8,0,46
2001,10,0,40
2001,12,0,36
2001,14,0,35
2001,16,0,39
2001,18,0,32
2002,-17,0,1
2002,-16,0,1
2002,-15,0,1
2002,-14,0,1
2002,-13,0,1
2002,-12,0,2
2002,-11,0,2
2002,-10,0,2
2002,-9,0,6
2002,-8,0,7
2002,-7,0,8
2002,-6,0,12
2002,-5,0,12
2002,-3,0,22
2002,-1,0,31
2002,1,0,34
2002,3,0,34
2002,5,0,32
2002,7,0,32
2002,9,0,32
2002,11,0,29
2002,13,0,25
2002,15,0,25
2002,17,0,24
2003,-17,0,1
2003,-16,0,1
2003,-15,0,2
2003,-14,0,3
2003,-13,0,3
2003,-12,0,4
2003,-11,0,6
2003,-10,0,7
2003,-9,0,9
2003,-8,0,10
2003,-7,0,11
2003,-6,0,11
2003,-4,0,19
2003,-2,0,32
2003,0,0,38
2003,2,0,36
2003,4,0,41
2003,6,0,40
2003,8,0,35
2003,10,0,35
2003,12,0,34
2003,14,0,38
2003,16,0,32
2004,-17,0,1
2004,-15,0,1
2004,-14,0,2
2004,-13,0,2
2004,-12,0,2
2004,-11,0,5
2004,-10,0,8
2004,-9,0,9
2004,-8,0,9
2004,-7,0,13
2004,-5,0,19
2004,-3,0,32
2004,-1,0,52
2004,1,0,47
2004,3,0,46
2004,5,0,46
2004,7,0,44
2004,9,0,41
2004,11,0,43
2004,13,0,41
2004,15,0,37
2005,-14,0,1
2005,-13,0,3
2005,-12,0,4
2005,-11,0,8
2005,-10,0,7
2005,-9,0,10
2005,-8,0,14
2005,-6,0,24
2005,-4,0,31
2005,-2,0,49
2005,0,0,67
2005,2,0,62
2005,4,0,61
2005,6,0,54
2005,8,0,45
2005,10,0,42
2005,12,0,43
2005,14,0,37
2006,-15,0,1
2006,-14,0,1
2006,-13,0,1
2006,-12,0,2
2006,-11,0,3
2006,-10,0,4
2006,-9,0,5
2006,-7,0,9
2006,-5,0,18
2006,-3,0,30
2006,-1,0,42
2006,1,0,39
2006,3,0,39
2006,5,0,33
2006,7,0,31
2006,9,0,32
2006,11,0,33
2006,13,0,32
2007,-14,0,1
2007,-13,0,2
2007,-12,0,3
2007,-11,0,4
2007,-10,0,5
2007,-8,0,8
2007,-6,0,17
2007,-4,0,28
2007,-2,0,38
2007,0,0,53
2007,2,0,48
2007,4,0,44
2007,6,0,46
2007,8,0,45
2007,10,0,41
2007,12,0,42
2008,-22,0,1
2008,-21,0,1
2008,-20,0,1
2008,-19,0,1
2008,-18,0,1
2008,-17,0,1
2008,-16,0,1
2008,-15,0,2
2008,-14,0,2
2008,-13,0,2
2008,-12,0,3
2008,-11,0,4
2008,-9,0,7
2008,-7,0,13
2008,-5,0,21
2008,-3,0,35
2008,-1,0,45
2008,1,0,44
2008,3,0,44
2008,5,0,44
2008,7,0,39
2008,9,0,39
2008,11,0,37
2009,-15,0,1
2009,-14,0,2
2009,-13,0,2
2009,-12,0,2
2009,-10,0,7
2009,-8,0,13
2009,-6,0,16
2009,-4,0,29
2009,-2,0,46
2009,0,0,68
2009,2,0,57
2009,4,0,58
2009,6,0,57
2009,8,0,52
2009,10,0,49
2010,-17,0,2
2010,-16,0,2
2010,-15,0,2
2010,-14,0,2
2010,-13,0,3
2010,-11,0,7
2010,-9,0,11
2010,-7,0,20
2010,-5,0,32
2010,-3,0,46
2010,-1,0,62
2010,1,0,61
2010,3,0,54
2010,5,0,53
2010,7,0,54
2010,9,0,48
2011,-18,0,1
2011,-17,0,1
2011,-16,0,1
2011,-15,0,1
2011,-14,0,1
2011,-12,0,3
2011,-10,0,4
2011,-8,0,5
2011,-6,0,9
2011,-4,0,16
2011,-2,0,28
2011,0,0,40
2011,2,0,36
2011,4,0,37
2011,6,0,33
2011,8,0,28
2012,-16,0,1
2012,-11,0,5
2012,-9,0,7
2012,-7,0,16
2012,-5,0,26
2012,-3,0,36
2012,-1,0,54
2012,1,0,50
2012,3,0,51
2012,5,0,49
2012,7,0,44
2013,-14,0,2
2013,-12,0,2
2013,-10,0,3
2013,-8,0,10
2013,-6,0,18
2013,-4,0,28
2013,-2,0,38
2013,0,0,48
2013,2,0,41
2013,4,0,40
2013,6,0,36
2014,-15,0,1
2014,-13,0,1
2014,-11,0,5
2014,-9,0,9
2014,-7,0,14
2014,-5,0,19
2014,-3,0,31
2014,-1,0,44
2014,1,0,44
2014,3,0,43
2014,5,0,39
2015,-18,0,2
2015,-16,0,2
2015,-14,0,4
2015,-12,0,7
2015,-10,0,10
2015,-8,0,14
2015,-6,0,20
2015,-4,0,30
2015,-2,0,41
2015,0,0,50
2015,2,0,46
2015,4,0,40
2016,-13,0,1
2016,-11,0,8
2016,-9,0,12
2016,-7,0,22
2016,-5,0,27
2016,-3,0,37
2016,-1,0,48
2016,1,0,44
2016,3,0,45
2017,-16,0,1
2017,-14,0,1
2017,-12,0,6
2017,-10,0,11
2017,-8,0,16
2017,-6,0,23
2017,-4,0,39
2017,-2,0,44
2017,0,0,53
2017,2,0,48
2018,-17,0,1
2018,-15,0,3
2018,-13,0,3
2018,-11,0,6
2018,-9,0,9
2018,-7,0,14
2018,-5,0,18
2018,-3,0,32
2018,-1,0,39
2018,1,0,35
2019,-22,1,1
2019,-20,1,1
2019,-18,1,1
2019,-16,1,2
2019,-14,1,2
2019,-12,1,5
2019,-10,1,4
2019,-8,1,6
2019,-6,1,8
2019,-4,1,10
2019,-2,1,12
2019,0,1,12
,,0,14796
