age_node,mass,owner_rate,mean_rooms,mean_liquid_wealth,childless_rate,pre_fertility_mass
18.0,0.061733456183378124,0.0632906777608058,4.263299044877092,-0.13906828693214812,0.7359083902867022,0.061733456183380955
22.0,0.061733456107722254,0.17975640277767002,4.864471373448063,-0.3149991800808153,0.5305061386499298,0.06173345610773582
26.0,0.061733456085257106,0.2573694355519301,5.354413859335254,-0.40814957319940914,0.38061535939037394,0.06173345608527514
30.0,0.061733456123402336,0.36775414924038463,5.74734187063203,-0.1885682286237585,0.2810079385156796,0.06173345612341302
34.0,0.061733456144288,0.4581516433175012,6.079706577191771,0.00786952717931292,0.2198967427075701,0.06173345614429968
38.0,0.061733456160035234,0.5478918271707833,6.32683761710643,0.5979381419336782,0.18240247014555153,0.06173345616004668
42.0,0.06173345619639505,0.6173184117817435,6.515946198332434,1.194343603816449,0.15717496335311365,0.061733456196403615
46.0,0.061733456163160796,0.6672516182563124,6.642698103375773,1.804509881811034,0.157174963282555,0.061733456163173814
50.0,0.06173345619136543,0.7069301102102982,6.769807688721244,2.3698173726590115,0.15717496328385286,0.06173345619138275
54.0,0.06173345621040558,0.7436907610144851,6.902811455965436,2.8997947277736618,0.15717496335528366,0.061733456210420284
58.0,0.06173345623109559,0.7794074097368435,7.0295669639404865,3.3878006913819094,0.1571749633610056,0.06173345623111154
62.0,0.06173345623897619,0.8101806071558799,7.141320238900466,3.6870229083132164,0.1571749633276864,0.06173345623899148
66.0,0.061733456200533464,0.8296787010975213,7.325648361323956,3.995608458733524,0.15717496334216094,0.061733456200547016
70.0,0.05797551271193032,0.8966321585398239,7.389515482016211,2.884359667548414,0.1571749633744723,0.05797551271194375
74.0,0.053250371376592914,0.9505072537611106,7.431268097986566,1.668592130571452,0.15717496381427604,0.0532503713766037
78.0,0.04712403282809392,0.9812676881145823,7.452728925746852,0.43292192816521863,0.15717496391345506,0.04712403282810791
82.0,0.03911515284714938,0.9944303440368997,7.45038480881569,-0.8019492860899016,0.15717496348775126,0.03911515284716831
