candidate,period,calendar_year,moment,model,role,target,weight,gap,loss_contribution
task_001,0,2007.0,tfr,2.100017626742856,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,childless_rate,0.15557087534465816,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,mean_age_first_birth,26.675979155056105,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,share_first_births_age30plus,0.2706275556301373,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,housing_increment_0to1,0.43235537157387893,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.30143379168807005,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,own_family_gap,0.1531945941339335,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,own_rate,0.6138681132301896,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,aggregate_mean_occupied_rooms_18_85,6.595916315364522,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,aggregate_wealth_to_annual_gross_labor_earnings,5.768767332559623,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,annual_bequest_flow_to_aggregate_wealth,0.007376186377024397,untargeted_transition_diagnostic,,,,
task_001,0,2007.0,old_total_wealth_to_annual_income_p90_p50_7684,3.445644707012725,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,tfr,2.089655504402581,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,childless_rate,0.15693260426115505,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,mean_age_first_birth,26.6479972638605,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,share_first_births_age30plus,0.2694494676699519,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,housing_increment_0to1,0.5226471076982797,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.30318175081363297,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,own_family_gap,0.15435315178920594,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,own_rate,0.6120552443935465,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,aggregate_mean_occupied_rooms_18_85,6.569171995528875,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,aggregate_wealth_to_annual_gross_labor_earnings,6.217410283676185,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,annual_bequest_flow_to_aggregate_wealth,0.0074013649083094135,untargeted_transition_diagnostic,,,,
task_001,1,2011.0,old_total_wealth_to_annual_income_p90_p50_7684,3.3074145572726303,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,tfr,2.0608549845586923,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,childless_rate,0.16118871549353936,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,mean_age_first_birth,26.5760332690209,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,share_first_births_age30plus,0.2657426691989513,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,housing_increment_0to1,0.5148881272734558,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.3233217542197915,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,own_family_gap,0.15950838193915273,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,own_rate,0.6008856362841667,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,aggregate_mean_occupied_rooms_18_85,6.496956492853475,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,aggregate_wealth_to_annual_gross_labor_earnings,6.652985047143719,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,annual_bequest_flow_to_aggregate_wealth,0.007643555093295157,untargeted_transition_diagnostic,,,,
task_001,2,2015.0,old_total_wealth_to_annual_income_p90_p50_7684,3.247675869076691,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,tfr,2.008322872539562,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,childless_rate,0.17061725349152276,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,mean_age_first_birth,26.457488814351134,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,share_first_births_age30plus,0.25739553020201694,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,housing_increment_0to1,0.5162783856693469,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.3435907498459869,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,own_family_gap,0.16617577013998086,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,own_rate,0.5864448420797019,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,aggregate_mean_occupied_rooms_18_85,6.42441094336051,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,aggregate_wealth_to_annual_gross_labor_earnings,6.97900479211509,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,annual_bequest_flow_to_aggregate_wealth,0.008167191709528952,untargeted_transition_diagnostic,,,,
task_001,3,2019.0,old_total_wealth_to_annual_income_p90_p50_7684,3.2275869125463723,untargeted_transition_diagnostic,,,,
task_001,4,2023.0,tfr,1.9276085272075165,calibration_moment_at_2023_model_state,1.918,1425.7389910084596,0.009608527207516593,0.1316296344685049
task_001,4,2023.0,childless_rate,0.1875260675012742,calibration_moment_at_2023_model_state,0.188,17180.743822072007,-0.00047393249872579313,0.003859001460699948
task_001,4,2023.0,mean_age_first_birth,26.325894017851287,calibration_moment_at_2023_model_state,26.0446272574833,44.44444444444444,0.2812667603679877,3.5160440216845785
task_001,4,2023.0,share_first_births_age30plus,0.24194080536297635,calibration_moment_at_2023_model_state,0.260327401666964,10000.0,-0.018386596303987646,3.3806692364581217
task_001,4,2023.0,housing_increment_0to1,0.508447315801007,calibration_moment_at_2023_model_state,0.7202462623815278,137.5652749002964,-0.21179894658052079,6.17101229702594
task_001,4,2023.0,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.3641929545910578,calibration_moment_at_2023_model_state,0.36769955881,2958.514988007638,-0.0035066042189421665,0.036378708405890296
task_001,4,2023.0,own_family_gap,0.17267515357428415,calibration_moment_at_2023_model_state,0.16766167,14229.590955975675,0.005013483574284133,0.3576610184023172
task_001,4,2023.0,own_rate,0.5719854508956291,calibration_moment_at_2023_model_state,0.575472,1207.8460856134493,-0.0034865491043708507,0.014682606798806525
task_001,4,2023.0,aggregate_mean_occupied_rooms_18_85,6.336123120922689,calibration_moment_at_2023_model_state,5.779970481941968,11.973159013172177,0.5561526389807216,3.7033670223705575
task_001,4,2023.0,aggregate_wealth_to_annual_gross_labor_earnings,7.051516433613081,calibration_moment_at_2023_model_state,6.8731,6.287669427540395,0.1784164336130809,0.20015175782620498
task_001,4,2023.0,annual_bequest_flow_to_aggregate_wealth,0.008532552600573257,calibration_moment_at_2023_model_state,0.0088,5165289.256198346,-0.00026744739942674393,0.36946338564115855
task_001,4,2023.0,old_total_wealth_to_annual_income_p90_p50_7684,3.2913614506334556,calibration_moment_at_2023_model_state,3.44811075444552,56.95977216091135,-0.15674930381206442,1.3995212101426484
