measurement,own_rate_2534,interpretation
production_whole_nodes,0.34581767715120343,unchanged model age_to_index aggregation
cells_start_at_node,0.30007241416291297,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.346203618480898,diagnostic uniform density within each four-year cell
