measurement,own_rate_2534,interpretation
production_whole_nodes,0.34588754651281345,unchanged model age_to_index aggregation
cells_start_at_node,0.3001629838502045,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.34627844911022826,diagnostic uniform density within each four-year cell
