coefficient_i,coefficient_j,covariance
L0event,L0event,.0254444146660215
L0event,L1event,.011210416891372
L0event,L2event,.0173623720778217
L0event,L3event,.0092085105435038
L0event,L4event,.0159917413937618
L0event,L5event,.0078321417096562
L0event,L6event,.0147104245011707
L0event,L7event,.0075593943453058
L0event,L8event,.0132365805764573
L0event,L9event,.0078652669408782
L0event,L10event,.0123499724194903
L0event,L11event,.0088951716396092
L0event,F1event,.0097832178871691
L0event,F3event,.0107493765451714
L0event,F4event,.0145631677530675
L0event,F5event,.0129838342444356
L0event,F6event,.0177810461544721
L0event,F7event,.0169807075362827
L1event,L0event,.011210416891372
L1event,L1event,.0294797004493204
L1event,L2event,.0122973838303942
L1event,L3event,.0152825095856899
L1event,L4event,.0106802735944337
L1event,L5event,.0131489124384883
L1event,L6event,.0088857962936973
L1event,L7event,.0123822190486416
L1event,L8event,.0061660681710442
L1event,L9event,.012474155247804
L1event,L10event,.0052495985384368
L1event,L11event,.0101646918378884
L1event,F1event,.0143233920050077
L1event,F3event,.0123250840055897
L1event,F4event,.0085544641029979
L1event,F5event,.0115426453105155
L1event,F6event,.0098926156991913
L1event,F7event,.0104883075183826
L2event,L0event,.0173623720778217
L2event,L1event,.0122973838303942
L2event,L2event,.0325195965922571
L2event,L3event,.0116117140705452
L2event,L4event,.0196747033132011
L2event,L5event,.0103394385510313
L2event,L6event,.017248779414056
L2event,L7event,.0090595701009827
L2event,L8event,.0156748627093569
L2event,L9event,.0097245271530801
L2event,L10event,.0148721931313565
L2event,L11event,.0115009694154385
L2event,F1event,.0107123987199976
L2event,F3event,.0112995706106267
L2event,F4event,.01525228554414
L2event,F5event,.0136199826890659
L2event,F6event,.0181153275462055
L2event,F7event,.0176996082477844
L3event,L0event,.0092085105435038
L3event,L1event,.0152825095856899
L3event,L2event,.0116117140705452
L3event,L3event,.0309849352378115
L3event,L4event,.0110222073930866
L3event,L5event,.0152873810434684
L3event,L6event,.0095223667920802
L3event,L7event,.0142369168496978
L3event,L8event,.0074038417517311
L3event,L9event,.0133495653147244
L3event,L10event,.0056510372723703
L3event,L11event,.0113615868329434
L3event,F1event,.0119593732198935
L3event,F3event,.0105734759097502
L3event,F4event,.0075801887260493
L3event,F5event,.0105348303905843
L3event,F6event,.0082409570789675
L3event,F7event,.0073370455031698
L4event,L0event,.0159917413937618
L4event,L1event,.0106802735944337
L4event,L2event,.0196747033132011
L4event,L3event,.0110222073930866
L4event,L4event,.0323191765443892
L4event,L5event,.0105910741302341
L4event,L6event,.0192680271388071
L4event,L7event,.0101324114444369
L4event,L8event,.0169600772096225
L4event,L9event,.0103416634122025
L4event,L10event,.0161278401317221
L4event,L11event,.0131109410697572
L4event,F1event,.0095803148763543
L4event,F3event,.010520880731545
L4event,F4event,.0146577684841943
L4event,F5event,.0130682247656768
L4event,F6event,.0159619082858011
L4event,F7event,.0161823861211075
L5event,L0event,.0078321417096562
L5event,L1event,.0131489124384883
L5event,L2event,.0103394385510313
L5event,L3event,.0152873810434684
L5event,L4event,.0105910741302341
L5event,L5event,.0300920458904948
L5event,L6event,.0099592042780312
L5event,L7event,.015186607202062
L5event,L8event,.0080455111301698
L5event,L9event,.0144902818054429
L5event,L10event,.0064543777646514
L5event,L11event,.0123045717680565
L5event,F1event,.0105801719881204
L5event,F3event,.008743935983338
L5event,F4event,.0061022186256463
L5event,F5event,.0087020443267258
L5event,F6event,.0064463950326352
L5event,F7event,.0046942370507892
L6event,L0event,.0147104245011707
L6event,L1event,.0088857962936973
L6event,L2event,.017248779414056
L6event,L3event,.0095223667920802
L6event,L4event,.0192680271388071
L6event,L5event,.0099592042780312
L6event,L6event,.0354440352597376
L6event,L7event,.0106125192220721
L6event,L8event,.0195594291018477
L6event,L9event,.0104423841570624
L6event,L10event,.0190972038698722
L6event,L11event,.0142915700798289
L6event,F1event,.0083130248857631
L6event,F3event,.0089638250678943
L6event,F4event,.013166139979037
L6event,F5event,.0111549557696655
L6event,F6event,.0143506381674727
L6event,F7event,.0128775166079152
L7event,L0event,.0075593943453058
L7event,L1event,.0123822190486416
L7event,L2event,.0090595701009827
L7event,L3event,.0142369168496978
L7event,L4event,.0101324114444369
L7event,L5event,.015186607202062
L7event,L6event,.0106125192220721
L7event,L7event,.0331402282595294
L7event,L8event,.0094154005528473
L7event,L9event,.016796676329917
L7event,L10event,.0080987226651648
L7event,L11event,.014394190035295
L7event,F1event,.0089745436553027
L7event,F3event,.0083303314841287
L7event,F4event,.0057524963101216
L7event,F5event,.006781018518684
L7event,F6event,.004973612984908
L7event,F7event,.0028116908782269
L8event,L0event,.0132365805764573
L8event,L1event,.0061660681710442
L8event,L2event,.0156748627093569
L8event,L3event,.0074038417517311
L8event,L4event,.0169600772096225
L8event,L5event,.0080455111301698
L8event,L6event,.0195594291018477
L8event,L7event,.0094154005528473
L8event,L8event,.0341382759763336
L8event,L9event,.0105238647884514
L8event,L10event,.0218173857336891
L8event,L11event,.0152164001872791
L8event,F1event,.0055929442686057
L8event,F3event,.006530764453161
L8event,F4event,.0111572706040117
L8event,F5event,.0092037959611558
L8event,F6event,.0116672460816852
L8event,F7event,.0096437400305904
L9event,L0event,.0078652669408782
L9event,L1event,.012474155247804
L9event,L2event,.0097245271530801
L9event,L3event,.0133495653147244
L9event,L4event,.0103416634122025
L9event,L5event,.0144902818054429
L9event,L6event,.0104423841570624
L9event,L7event,.016796676329917
L9event,L8event,.0105238647884514
L9event,L9event,.0366354169489492
L9event,L10event,.0101311593921079
L9event,L11event,.0165548781029745
L9event,F1event,.0096468134692913
L9event,F3event,.00772740588736
L9event,F4event,.0051426869390298
L9event,F5event,.0065390630026538
L9event,F6event,.0050695574864407
L9event,F7event,.0029063686729907
L10event,L0event,.0123499724194903
L10event,L1event,.0052495985384368
L10event,L2event,.0148721931313565
L10event,L3event,.0056510372723703
L10event,L4event,.0161278401317221
L10event,L5event,.0064543777646514
L10event,L6event,.0190972038698722
L10event,L7event,.0080987226651648
L10event,L8event,.0218173857336891
L10event,L9event,.0101311593921079
L10event,L10event,.0367845089788182
L10event,L11event,.0163812938846577
L10event,F1event,.0049223280516507
L10event,F3event,.0053925623291246
L10event,F4event,.0098363089754118
L10event,F5event,.0073241472127005
L10event,F6event,.0096394512480888
L10event,F7event,.009102881781739
L11event,L0event,.0088951716396092
L11event,L1event,.0101646918378884
L11event,L2event,.0115009694154385
L11event,L3event,.0113615868329434
L11event,L4event,.0131109410697572
