age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.05872273657108843,0.0,0.0,0.0,7.719090632553275e-19,4.440892098500626e-16
18.0,1,1.6959596814144506e-05,0.0,0.0,0.0,3.326825570278104e-22,8.881784197001252e-16
18.0,2,0.00011524990289311481,0.0,0.0,0.0,5.662111922686377e-22,1.7763568394002505e-15
18.0,3,0.0009331379265305115,0.0,0.0,0.0,5.108439046787899e-20,3.552713678800501e-15
18.0,4,0.0003312992243654972,0.0,0.0,0.0,0.0,0.0
18.0,5,0.001614072959195317,0.0,0.0,0.0,0.0,0.0
22.0,0,0.052959783507808444,0.0,0.0,0.0,3.9118588838475517e-19,1.7763568394002505e-15
22.0,1,4.358168313118861e-05,0.0,0.0,0.0,7.427166885695112e-22,8.881784197001252e-16
22.0,2,0.00025059094990988407,0.0,0.0,1.0136397424109425e-62,4.791568939645852e-21,1.7763568394002505e-15
22.0,3,0.002382752501140555,0.0,0.0,0.0,1.3069380708480152e-20,3.552713678800501e-15
22.0,4,0.0008602961604541913,0.0,0.0,0.0,5.511422228701955e-20,3.552713678800501e-15
22.0,5,0.005236451378426688,0.0,0.0,0.0,4.482836148327084e-21,1.7763568394002505e-15
26.0,0,0.04913876619635243,0.0,0.0,0.0,5.698274156472013e-19,1.7763568394002505e-15
26.0,1,6.459029268853482e-05,0.0,0.0,0.0,1.0700349744522384e-21,8.881784197001252e-16
26.0,2,0.0003854015607483087,0.0,0.0,0.0,6.0777050770900276e-21,1.7763568394002505e-15
26.0,3,0.004282107565439673,0.0,0.0,3.457276276578109e-44,5.707424496192928e-20,3.552713678800501e-15
26.0,4,0.0013751331795067295,0.0,0.0,0.0,5.0584467102579194e-20,3.552713678800501e-15
26.0,5,0.006487457386113325,0.0,0.0,0.0,7.774682070587715e-21,1.7763568394002505e-15
30.0,0,0.04419108804201953,0.0,0.0,0.0,7.454874092495478e-19,1.7763568394002505e-15
30.0,1,9.53439739572528e-05,0.0,0.0,0.0,2.6043695301888492e-21,7.105427357601002e-15
30.0,2,0.0006412399251038751,0.0,0.0,0.0,1.367766125517607e-20,1.7763568394002505e-15
30.0,3,0.006603430899727655,0.0,0.0,7.783922278868532e-68,1.0401988125834623e-19,3.552713678800501e-15
30.0,4,0.002412297112448836,0.0,0.0,0.0,7.703717718279861e-20,3.552713678800501e-15
30.0,5,0.007790056227567621,0.0,0.0,0.0,2.5128127649007114e-20,1.7763568394002505e-15
34.0,0,0.03907676897079153,0.0,0.0,0.0,9.24259540417015e-19,1.7763568394002505e-15
34.0,1,8.774345752420781e-05,0.0,0.0,0.0,6.272328205160113e-21,7.105427357601002e-15
34.0,2,0.0009817241025660698,0.0,0.0,0.0,1.7923083889215525e-20,1.7763568394002505e-15
34.0,3,0.009054722613058069,0.0,0.0,0.0,1.1737768147878857e-19,3.552713678800501e-15
34.0,4,0.0037935801206982825,0.0,0.0,0.0,1.456576166756408e-19,3.552713678800501e-15
34.0,5,0.008738916916161951,0.0,0.0,0.0,9.84691486451342e-20,1.7763568394002505e-15
38.0,0,0.03342728954803955,0.0,0.0,0.0,5.323676020844417e-19,1.7763568394002505e-15
38.0,1,6.176986190049211e-05,0.0,0.0,0.0,5.357753306301648e-21,7.105427357601002e-15
38.0,2,0.0015227087544096272,0.0,0.0,0.0,1.4593805946534003e-20,1.7763568394002505e-15
38.0,3,0.01168007632242061,0.0,0.0,0.0,1.581196810879553e-19,3.552713678800501e-15
38.0,4,0.005460824051984094,0.0,0.0,0.0,1.6652400423539064e-19,3.552713678800501e-15
38.0,5,0.009580787642030578,0.0,0.0,0.0,1.8010700694360185e-19,1.7763568394002505e-15
42.0,0,0.027816332243764175,0.0,0.0,0.0,2.4184222599237947e-19,1.7763568394002505e-15
42.0,1,3.687812886590574e-05,0.0,0.0,0.0,2.4959057986642344e-21,7.105427357601002e-15
42.0,2,0.0022570525234063264,0.0,0.0,0.0,1.718498367619817e-20,1.7763568394002505e-15
42.0,3,0.014089514907575599,0.0,0.0,0.0,2.09065101507332e-19,3.552713678800501e-15
42.0,4,0.007132849339132069,0.0,0.0,0.0,1.493159370202701e-19,3.552713678800501e-15
42.0,5,0.010400829038020542,0.0,0.0,0.0,2.813980038460676e-19,1.7763568394002505e-15
46.0,0,0.02349691093824316,0.0,0.0,0.0,3.00289389977781e-19,8.881784197001252e-16
46.0,1,2.6083225903172397e-05,0.0,0.0,0.0,1.5198630352746298e-22,7.105427357601002e-15
46.0,2,0.0028908114180601252,0.0,0.0,0.0,1.8624463179005106e-20,1.7763568394002505e-15
46.0,3,0.015555356163876247,0.0,0.0,0.0,4.459338969986066e-19,3.552713678800501e-15
46.0,4,0.008165500238583137,0.0,0.0,0.0,9.809827579999643e-20,3.552713678800501e-15
46.0,5,0.011598794196084472,0.0,0.0,0.0,3.949530480459656e-19,1.7763568394002505e-15
50.0,0,0.019868623633147474,0.0,0.0,1.4730628843655597e-09,8.880162167487448e-20,8.881784197001252e-16
50.0,1,2.0519902296095283e-05,0.0,0.0,0.0,3.2351996464788405e-22,7.105427357601002e-15
50.0,2,0.0037482565482899683,0.0,0.0,0.0,1.7828046385648186e-20,1.7763568394002505e-15
50.0,3,0.016598392065123896,0.0,0.0,0.0,5.050601971270944e-19,3.552713678800501e-15
50.0,4,0.009062147932751414,0.0,0.0,0.0,9.02332915206144e-20,3.552713678800501e-15
50.0,5,0.012435516099123653,0.0,0.0,9.565567046479924e-66,4.972835661053492e-19,1.7763568394002505e-15
