measurement,own_rate_2534,interpretation
production_whole_nodes,0.4139226917486439,unchanged model age_to_index aggregation
cells_start_at_node,0.3638306834033118,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.4146192679460293,diagnostic uniform density within each four-year cell
