age,tenure,mass,budget_excess_mass,budget_excess_share,consumption_floor_mass,weighted_positive_budget_gap,maximum_occupied_excess
18.0,0,0.05426838647777785,0.0,0.0,0.0,1.530854033636904e-18,1.7763568394002505e-15
18.0,1,0.003517876412574971,0.0,0.0,0.0,8.64407349324572e-20,4.440892098500626e-16
18.0,2,0.00395313599356633,0.0,0.0,0.0,1.7364174000179293e-19,2.220446049250313e-16
18.0,3,0.0005246907251745309,0.0,0.0,0.0,0.0,0.0
18.0,4,0.00027683349584896284,0.0,0.0,0.0,7.684990466650331e-20,4.440892098500626e-16
18.0,5,0.0007838096290792713,0.0,0.0,0.0,3.0598143334034207e-20,1.7763568394002505e-15
22.0,0,0.008403211156288845,0.0,0.0,0.0,3.6554889798922936e-19,1.7763568394002505e-15
22.0,1,0.002887514200891208,0.0,0.0,0.0,7.778446703384325e-20,1.7763568394002505e-15
22.0,2,0.0019913265430694374,0.0,0.0,0.0,3.6476766153197096e-20,8.881784197001252e-16
22.0,3,0.00034889906510987437,0.0,0.0,0.0,3.0412547974317147e-20,1.7763568394002505e-15
22.0,4,0.00023202640941989307,0.0,0.0,0.0,2.984442775335781e-20,1.7763568394002505e-15
22.0,5,0.000474144674359965,0.0,0.0,0.0,4.863628337037112e-20,1.7763568394002505e-15
26.0,0,0.0234378358921007,0.0,0.0,0.0,1.6533714458954587e-18,1.7763568394002505e-15
26.0,1,0.008624940467018566,0.0,0.0,0.0,1.7386866422234464e-19,4.440892098500626e-16
26.0,2,0.007800134783426484,0.0,0.0,0.0,1.4799135894794688e-19,1.7763568394002505e-15
26.0,3,0.0020490287119242466,0.0,0.0,0.0,1.2344173792562046e-19,1.7763568394002505e-15
26.0,4,0.0005877695142340896,0.0,0.0,0.0,4.8886704893247574e-20,1.7763568394002505e-15
26.0,5,0.0022415187591648825,0.0,0.0,0.0,3.208705980557308e-19,1.7763568394002505e-15
30.0,0,0.03288639400724308,0.0,0.0,0.0,1.577136130767692e-18,1.7763568394002505e-15
30.0,1,0.009183256876223992,0.0,0.0,0.0,1.1920413340351857e-19,4.440892098500626e-16
30.0,2,0.012958932590415412,0.0,0.0,0.0,3.6606661078061577e-19,1.7763568394002505e-15
30.0,3,0.004908532258556344,0.0,0.0,0.0,2.0404008646109364e-19,1.7763568394002505e-15
30.0,4,0.0010769434935856798,0.0,0.0,0.0,1.0933961277928782e-19,1.7763568394002505e-15
30.0,5,0.004088656169247223,0.0,0.0,0.0,7.805244126953841e-19,7.105427357601002e-15
34.0,0,0.03892857157479388,0.0,0.0,0.0,1.6940228079500033e-18,1.7763568394002505e-15
34.0,1,0.009348648791325177,0.0,0.0,0.0,3.334950208964495e-19,4.440892098500626e-16
34.0,2,0.014315557161490428,0.0,0.0,0.0,5.278039439430789e-19,8.881784197001252e-16
34.0,3,0.008132997252095417,0.0,0.0,0.0,2.626901156078991e-19,1.7763568394002505e-15
34.0,4,0.001622395612546038,0.0,0.0,0.0,2.174740216920609e-19,1.7763568394002505e-15
34.0,5,0.005463509798262019,0.0,0.0,0.0,1.4391998794638841e-18,7.105427357601002e-15
38.0,0,0.040591450613322186,0.0,0.0,0.0,1.5684890433222344e-18,1.7763568394002505e-15
38.0,1,0.00770239812209559,0.0,0.0,0.0,3.303865717457449e-19,4.440892098500626e-16
38.0,2,0.01400413671324863,0.0,0.0,0.0,5.118338108817324e-19,8.881784197001252e-16
38.0,3,0.01063583253170366,0.0,0.0,0.0,3.2923536817743864e-19,1.7763568394002505e-15
38.0,4,0.0024165005175191853,0.0,0.0,0.0,3.9730098432310777e-19,1.7763568394002505e-15
38.0,5,0.006214033352374301,0.0,0.0,0.0,1.8203772551741274e-18,7.105427357601002e-15
42.0,0,0.04113845924737066,0.0,0.0,0.0,1.4156298815844133e-18,1.7763568394002505e-15
42.0,1,0.006966047524734039,0.0,0.0,0.0,3.0611115955817015e-19,4.440892098500626e-16
42.0,2,0.012751730988354209,0.0,0.0,0.0,4.400141855751537e-19,8.881784197001252e-16
42.0,3,0.012073643505008905,0.0,0.0,0.0,3.2199706015477425e-19,1.7763568394002505e-15
42.0,4,0.0031618478654695564,0.0,0.0,0.0,5.461419127660471e-19,1.7763568394002505e-15
42.0,5,0.006720145449626561,0.0,0.0,0.0,2.291091548879553e-18,7.105427357601002e-15
46.0,0,0.04045998320674033,0.0,0.0,0.0,1.0735405046232992e-18,1.7763568394002505e-15
46.0,1,0.0064835101515977565,0.0,0.0,0.0,1.4421883913347186e-19,4.440892098500626e-16
46.0,2,0.011583833516659422,0.0,0.0,0.0,8.87777246747651e-19,8.881784197001252e-16
46.0,3,0.012183936937122511,0.0,0.0,0.0,2.851933065138979e-19,1.7763568394002505e-15
46.0,4,0.0038636264891859793,0.0,0.0,0.0,3.211341352687745e-19,1.7763568394002505e-15
46.0,5,0.006904939772478432,0.0,0.0,0.0,2.5909518523491604e-18,7.105427357601002e-15
50.0,0,0.037325248645074055,0.0,0.0,1.047811301550034e-11,7.550370605027327e-19,1.7763568394002505e-15
50.0,1,0.005648700446607001,0.0,0.0,0.0,8.49602373533839e-20,4.440892098500626e-16
50.0,2,0.010239989066639572,0.0,0.0,0.0,7.274159804793174e-19,8.881784197001252e-16
50.0,3,0.011134474467681964,0.0,0.0,0.0,1.9492634431769105e-19,1.7763568394002505e-15
50.0,4,0.004144667072023459,0.0,0.0,0.0,3.681551032283921e-19,1.7763568394002505e-15
50.0,5,0.0066699047220375824,0.0,0.0,0.0,3.165534394272067e-18,7.105427357601002e-15
54.0,0,0.04006230104077757,0.0,0.0,0.0,5.701570353923724e-19,1.7763568394002505e-15
54.0,1,0.0056613664347864665,0.0,0.0,0.0,1.0405389754392981e-19,4.440892098500626e-16
54.0,2,0.010677686379039724,0.0,0.0,0.0,7.321479120556127e-19,8.881784197001252e-16
54.0,3,0.011814404962923955,0.0,0.0,0.0,1.7888471457841994e-19,1.7763568394002505e-15
54.0,4,0.004910044298977563,0.0,0.0,0.0,4.8220423393736675e-19,1.7763568394002505e-15
54.0,5,0.0075343940673474035,0.0,0.0,0.0,4.4520607512364485e-18,7.105427357601002e-15
58.0,0,0.039039753884195186,0.0,0.0,0.0,7.284470701955518e-19,1.7763568394002505e-15
58.0,1,0.00509465855399782,0.0,0.0,0.0,1.2596878595338867e-19,4.440892098500626e-16
58.0,2,0.010215414953411547,0.0,0.0,0.0,7.680525884876202e-19,8.881784197001252e-16
58.0,3,0.01124148517095588,0.0,0.0,0.0,1.732426084989577e-19,1.7763568394002505e-15
58.0,4,0.005321755591171288,0.0,0.0,0.0,1.8175795307328016e-18,1.7763568394002505e-15
58.0,5,0.007673334743189362,0.0,0.0,0.0,4.93399464761716e-18,7.105427357601002e-15
62.0,0,0.042927490957903526,0.0,0.0,0.0,1.0205347096913539e-18,1.7763568394002505e-15
62.0,1,0.005089928607574743,0.0,0.0,0.0,1.2721044185803207e-19,4.440892098500626e-16
62.0,2,0.011271436342031697,0.0,0.0,0.0,8.326841846866418e-19,8.881784197001252e-16
62.0,3,0.012073947207495708,0.0,0.0,0.0,1.7616302485300796e-19,1.7763568394002505e-15
62.0,4,0.006205410890125875,0.0,0.0,0.0,2.086327773432488e-18,1.7763568394002505e-15
62.0,5,0.008892811352797247,0.0,0.0,0.0,6.360578551431197e-18,7.105427357601002e-15
66.0,0,0.043807800404794275,0.0,0.0,0.0,1.7264222749819392e-18,1.7763568394002505e-15
66.0,1,0.004621059384186603,0.0,0.0,0.0,2.0268352956361678e-20,1.1102230246251565e-16
66.0,2,0.011453460477888394,0.0,0.0,0.0,1.090768589579367e-18,8.881784197001252e-16
66.0,3,0.012226680548685698,0.0,0.0,0.0,3.445453185427553e-19,1.7763568394002505e-15
66.0,4,0.006586649482110676,0.0,0.0,0.0,1.5614760330972244e-18,1.7763568394002505e-15
66.0,5,0.009374127658896376,0.0,0.0,0.0,3.066730268299437e-18,1.7763568394002505e-15
70.0,0,0.03735290240131956,0.0,0.0,0.0,3.155948593574645e-18,1.7763568394002505e-15
70.0,1,0.001866916011681533,0.0,0.0,0.0,5.912733251793454e-20,1.1102230246251565e-16
70.0,2,0.011610955707543245,0.0,0.0,0.0,1.429132395453645e-18,8.881784197001252e-16
70.0,3,0.010404944346615342,0.0,0.0,0.0,1.7606487108996887e-19,1.7763568394002505e-15
70.0,4,0.005859865245602643,0.0,0.0,0.0,7.65095807011466e-20,1.7763568394002505e-15
70.0,5,0.008042980765173912,0.0,0.0,0.0,2.6612766072476844e-18,1.7763568394002505e-15
74.0,0,0.03177823952349257,0.0,0.0,0.0,3.3542418367396144e-18,1.7763568394002505e-15
74.0,1,0.0006831355695855862,0.0,0.0,0.0,1.1932252814209695e-22,1.1102230246251565e-16
74.0,2,0.010713364423291427,0.0,0.0,0.0,1.420797367883056e-18,8.881784197001252e-16
74.0,3,0.008990370116013049,0.0,0.0,0.0,2.703468853470507e-19,1.7763568394002505e-15
74.0,4,0.004779105547517288,0.0,0.0,0.0,1.233502074454595e-19,1.7763568394002505e-15
74.0,5,0.007008551861832888,0.0,0.0,0.0,2.1946458396879805e-18,1.7763568394002505e-15
78.0,0,0.025137266870074327,0.0,0.0,0.0,4.3441755110864855e-18,1.7763568394002505e-15
78.0,1,7.150030847397191e-05,0.0,0.0,0.0,0.0,0.0
78.0,2,0.008677923759569267,0.0,0.0,0.0,1.2013745892564049e-18,2.220446049250313e-16
78.0,3,0.007295741570694731,0.0,0.0,0.0,2.7674160759945217e-19,2.220446049250313e-16
78.0,4,0.0039199301754396405,0.0,0.0,0.0,5.954674177015217e-19,1.7763568394002505e-15
78.0,5,0.00549521694109916,0.0,0.0,0.0,2.06484567797866e-18,1.7763568394002505e-15
82.0,0,0.016238724123880995,0.0,0.0,0.0,2.542031450951155e-18,1.7763568394002505e-15
82.0,1,0.0,0.0,0.0,0.0,0.0,0.0
82.0,2,0.0049436808493258004,0.0,0.0,0.0,8.309695982563343e-19,2.220446049250313e-16
82.0,3,0.00473202428836598,0.0,0.0,0.0,2.5899895364476216e-19,4.440892098500626e-16
82.0,4,0.002903385406212762,0.0,0.0,0.0,3.035689580350861e-19,8.881784197001252e-16
82.0,5,0.00399201677926692,0.0,0.0,0.0,3.5589362915605085e-19,1.7763568394002505e-15
