measurement,own_rate_2534,interpretation
production_whole_nodes,0.3396057197733299,unchanged model age_to_index aggregation
cells_start_at_node,0.2943031417861942,diagnostic uniform density within each four-year cell
cells_centered_at_node,0.3399142543287258,diagnostic uniform density within each four-year cell
